Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-1.26784277,0.9958842397,-1.331089973,0.9958794117,-1.439259887,0.9958052635,-1.534757853,0.9958253503,-1.692936182,0.9961563945,-1.832984805,0.9966165423,-2.107965231,0.9974921346
-1.22471416,0.9958167672,-1.285606027,0.9958056211,-1.390528321,0.9957113862,-1.483897924,0.9957242012,-1.639339566,0.9960740209,-1.777374983,0.9965609312,-2.048939943,0.9974738359
-1.1830585,0.9957441092,-1.241686106,0.9957267642,-1.343475699,0.9956117868,-1.434778094,0.9956178665,-1.587539673,0.9959895611,-1.723588586,0.9965052605,-1.991759896,0.9974564314
-1.142825365,0.9956656098,-1.199276567,0.9956419468,-1.298044682,0.9955057502,-1.387338996,0.9955061674,-1.537475824,0.9959027171,-1.671565056,0.9964493513,-1.936365843,0.9974398613
-1.103965998,0.9955804944,-1.158325791,0.9955505133,-1.254179597,0.9953927994,-1.341523051,0.9953886867,-1.489089608,0.995814085,-1.621245503,0.996393621,-1.882699966,0.9974243045
-1.066433787,0.9954879284,-1.118783951,0.995451808,-1.211826921,0.9952723384,-1.297275424,0.9952652454,-1.442324519,0.9957232475,-1.572573543,0.9963379502,-1.830706716,0.9974095225
-1.030183315,0.9953871965,-1.080602527,0.9953448176,-1.170934677,0.9951437712,-1.254541993,0.9951356649,-1.397125602,0.9956306815,-1.525493979,0.9962824583,-1.780331612,0.9973958135
-0.995170176,0.9952773452,-1.04373455,0.9952289462,-1.131452084,0.9950066209,-1.213270545,0.9949996471,-1.353439093,0.9955362678,-1.479952931,0.9962274432,-1.731521726,0.9973831177
-0.9613518715,0.9951577187,-1.008134365,0.9951032996,-1.093330383,0.9948604107,-1.173410416,0.9948570728,-1.311213613,0.9954402447,-1.435898781,0.9961727858,-1.684225917,0.997371316
-0.9286869764,0.9950272441,-0.9737581611,0.9949672818,-1.056522012,0.9947046041,-1.134912729,0.994707942,-1.270398855,0.9953427911,-1.393280983,0.9961188436,-1.638394594,0.9973605871
-0.8971354365,0.9948852062,-0.9405630231,0.9948197603,-1.020981193,0.9945386052,-1.097729802,0.9945519567,-1.230946183,0.9952440858,-1.352050662,0.9960656166,-1.593979359,0.997350812
-0.8666585088,0.9947309494,-0.9085077047,0.9946603179,-0.9866632819,0.9943621755,-1.061815739,0.994389236,-1.192808509,0.9951443672,-1.312160492,0.9960131645,-1.550933361,0.9973421097
-0.8372187614,0.9945634604,-0.8775523305,0.9944880009,-0.9535253644,0.9941748381,-1.027126193,0.99421978,-1.155940294,0.9950438142,-1.273564816,0.9959615469,-1.509211302,0.9973343611
-0.8087800145,0.9943820834,-0.8476583362,0.9943022728,-0.9215260148,0.993976295,-0.9936180115,0.9940437078,-1.120297432,0.9949426651,-1.236219287,0.9959110618,-1.46876955,0.9973276854
-0.7813075185,0.9941861033,-0.8187885284,0.9941023588,-0.8906250596,0.9937661886,-0.9612498283,0.9938610792,-1.085837483,0.994841218,-1.200080991,0.9958618879,-1.42956531,0.9973219633
-0.7547675371,0.9939748645,-0.7909069657,0.9938876033,-0.8607839346,0.9935443401,-0.9299816489,0.9936720133,-1.052519441,0.9947397113,-1.1651088,0.9958140254,-1.391557932,0.9973171949
-0.7291278839,0.9937476516,-0.7639793754,0.9936574697,-0.8319654465,0.9933105707,-0.8997750282,0.9934768677,-1.020303726,0.9946382642,-1.131263018,0.9957674742,-1.354707837,0.9973134995
-0.7043573856,0.9935039878,-0.7379724383,0.9934116006,-0.8041338325,0.9930649996,-0.870592773,0.9932758212,-0.9891522527,0.9945373535,-1.09850502,0.9957225919,-1.31897676,0.9973107576
