"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
23, 1.796875000000000e-01, 0.000000000000000e+00, 1.312348425006571e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010340270e+06, 4.185168041361079e+05, 1.111173432695433e+02, 0.000000000000000e+00, -8.135806179190725e+01, 1.000000000000000e+01, 3.401651312485215e+00, 0.000000000000000e+00, 1.799427539697679e+08, 4.306075512663153e-01
24, 1.875000000000000e-01, 0.000000000000000e+00, 1.312348425007636e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342197e+06, 4.185168041368786e+05, 1.111173432696578e+02, 0.000000000000000e+00, -8.135806179179396e+01, 1.000000000000000e+01, 3.401651312463238e+00, 0.000000000000000e+00, 1.799427539694405e+08, 4.306075512650989e-01
25, 1.953125000000000e-01, 0.000000000000000e+00, 1.312348425007739e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342441e+06, 4.185168041369764e+05, 1.111173432696749e+02, 0.000000000000000e+00, -8.135806179177959e+01, 1.000000000000000e+01, 3.401651312513280e+00, 0.000000000000000e+00, 1.799427539695160e+08, 4.306075512682833e-01
26, 2.031250000000000e-01, 0.000000000000000e+00, 1.312348425007685e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342358e+06, 4.185168041369432e+05, 1.111173432696707e+02, 0.000000000000000e+00, -8.135806179178448e+01, 1.000000000000000e+01, 3.401651312523930e+00, 0.000000000000000e+00, 1.799427539695497e+08, 4.306075512689485e-01
27, 2.109375000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342336e+06, 4.185168041369342e+05, 1.111173432696694e+02, 0.000000000000000e+00, -8.135806179178580e+01, 1.000000000000000e+01, 3.401651312523765e+00, 0.000000000000000e+00, 1.799427539695539e+08, 4.306075512689360e-01
28, 2.187500000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342332e+06, 4.185168041369328e+05, 1.111173432696691e+02, 0.000000000000000e+00, -8.135806179178603e+01, 1.000000000000000e+01, 3.401651312523271e+00, 0.000000000000000e+00, 1.799427539695526e+08, 4.306075512689046e-01
29, 2.265625000000000e-01, 0.000000000000000e+00, 1.312348425007671e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523189e+00, 0.000000000000000e+00, 1.799427539695516e+08, 4.306075512688993e-01
30, 2.343750000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369337e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178589e+01, 1.000000000000000e+01, 3.401651312523236e+00, 0.000000000000000e+00, 1.799427539695528e+08, 4.306075512689025e-01
31, 2.421875000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369332e+05, 1.111173432696691e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523232e+00, 0.000000000000000e+00, 1.799427539695524e+08, 4.306075512689023e-01
32, 2.500000000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523216e+00, 0.000000000000000e+00, 1.799427539695516e+08, 4.306075512689011e-01
33, 2.578125000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369336e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178589e+01, 1.000000000000000e+01, 3.401651312523241e+00, 0.000000000000000e+00, 1.799427539695529e+08, 4.306075512689029e-01
34, 2.656250000000000e-01, 0.000000000000000e+00, 1.312348425007674e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178597e+01, 1.000000000000000e+01, 3.401651312523235e+00, 0.000000000000000e+00, 1.799427539695525e+08, 4.306075512689026e-01
35, 2.734375000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178597e+01, 1.000000000000000e+01, 3.401651312523216e+00, 0.000000000000000e+00, 1.799427539695518e+08, 4.306075512689010e-01
36, 2.812500000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369337e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178589e+01, 1.000000000000000e+01, 3.401651312523239e+00, 0.000000000000000e+00, 1.799427539695528e+08, 4.306075512689028e-01
37, 2.890625000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369330e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178599e+01, 1.000000000000000e+01, 3.401651312523229e+00, 0.000000000000000e+00, 1.799427539695525e+08, 4.306075512689022e-01
38, 2.968750000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523214e+00, 0.000000000000000e+00, 1.799427539695517e+08, 4.306075512689009e-01
39, 3.046875000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369337e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178589e+01, 1.000000000000000e+01, 3.401651312523240e+00, 0.000000000000000e+00, 1.799427539695528e+08, 4.306075512689028e-01
40, 3.125000000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369330e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178599e+01, 1.000000000000000e+01, 3.401651312523229e+00, 0.000000000000000e+00, 1.799427539695525e+08, 4.306075512689022e-01
41, 3.203125000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523216e+00, 0.000000000000000e+00, 1.799427539695517e+08, 4.306075512689011e-01
42, 3.281250000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369337e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178589e+01, 1.000000000000000e+01, 3.401651312523240e+00, 0.000000000000000e+00, 1.799427539695528e+08, 4.306075512689028e-01
