"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
32, 1.000000000000000e+00, 0.000000000000000e+00, 1.175829019814603e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.429891936743406e+06, 9.719567746973623e+05, 2.880188287583622e+02, 0.000000000000000e+00, -3.265435804186959e-02, 1.000000000000000e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.411072609364721e+05, 0.000000000000000e+00
33, 0.000000000000000e+00, 3.125000000000000e-02, 1.174426995160788e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428732274622598e+06, 9.714929098490388e+05, 2.882250434630556e+02, 0.000000000000000e+00, -1.008171214684096e-01, 1.000000000000000e+01, 0.000000000000000e+00, 1.505133921713157e-04, -5.243254119908658e+04, 1.083858887443961e-02
65, 1.000000000000000e+00, 3.125000000000000e-02, 1.176715563495257e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435360677175384e+06, 9.741442708701532e+05, 2.884495637053684e+02, 0.000000000000000e+00, 2.887879427948926e-01, 1.000000000000000e+01, 0.000000000000000e+00, -3.885944683012208e-05, -1.134772853838984e+05, 5.512596619105583e-03
66, 0.000000000000000e+00, 6.250000000000000e-02, 1.174427102585555e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428734036894983e+06, 9.714936147579928e+05, 2.882252262333333e+02, 0.000000000000000e+00, -1.007135384044180e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.096274952070990e-05, -5.336691214204484e+04, 4.044914197906050e-03
98, 1.000000000000000e+00, 6.250000000000000e-02, 1.176718780240049e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435372169415549e+06, 9.741488677662197e+05, 2.884501363462799e+02, 0.000000000000000e+00, 2.894634351073755e-01, 1.000000000000000e+01, 0.000000000000000e+00, -1.780882820936203e-05, -1.144743320048380e+05, 3.731867135215057e-03
99, 0.000000000000000e+00, 9.375000000000000e-02, 1.174427017386247e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733789761456e+06, 9.714935159045820e+05, 2.882252178146685e+02, 0.000000000000000e+00, -1.007280644494047e-01, 1.000000000000000e+01, 0.000000000000000e+00, -3.106768463237437e-07, -5.317473050230133e+04, 4.924244622892093e-04
131, 1.000000000000000e+00, 9.375000000000000e-02, 1.176718238257902e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370602437269e+06, 9.741482409749076e+05, 2.884500836069245e+02, 0.000000000000000e+00, 2.893713310644140e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.407941595127113e-07, -1.142722183757324e+05, 4.339416893693700e-04
132, 0.000000000000000e+00, 1.250000000000000e-01, 1.174427017085761e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788865767e+06, 9.714935155463069e+05, 2.882252177821191e+02, 0.000000000000000e+00, -1.007281170962556e-01, 1.000000000000000e+01, 0.000000000000000e+00, 2.519315151340468e-08, -5.317361441821999e+04, 1.402253150966005e-04
164, 1.000000000000000e+00, 1.250000000000000e-01, 1.176718236875693e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598283410e+06, 9.741482393133637e+05, 2.884500834537554e+02, 0.000000000000000e+00, 2.893710869083225e-01, 1.000000000000000e+01, 0.000000000000000e+00, 2.472136002952797e-08, -1.142712751176748e+05, 1.390415435737704e-04
165, 0.000000000000000e+00, 1.562500000000000e-01, 1.174427017102623e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914311e+06, 9.714935155657242e+05, 2.882252177837418e+02, 0.000000000000000e+00, -1.007281142429631e-01, 1.000000000000000e+01, 0.000000000000000e+00, 1.829533073983981e-10, -5.317369524878127e+04, 1.194965337396607e-05
197, 1.000000000000000e+00, 1.562500000000000e-01, 1.176718236943372e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478186e+06, 9.741482393912742e+05, 2.884500834602350e+02, 0.000000000000000e+00, 2.893710983569032e-01, 1.000000000000000e+01, 0.000000000000000e+00, 1.670093996780705e-10, -1.142713566866939e+05, 1.142822699909112e-05
198, 0.000000000000000e+00, 1.875000000000000e-01, 1.174427017102669e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914446e+06, 9.714935155657780e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142350598e-01, 1.000000000000000e+01, 0.000000000000000e+00, -5.754954056666154e-12, -5.317369586796514e+04, 2.119366697232464e-06
230, 1.000000000000000e+00, 1.875000000000000e-01, 1.176718236943554e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478724e+06, 9.741482393914893e+05, 2.884500834602541e+02, 0.000000000000000e+00, 2.893710983885164e-01, 1.000000000000000e+01, 0.000000000000000e+00, -5.783566905772498e-12, -1.142713572604268e+05, 2.126700252886268e-06
231, 0.000000000000000e+00, 2.187500000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, -4.142783569858436e-14, -5.317369584971877e+04, 1.798172277695678e-07
263, 1.000000000000000e+00, 2.187500000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -4.039371129871942e-14, -1.142713572419774e+05, 1.777318573065075e-07
264, 0.000000000000000e+00, 2.500000000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 3.668001641969247e-16, -5.317369584954113e+04, 1.691998353181374e-08
296, 1.000000000000000e+00, 2.500000000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, 3.674785284487331e-16, -1.142713572418252e+05, 1.695213432702676e-08
297, 0.000000000000000e+00, 2.812500000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 2.781779670938730e-18, -5.317369584954113e+04, 1.473487784459045e-09
329, 1.000000000000000e+00, 2.812500000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, 2.489768535808471e-18, -1.142713572418252e+05, 1.395365200862331e-09
330, 0.000000000000000e+00, 3.125000000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.273019763346599e-20, -5.317369584954113e+04, 1.826218029387037e-10
362, 1.000000000000000e+00, 3.125000000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.376400137020381e-18, -1.142713572418252e+05, 1.363227018763716e-09
363, 0.000000000000000e+00, 3.437500000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
395, 1.000000000000000e+00, 3.437500000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.382541814685949e-18, -1.142713572418252e+05, 1.364987475307629e-09
396, 0.000000000000000e+00, 3.750000000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
428, 1.000000000000000e+00, 3.750000000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.382541814855724e-18, -1.142713572418252e+05, 1.364987475356262e-09
429, 0.000000000000000e+00, 4.062500000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
461, 1.000000000000000e+00, 4.062500000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.382541814855876e-18, -1.142713572418252e+05, 1.364987475356305e-09
462, 0.000000000000000e+00, 4.375000000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
494, 1.000000000000000e+00, 4.375000000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.382541814855876e-18, -1.142713572418252e+05, 1.364987475356305e-09
495, 0.000000000000000e+00, 4.687500000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
527, 1.000000000000000e+00, 4.687500000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.382541814855876e-18, -1.142713572418252e+05, 1.364987475356305e-09
528, 0.000000000000000e+00, 5.000000000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
560, 1.000000000000000e+00, 5.000000000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.382541814855876e-18, -1.142713572418252e+05, 1.364987475356305e-09
561, 0.000000000000000e+00, 5.312500000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
593, 1.000000000000000e+00, 5.312500000000000e-01, 1.176718236943551e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.435370598478714e+06, 9.741482393914855e+05, 2.884500834602538e+02, 0.000000000000000e+00, 2.893710983879519e-01, 1.000000000000000e+01, 0.000000000000000e+00, -2.382541814855876e-18, -1.142713572418252e+05, 1.364987475356305e-09
594, 0.000000000000000e+00, 5.625000000000000e-01, 1.174427017102668e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.428733788914443e+06, 9.714935155657772e+05, 2.882252177837464e+02, 0.000000000000000e+00, -1.007281142351795e-01, 1.000000000000000e+01, 0.000000000000000e+00, 4.002539691734749e-20, -5.317369584954113e+04, 1.767473857745943e-10
