Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-0.7043573856,0.9937922359,-0.7379724383,0.9936810136,-0.8041338325,0.9932841659,-0.870592773,0.9934442043,-0.9891522527,0.9946431518,-1.09850502,0.9957967997,-1.31897676,0.9973550439
-0.6804260612,0.9935377836,-0.7128540277,0.9934241176,-0.7772544622,0.9930294752,-0.8423991203,0.9932383895,-0.959028244,0.9945418239,-1.066797853,0.9957525134,-1.284327745,0.9973524213
-0.6573053598,0.9932659864,-0.6885936856,0.9931513071,-0.7512943745,0.9927626848,-0.8151598573,0.9930272102,-0.9298966527,0.9944414496,-1.03610611,0.9957098365,-1.250725746,0.9973507524
-0.6349676251,0.9929763675,-0.6651619673,0.9928600192,-0.7262217999,0.9924839735,-0.7888420224,0.992810607,-0.9017233849,0.9943419099,-1.006395459,0.9956688285,-1.218136311,0.9973498583
-0.6133861542,0.9926688671,-0.6425302029,0.99255234,-0.7020058036,0.9921934009,-0.7634136677,0.9925894141,-0.8744756579,0.9942436218,-0.977632761,0.9956296682,-1.186526537,0.9973498583
-0.5925353169,0.9923439622,-0.6206710935,0.9922269583,-0.6786168814,0.9918913245,-0.7388440967,0.9923639894,-0.8481218815,0.9941468835,-0.9497861266,0.9955923557,-1.155864596,0.9973506927
-0.5723937154,0.9920003414,-0.5995613933,0.9918849468,-0.6560297012,0.9915778041,-0.7151068449,0.9921351671,-0.822634697,0.9940521121,-0.9228278399,0.9955568314,-1.126122355,0.9973523021
-0.5529382825,0.9916372895,-0.5791766047,0.9915257096,-0.6342176199,0.9912535548,-0.6921743155,0.9919033051,-0.7979854941,0.9939592481,-0.8967289329,0.9955233335,-1.097271085,0.9973546267
-0.5341456532,0.9912554026,-0.5594915748,0.9911482334,-0.6131537557,0.990919292,-0.6700184941,0.99166888,-0.7741455436,0.9938687086,-0.8714604974,0.9954918027,-1.069281578,0.9973576069
-0.5159932971,0.9908554554,-0.5404824018,0.990752697,-0.5928120613,0.9905747771,-0.6486126184,0.9914325476,-0.7510872483,0.9937806129,-0.8469944596,0.9954618812,-1.042125821,0.997361362
-0.4984593987,0.9904378057,-0.5221257806,0.9903401136,-0.5731675625,0.9902204275,-0.6279306412,0.9911952615,-0.7287838459,0.9936949611,-0.8233038783,0.9954342246,-1.015776873,0.9973658323
-0.4815229774,0.9900023341,-0.5043992996,0.989911139,-0.5541961193,0.9898564816,-0.607947588,0.9909574986,-0.7072095871,0.9936119914,-0.8003626466,0.9954082966,-0.990208447,0.9973707795
-0.4651636481,0.98954916,-0.4872812927,0.9894660115,-0.5358744264,0.9894840121,-0.5886392593,0.9907194972,-0.6863394976,0.9935318828,-0.7781455517,0.9953844547,-0.9653953314,0.997376442
-0.4493618011,0.9890785813,-0.4707508087,0.98900491,-0.5181798339,0.9891038537,-0.5699822903,0.9904816747,-0.6661495566,0.993454814,-0.7566282749,0.9953623414,-0.9413129687,0.9973825216
-0.4340984523,0.9885909557,-0.454787612,0.9885280132,-0.5010906458,0.9887170792,-0.5519540906,0.990244329,-0.6466164589,0.9933809042,-0.7357872128,0.9953420162,-0.917937696,0.997389257
-0.4193552732,0.9880867004,-0.4393722415,0.9880359173,-0.484585911,0.9883242846,-0.5345329642,0.9900081754,-0.6277178526,0.9933103323,-0.7155997753,0.995323658,-0.8952466846,0.9973963499
-0.4051145911,0.9875662923,-0.4244858325,0.9875289798,-0.4686453342,0.9879262447,-0.5176979303,0.9897742867,-0.6094321012,0.9932429194,-0.6960439682,0.9953069687,-0.8732178807,0.9974038601
-0.3913592696,0.9870302081,-0.4101101756,0.9870077968,-0.4532493651,0.9875232577,-0.5014286637,0.9895428419,-0.5917382836,0.9931785464,-0.6770986319,0.9952922463,-0.851829946,0.9974119067
