"C3H8","EDC<psiChemistryCombustion>:kappa","N2","O2","Qdot","T","U:0","U:1","U:2","Ux","Uy","Uz","alphat","epsilon","k","mag(U)","nut","p","rDeltaT","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.01e-12,0,0.7632,0.2368,0,294,9.1166,-0.11612,2.2447e-12,9.1166,-0.11612,2.2447e-12,0.00013219,0.00085135,0.0022788,9.1173,0.00011048,1.0132e+05,27812,1.1965,1,0.0263,0.2578,0.0263,0
5.4914e-12,0,0.7632,0.2368,0,294,9.1168,-0.11551,2.3446e-12,9.1168,-0.11551,2.3446e-12,0.00013324,0.00085011,0.0022767,9.1176,0.00011137,1.0132e+05,27791,1.1965,1,0.026405,0.2578,0.026405,0
4.9729e-12,0,0.7632,0.2368,0,294,9.1171,-0.1149,2.4445e-12,9.1171,-0.1149,2.4445e-12,0.0001343,0.00084887,0.0022746,9.1178,0.00011225,1.0132e+05,27770,1.1965,1,0.02651,0.2578,0.02651,0
4.4543e-12,0,0.7632,0.2368,0,294,9.1173,-0.11429,2.5444e-12,9.1173,-0.11429,2.5444e-12,0.00013536,0.00084764,0.0022725,9.118,0.00011313,1.0132e+05,27749,1.1965,1,0.026616,0.2578,0.026616,0
3.9357e-12,0,0.7632,0.2368,0,294,9.1176,-0.11368,2.6444e-12,9.1176,-0.11368,2.6444e-12,0.00013641,0.0008464,0.0022704,9.1183,0.00011401,1.0132e+05,27729,1.1965,1,0.026721,0.2578,0.026721,0
3.4171e-12,0,0.7632,0.2368,0,294,9.1178,-0.11308,2.7443e-12,9.1178,-0.11308,2.7443e-12,0.00013747,0.00084516,0.0022683,9.1185,0.0001149,1.0132e+05,27708,1.1965,1,0.026826,0.2578,0.026826,0
2.8985e-12,0,0.7632,0.2368,0,294,9.118,-0.11247,2.8442e-12,9.118,-0.11247,2.8442e-12,0.00013853,0.00084392,0.0022661,9.1187,0.00011578,1.0132e+05,27687,1.1965,1,0.026931,0.2578,0.026931,0
2.38e-12,0,0.7632,0.2368,0,294,9.1183,-0.11186,2.9441e-12,9.1183,-0.11186,2.9441e-12,0.00013958,0.00084268,0.002264,9.119,0.00011666,1.0132e+05,27666,1.1965,1,0.027036,0.2578,0.027036,0
1.8614e-12,0,0.7632,0.2368,0,294,9.1185,-0.11125,3.0441e-12,9.1185,-0.11125,3.0441e-12,0.00014064,0.00084145,0.0022619,9.1192,0.00011754,1.0132e+05,27645,1.1965,1,0.027142,0.2578,0.027142,0
1.3428e-12,0,0.7632,0.2368,0,294,9.1188,-0.11064,3.144e-12,9.1188,-0.11064,3.144e-12,0.00014169,0.00084021,0.0022598,9.1194,0.00011843,1.0132e+05,27625,1.1965,1,0.027247,0.2578,0.027247,0
8.2423e-13,0,0.7632,0.2368,0,294,9.119,-0.11003,3.2439e-12,9.119,-0.11003,3.2439e-12,0.00014275,0.00083897,0.0022577,9.1197,0.00011931,1.0132e+05,27604,1.1965,1,0.027352,0.2578,0.027352,0
3.0565e-13,0,0.7632,0.2368,0,294,9.1192,-0.10942,3.3438e-12,9.1192,-0.10942,3.3438e-12,0.00014381,0.00083773,0.0022556,9.1199,0.00012019,1.0132e+05,27583,1.1965,1,0.027457,0.2578,0.027457,0
2.1382e-13,0,0.7632,0.2368,0,294,9.1194,-0.10886,3.355e-12,9.1194,-0.10886,3.355e-12,0.00014493,0.00083661,0.0022537,9.1201,0.00012113,1.0132e+05,27579,1.1965,1,0.027562,0.2578,0.027562,0
1.98e-13,0,0.7632,0.2368,0,294,9.1196,-0.1083,3.3503e-12,9.1196,-0.1083,3.3503e-12,0.00014606,0.00083551,0.0022518,9.1202,0.00012208,1.0132e+05,27578,1.1965,1,0.027668,0.2578,0.027668,0
1.8219e-13,0,0.7632,0.2368,0,294,9.1197,-0.10775,3.3456e-12,9.1197,-0.10775,3.3456e-12,0.0001472,0.00083441,0.00225,9.1203,0.00012303,1.0132e+05,27576,1.1965,1,0.027773,0.2578,0.027773,0
1.6638e-13,0,0.7632,0.2368,0,294,9.1199,-0.1072,3.3409e-12,9.1199,-0.1072,3.3409e-12,0.00014833,0.00083332,0.0022481,9.1205,0.00012398,1.0132e+05,27575,1.1965,1,0.027878,0.2578,0.027878,0
1.5057e-13,0,0.7632,0.2368,0,294,9.12,-0.10664,3.3363e-12,9.12,-0.10664,3.3363e-12,0.00014947,0.00083222,0.0022462,9.1206,0.00012492,1.0132e+05,27574,1.1965,1,0.027983,0.2578,0.027983,0
1.3476e-13,0,0.7632,0.2368,0,294,9.1202,-0.10609,3.3316e-12,9.1202,-0.10609,3.3316e-12,0.0001506,0.00083112,0.0022444,9.1208,0.00012587,1.0132e+05,27573,1.1965,1,0.028088,0.2578,0.028088,0
1.1895e-13,0,0.7632,0.2368,0,294,9.1203,-0.10553,3.3269e-12,9.1203,-0.10553,3.3269e-12,0.00015174,0.00083002,0.0022425,9.1209,0.00012682,1.0132e+05,27572,1.1965,1,0.028194,0.2578,0.028194,0
1.0313e-13,0,0.7632,0.2368,0,294,9.1205,-0.10498,3.3222e-12,9.1205,-0.10498,3.3222e-12,0.00015287,0.00082892,0.0022407,9.1211,0.00012777,1.0132e+05,27570,1.1965,1,0.028299,0.2578,0.028299,0
8.7322e-14,0,0.7632,0.2368,0,294,9.1206,-0.10442,3.3175e-12,9.1206,-0.10442,3.3175e-12,0.00015401,0.00082782,0.0022388,9.1212,0.00012872,1.0132e+05,27569,1.1965,1,0.028404,0.2578,0.028404,0
7.151e-14,0,0.7632,0.2368,0,294,9.1208,-0.10387,3.3129e-12,9.1208,-0.10387,3.3129e-12,0.00015514,0.00082672,0.0022369,9.1214,0.00012967,1.0132e+05,27568,1.1965,1,0.028509,0.2578,0.028509,0
5.5698e-14,0,0.7632,0.2368,0,294,9.1209,-0.10332,3.3082e-12,9.1209,-0.10332,3.3082e-12,0.00015628,0.00082562,0.0022351,9.1215,0.00013061,1.0132e+05,27567,1.1965,1,0.028614,0.2578,0.028614,0
3.9886e-14,0,0.7632,0.2368,0,294,9.1211,-0.10276,3.3035e-12,9.1211,-0.10276,3.3035e-12,0.00015741,0.00082453,0.0022332,9.1217,0.00013156,1.0132e+05,27565,1.1965,1,0.02872,0.2578,0.02872,0
2.4074e-14,0,0.7632,0.2368,0,294,9.1212,-0.10221,3.2988e-12,9.1212,-0.10221,3.2988e-12,0.00015854,0.00082343,0.0022314,9.1218,0.00013251,1.0132e+05,27564,1.1965,1,0.028825,0.2578,0.028825,0
8.2619e-15,0,0.7632,0.2368,0,294,9.1214,-0.10165,3.2942e-12,9.1214,-0.10165,3.2942e-12,0.00015968,0.00082233,0.0022295,9.1219,0.00013346,1.0132e+05,27563,1.1965,1,0.02893,0.2578,0.02893,0
7.0962e-15,0,0.7632,0.2368,0,294,9.1215,-0.10116,3.1299e-12,9.1215,-0.10116,3.1299e-12,0.00016083,0.00082139,0.0022279,9.122,0.00013442,1.0132e+05,27562,1.1965,1,0.029035,0.2578,0.029035,0
6.5739e-15,0,0.7632,0.2368,0,294,9.1216,-0.10067,2.9586e-12,9.1216,-0.10067,2.9586e-12,0.00016197,0.00082046,0.0022263,9.1221,0.00013538,1.0132e+05,27561,1.1965,1,0.02914,0.2578,0.02914,0
6.0516e-15,0,0.7632,0.2368,0,294,9.1217,-0.10017,2.7873e-12,9.1217,-0.10017,2.7873e-12,0.00016312,0.00081953,0.0022247,9.1222,0.00013634,1.0132e+05,27559,1.1965,1,0.029246,0.2578,0.029246,0
5.5293e-15,0,0.7632,0.2368,0,294,9.1218,-0.099679,2.616e-12,9.1218,-0.099679,2.616e-12,0.00016427,0.0008186,0.0022231,9.1223,0.0001373,1.0132e+05,27558,1.1965,1,0.029351,0.2578,0.029351,0
5.007e-15,0,0.7632,0.2368,0,294,9.1219,-0.099186,2.4447e-12,9.1219,-0.099186,2.4447e-12,0.00016542,0.00081767,0.0022215,9.1224,0.00013825,1.0132e+05,27557,1.1965,1,0.029456,0.2578,0.029456,0
4.4847e-15,0,0.7632,0.2368,0,294,9.122,-0.098693,2.2734e-12,9.122,-0.098693,2.2734e-12,0.00016656,0.00081674,0.0022199,9.1225,0.00013921,1.0132e+05,27556,1.1965,1,0.029561,0.2578,0.029561,0
3.9624e-15,0,0.7632,0.2368,0,294,9.1221,-0.0982,2.1021e-12,9.1221,-0.0982,2.1021e-12,0.00016771,0.00081581,0.0022183,9.1226,0.00014017,1.0132e+05,27554,1.1965,1,0.029666,0.2578,0.029666,0
3.4401e-15,0,0.7632,0.2368,0,294,9.1222,-0.097707,1.9308e-12,9.1222,-0.097707,1.9308e-12,0.00016886,0.00081488,0.0022167,9.1227,0.00014113,1.0132e+05,27553,1.1965,1,0.029772,0.2578,0.029772,0
2.9178e-15,0,0.7632,0.2368,0,294,9.1223,-0.097214,1.7595e-12,9.1223,-0.097214,1.7595e-12,0.00017001,0.00081395,0.0022151,9.1228,0.00014209,1.0132e+05,27552,1.1965,1,0.029877,0.2578,0.029877,0
2.3955e-15,0,0.7632,0.2368,0,294,9.1224,-0.096721,1.5882e-12,9.1224,-0.096721,1.5882e-12,0.00017115,0.00081302,0.0022135,9.1229,0.00014305,1.0132e+05,27551,1.1965,1,0.029982,0.2578,0.029982,0
1.8732e-15,0,0.7632,0.2368,0,294,9.1225,-0.096228,1.4169e-12,9.1225,-0.096228,1.4169e-12,0.0001723,0.00081209,0.0022119,9.123,0.00014401,1.0132e+05,27550,1.1965,1,0.030087,0.2578,0.030087,0
1.3509e-15,0,0.7632,0.2368,0,294,9.1226,-0.095735,1.2456e-12,9.1226,-0.095735,1.2456e-12,0.00017345,0.00081116,0.0022103,9.1231,0.00014497,1.0132e+05,27548,1.1965,1,0.030192,0.2578,0.030192,0
8.2862e-16,0,0.7632,0.2368,0,294,9.1227,-0.095242,1.0743e-12,9.1227,-0.095242,1.0743e-12,0.00017459,0.00081023,0.0022088,9.1232,0.00014593,1.0132e+05,27547,1.1965,1,0.030298,0.2578,0.030298,0
3.0632e-16,0,0.7632,0.2368,0,294,9.1228,-0.094749,9.0296e-13,9.1228,-0.094749,9.0296e-13,0.00017574,0.0008093,0.0022072,9.1233,0.00014688,1.0132e+05,27546,1.1965,1,0.030403,0.2578,0.030403,0
2.5961e-16,0,0.7632,0.2368,0,294,9.1229,-0.094302,8.9163e-13,9.1229,-0.094302,8.9163e-13,0.00017688,0.0008085,0.0022058,9.1233,0.00014783,1.0132e+05,27545,1.1965,1,0.030508,0.2578,0.030508,0
2.4077e-16,0,0.7632,0.2368,0,294,9.1229,-0.093857,8.8968e-13,9.1229,-0.093857,8.8968e-13,0.00017801,0.00080771,0.0022044,9.1234,0.00014878,1.0132e+05,27544,1.1965,1,0.030613,0.2578,0.030613,0
2.2193e-16,0,0.7632,0.2368,0,294,9.123,-0.093412,8.8773e-13,9.123,-0.093412,8.8773e-13,0.00017914,0.00080692,0.002203,9.1235,0.00014973,1.0132e+05,27543,1.1965,1,0.030718,0.2578,0.030718,0
2.0309e-16,0,0.7632,0.2368,0,294,9.1231,-0.092967,8.8578e-13,9.1231,-0.092967,8.8578e-13,0.00018028,0.00080613,0.0022017,9.1236,0.00015068,1.0132e+05,27542,1.1965,1,0.030824,0.2578,0.030824,0
1.8425e-16,0,0.7632,0.2368,0,294,9.1232,-0.092523,8.8383e-13,9.1232,-0.092523,8.8383e-13,0.00018141,0.00080535,0.0022003,9.1236,0.00015162,1.0132e+05,27541,1.1965,1,0.030929,0.2578,0.030929,0
1.6541e-16,0,0.7632,0.2368,0,294,9.1232,-0.092078,8.8188e-13,9.1232,-0.092078,8.8188e-13,0.00018255,0.00080456,0.0021989,9.1237,0.00015257,1.0132e+05,27539,1.1965,1,0.031034,0.2578,0.031034,0
1.4657e-16,0,0.7632,0.2368,0,294,9.1233,-0.091633,8.7994e-13,9.1233,-0.091633,8.7994e-13,0.00018368,0.00080377,0.0021975,9.1238,0.00015352,1.0132e+05,27538,1.1965,1,0.031139,0.2578,0.031139,0
1.2774e-16,0,0.7632,0.2368,0,294,9.1234,-0.091188,8.7799e-13,9.1234,-0.091188,8.7799e-13,0.00018481,0.00080298,0.0021962,9.1238,0.00015447,1.0132e+05,27537,1.1965,1,0.031244,0.2578,0.031244,0
1.089e-16,0,0.7632,0.2368,0,294,9.1235,-0.090744,8.7604e-13,9.1235,-0.090744,8.7604e-13,0.00018595,0.00080219,0.0021948,9.1239,0.00015541,1.0132e+05,27536,1.1965,1,0.03135,0.2578,0.03135,0
9.0058e-17,0,0.7632,0.2368,0,294,9.1235,-0.090299,8.7409e-13,9.1235,-0.090299,8.7409e-13,0.00018708,0.0008014,0.0021934,9.124,0.00015636,1.0132e+05,27535,1.1965,1,0.031455,0.2578,0.031455,0
7.122e-17,0,0.7632,0.2368,0,294,9.1236,-0.089854,8.7214e-13,9.1236,-0.089854,8.7214e-13,0.00018821,0.00080061,0.002192,9.1241,0.00015731,1.0132e+05,27534,1.1965,1,0.03156,0.2578,0.03156,0
5.2381e-17,0,0.7632,0.2368,0,294,9.1237,-0.089409,8.7019e-13,9.1237,-0.089409,8.7019e-13,0.00018935,0.00079982,0.0021907,9.1241,0.00015826,1.0132e+05,27533,1.1965,1,0.031665,0.2578,0.031665,0
3.3542e-17,0,0.7632,0.2368,0,294,9.1238,-0.088965,8.6824e-13,9.1238,-0.088965,8.6824e-13,0.00019048,0.00079904,0.0021893,9.1242,0.0001592,1.0132e+05,27532,1.1965,1,0.03177,0.2578,0.03177,0
1.4704e-17,0,0.7632,0.2368,0,294,9.1238,-0.08852,8.6629e-13,9.1238,-0.08852,8.6629e-13,0.00019162,0.00079825,0.0021879,9.1243,0.00016015,1.0132e+05,27531,1.1965,1,0.031876,0.2578,0.031876,0
1.0484e-17,0,0.7632,0.2368,0,294,9.1239,-0.088112,7.6693e-13,9.1239,-0.088112,7.6693e-13,0.00019278,0.00079755,0.0021867,9.1243,0.00016113,1.0132e+05,27529,1.1965,1,0.031981,0.2578,0.031981,0
9.7406e-18,0,0.7632,0.2368,0,294,9.124,-0.087712,6.4442e-13,9.124,-0.087712,6.4442e-13,0.00019396,0.00079687,0.0021855,9.1244,0.00016211,1.0132e+05,27529,1.1965,1,0.032086,0.2578,0.032086,0
8.9973e-18,0,0.7632,0.2368,0,294,9.1241,-0.087313,5.219e-13,9.1241,-0.087313,5.219e-13,0.00019513,0.0007962,0.0021843,9.1245,0.00016309,1.0132e+05,27528,1.1965,1,0.032191,0.2578,0.032191,0
8.2539e-18,0,0.7632,0.2368,0,294,9.1241,-0.086913,3.9938e-13,9.1241,-0.086913,3.9938e-13,0.00019631,0.00079552,0.0021831,9.1245,0.00016407,1.0132e+05,27527,1.1965,1,0.032296,0.2578,0.032296,0
7.5105e-18,0,0.7632,0.2368,0,294,9.1242,-0.086514,2.7686e-13,9.1242,-0.086514,2.7686e-13,0.00019748,0.00079484,0.0021819,9.1246,0.00016506,1.0132e+05,27526,1.1965,1,0.032402,0.2578,0.032402,0
6.7671e-18,0,0.7632,0.2368,0,294,9.1243,-0.086114,1.5434e-13,9.1243,-0.086114,1.5434e-13,0.00019866,0.00079417,0.0021808,9.1247,0.00016604,1.0132e+05,27525,1.1965,1,0.032507,0.2578,0.032507,0
6.0238e-18,0,0.7632,0.2368,0,294,9.1243,-0.085715,3.1826e-14,9.1243,-0.085715,3.1826e-14,0.00019983,0.00079349,0.0021796,9.1247,0.00016702,1.0132e+05,27524,1.1965,1,0.032612,0.2578,0.032612,0
5.2804e-18,0,0.7632,0.2368,0,294,9.1244,-0.085315,-9.0695e-14,9.1244,-0.085315,-9.0695e-14,0.00020101,0.00079281,0.0021784,9.1248,0.000168,1.0132e+05,27523,1.1965,1,0.032717,0.2578,0.032717,0
4.5371e-18,0,0.7632,0.2368,0,294,9.1245,-0.084916,-2.1321e-13,9.1245,-0.084916,-2.1321e-13,0.00020218,0.00079214,0.0021772,9.1249,0.00016898,1.0132e+05,27522,1.1965,1,0.032822,0.2578,0.032822,0
3.7937e-18,0,0.7632,0.2368,0,294,9.1246,-0.084517,-3.3573e-13,9.1246,-0.084517,-3.3573e-13,0.00020336,0.00079146,0.002176,9.1249,0.00016997,1.0132e+05,27521,1.1965,1,0.032928,0.2578,0.032928,0
3.0503e-18,0,0.7632,0.2368,0,294,9.1246,-0.084117,-4.5825e-13,9.1246,-0.084117,-4.5825e-13,0.00020453,0.00079078,0.0021748,9.125,0.00017095,1.0132e+05,27520,1.1965,1,0.033033,0.2578,0.033033,0
2.307e-18,0,0.7632,0.2368,0,294,9.1247,-0.083718,-5.8077e-13,9.1247,-0.083718,-5.8077e-13,0.00020571,0.00079011,0.0021736,9.1251,0.00017193,1.0132e+05,27519,1.1965,1,0.033138,0.2578,0.033138,0
1.5636e-18,0,0.7632,0.2368,0,294,9.1248,-0.083318,-7.0329e-13,9.1248,-0.083318,-7.0329e-13,0.00020688,0.00078943,0.0021724,9.1252,0.00017291,1.0132e+05,27518,1.1965,1,0.033243,0.2578,0.033243,0
8.2023e-19,0,0.7632,0.2368,0,294,9.1248,-0.082919,-8.258e-13,9.1248,-0.082919,-8.258e-13,0.00020806,0.00078875,0.0021712,9.1252,0.00017389,1.0132e+05,27517,1.1965,1,0.033348,0.2578,0.033348,0
4.6562e-19,0,0.7632,0.2368,0,294,9.1249,-0.082541,-1.02e-12,9.1249,-0.082541,-1.02e-12,0.00020925,0.00078812,0.0021701,9.1253,0.00017489,1.0132e+05,27516,1.1965,1,0.033454,0.2578,0.033454,0
4.3363e-19,0,0.7632,0.2368,0,294,9.125,-0.08218,-1.2736e-12,9.125,-0.08218,-1.2736e-12,0.00021046,0.00078753,0.0021691,9.1254,0.0001759,1.0132e+05,27515,1.1965,1,0.033559,0.2578,0.033559,0
4.0164e-19,0,0.7632,0.2368,0,294,9.1251,-0.08182,-1.5272e-12,9.1251,-0.08182,-1.5272e-12,0.00021167,0.00078694,0.002168,9.1254,0.00017691,1.0132e+05,27514,1.1965,1,0.033664,0.2578,0.033664,0
3.6964e-19,0,0.7632,0.2368,0,294,9.1251,-0.08146,-1.7809e-12,9.1251,-0.08146,-1.7809e-12,0.00021287,0.00078635,0.002167,9.1255,0.00017792,1.0132e+05,27513,1.1965,1,0.033769,0.2578,0.033769,0
3.3765e-19,0,0.7632,0.2368,0,294,9.1252,-0.081099,-2.0345e-12,9.1252,-0.081099,-2.0345e-12,0.00021408,0.00078575,0.0021659,9.1256,0.00017893,1.0132e+05,27512,1.1965,1,0.033874,0.2578,0.033874,0
3.0566e-19,0,0.7632,0.2368,0,294,9.1253,-0.080739,-2.2881e-12,9.1253,-0.080739,-2.2881e-12,0.00021529,0.00078516,0.0021649,9.1256,0.00017994,1.0132e+05,27511,1.1965,1,0.03398,0.2578,0.03398,0
2.7367e-19,0,0.7632,0.2368,0,294,9.1253,-0.080379,-2.5417e-12,9.1253,-0.080379,-2.5417e-12,0.0002165,0.00078457,0.0021638,9.1257,0.00018095,1.0132e+05,27511,1.1965,1,0.034085,0.2578,0.034085,0
2.4168e-19,0,0.7632,0.2368,0,294,9.1254,-0.080019,-2.7954e-12,9.1254,-0.080019,-2.7954e-12,0.00021771,0.00078398,0.0021628,9.1258,0.00018196,1.0132e+05,27510,1.1965,1,0.03419,0.2578,0.03419,0
2.0969e-19,0,0.7632,0.2368,0,294,9.1255,-0.079658,-3.049e-12,9.1255,-0.079658,-3.049e-12,0.00021891,0.00078338,0.0021617,9.1258,0.00018297,1.0132e+05,27509,1.1965,1,0.034295,0.2578,0.034295,0
1.777e-19,0,0.7632,0.2368,0,294,9.1256,-0.079298,-3.3026e-12,9.1256,-0.079298,-3.3026e-12,0.00022012,0.00078279,0.0021607,9.1259,0.00018398,1.0132e+05,27508,1.1965,1,0.0344,0.2578,0.0344,0
1.4571e-19,0,0.7632,0.2368,0,294,9.1256,-0.078938,-3.5562e-12,9.1256,-0.078938,-3.5562e-12,0.00022133,0.0007822,0.0021597,9.126,0.00018499,1.0132e+05,27507,1.1965,1,0.034506,0.2578,0.034506,0
1.1371e-19,0,0.7632,0.2368,0,294,9.1257,-0.078577,-3.8099e-12,9.1257,-0.078577,-3.8099e-12,0.00022254,0.00078161,0.0021586,9.126,0.000186,1.0132e+05,27506,1.1965,1,0.034611,0.2578,0.034611,0
8.1723e-20,0,0.7632,0.2368,0,294,9.1258,-0.078217,-4.0635e-12,9.1258,-0.078217,-4.0635e-12,0.00022375,0.00078101,0.0021576,9.1261,0.00018701,1.0132e+05,27505,1.1965,1,0.034716,0.2578,0.034716,0
4.9731e-20,0,0.7632,0.2368,0,294,9.1258,-0.077857,-4.3171e-12,9.1258,-0.077857,-4.3171e-12,0.00022496,0.00078042,0.0021565,9.1262,0.00018802,1.0132e+05,27505,1.1965,1,0.034821,0.2578,0.034821,0
2.2603e-20,0,0.7632,0.2368,0,294,9.1259,-0.077502,-4.5685e-12,9.1259,-0.077502,-4.5685e-12,0.00022617,0.00077984,0.0021555,9.1262,0.00018903,1.0132e+05,27504,1.1965,1,0.034926,0.2578,0.034926,0
2.1109e-20,0,0.7632,0.2368,0,294,9.126,-0.077177,-4.8084e-12,9.126,-0.077177,-4.8084e-12,0.00022744,0.00077931,0.0021546,9.1263,0.00019009,1.0132e+05,27503,1.1965,1,0.035032,0.2578,0.035032,0
1.9615e-20,0,0.7632,0.2368,0,294,9.1261,-0.076852,-5.0482e-12,9.1261,-0.076852,-5.0482e-12,0.0002287,0.00077879,0.0021536,9.1264,0.00019115,1.0132e+05,27502,1.1965,1,0.035137,0.2578,0.035137,0
1.8121e-20,0,0.7632,0.2368,0,294,9.1261,-0.076527,-5.288e-12,9.1261,-0.076527,-5.288e-12,0.00022996,0.00077827,0.0021527,9.1264,0.0001922,1.0132e+05,27501,1.1965,1,0.035242,0.2578,0.035242,0
1.6627e-20,0,0.7632,0.2368,0,294,9.1262,-0.076202,-5.5279e-12,9.1262,-0.076202,-5.5279e-12,0.00023123,0.00077774,0.0021518,9.1265,0.00019326,1.0132e+05,27501,1.1965,1,0.035347,0.2578,0.035347,0
1.5133e-20,0,0.7632,0.2368,0,294,9.1263,-0.075876,-5.7677e-12,9.1263,-0.075876,-5.7677e-12,0.00023249,0.00077722,0.0021508,9.1266,0.00019432,1.0132e+05,27500,1.1965,1,0.035452,0.2578,0.035452,0
1.364e-20,0,0.7632,0.2368,0,294,9.1263,-0.075551,-6.0075e-12,9.1263,-0.075551,-6.0075e-12,0.00023376,0.00077669,0.0021499,9.1267,0.00019537,1.0132e+05,27499,1.1965,1,0.035558,0.2578,0.035558,0
1.2146e-20,0,0.7632,0.2368,0,294,9.1264,-0.075226,-6.2474e-12,9.1264,-0.075226,-6.2474e-12,0.00023502,0.00077617,0.002149,9.1267,0.00019643,1.0132e+05,27498,1.1965,1,0.035663,0.2578,0.035663,0
1.0652e-20,0,0.7632,0.2368,0,294,9.1265,-0.074901,-6.4872e-12,9.1265,-0.074901,-6.4872e-12,0.00023628,0.00077564,0.0021481,9.1268,0.00019749,1.0132e+05,27498,1.1965,1,0.035768,0.2578,0.035768,0
9.1578e-21,0,0.7632,0.2368,0,294,9.1266,-0.074576,-6.727e-12,9.1266,-0.074576,-6.727e-12,0.00023755,0.00077512,0.0021471,9.1269,0.00019854,1.0132e+05,27497,1.1965,1,0.035873,0.2578,0.035873,0
7.6639e-21,0,0.7632,0.2368,0,294,9.1266,-0.074251,-6.9669e-12,9.1266,-0.074251,-6.9669e-12,0.00023881,0.00077459,0.0021462,9.1269,0.0001996,1.0132e+05,27496,1.1965,1,0.035978,0.2578,0.035978,0
6.17e-21,0,0.7632,0.2368,0,294,9.1267,-0.073926,-7.2067e-12,9.1267,-0.073926,-7.2067e-12,0.00024008,0.00077407,0.0021453,9.127,0.00020065,1.0132e+05,27495,1.1965,1,0.036084,0.2578,0.036084,0
4.6761e-21,0,0.7632,0.2368,0,294,9.1268,-0.0736,-7.4466e-12,9.1268,-0.0736,-7.4466e-12,0.00024134,0.00077355,0.0021443,9.1271,0.00020171,1.0132e+05,27495,1.1965,1,0.036189,0.2578,0.036189,0
3.1822e-21,0,0.7632,0.2368,0,294,9.1269,-0.073275,-7.6864e-12,9.1269,-0.073275,-7.6864e-12,0.0002426,0.00077302,0.0021434,9.1272,0.00020277,1.0132e+05,27494,1.1965,1,0.036294,0.2578,0.036294,0
1.6883e-21,0,0.7632,0.2368,0,294,9.1269,-0.07295,-7.9262e-12,9.1269,-0.07295,-7.9262e-12,0.00024387,0.0007725,0.0021425,9.1272,0.00020382,1.0132e+05,27493,1.1965,1,0.036399,0.2578,0.036399,0
1.1105e-21,0,0.7632,0.2368,0,294,9.127,-0.072645,-8.0493e-12,9.127,-0.072645,-8.0493e-12,0.00024517,0.00077201,0.0021416,9.1273,0.00020492,1.0132e+05,27493,1.1965,1,0.036504,0.2578,0.036504,0
1.0357e-21,0,0.7632,0.2368,0,294,9.1271,-0.072351,-8.1084e-12,9.1271,-0.072351,-8.1084e-12,0.00024651,0.00077154,0.0021408,9.1274,0.00020603,1.0132e+05,27492,1.1965,1,0.03661,0.2578,0.03661,0
9.6076e-22,0,0.7632,0.2368,0,294,9.1272,-0.072057,-8.1674e-12,9.1272,-0.072057,-8.1674e-12,0.00024784,0.00077107,0.00214,9.1274,0.00020714,1.0132e+05,27491,1.1965,1,0.036715,0.2578,0.036715,0
8.8587e-22,0,0.7632,0.2368,0,294,9.1272,-0.071763,-8.2265e-12,9.1272,-0.071763,-8.2265e-12,0.00024917,0.00077061,0.0021391,9.1275,0.00020825,1.0132e+05,27491,1.1965,1,0.03682,0.2578,0.03682,0
8.1097e-22,0,0.7632,0.2368,0,294,9.1273,-0.071469,-8.2855e-12,9.1273,-0.071469,-8.2855e-12,0.0002505,0.00077014,0.0021383,9.1276,0.00020937,1.0132e+05,27490,1.1965,1,0.036925,0.2578,0.036925,0
7.3608e-22,0,0.7632,0.2368,0,294,9.1274,-0.071175,-8.3446e-12,9.1274,-0.071175,-8.3446e-12,0.00025183,0.00076967,0.0021375,9.1276,0.00021048,1.0132e+05,27489,1.1965,1,0.03703,0.2578,0.03703,0
6.6118e-22,0,0.7632,0.2368,0,294,9.1274,-0.070881,-8.4036e-12,9.1274,-0.070881,-8.4036e-12,0.00025316,0.0007692,0.0021367,9.1277,0.00021159,1.0132e+05,27489,1.1965,1,0.037136,0.2578,0.037136,0
5.8629e-22,0,0.7632,0.2368,0,294,9.1275,-0.070586,-8.4627e-12,9.1275,-0.070586,-8.4627e-12,0.00025449,0.00076873,0.0021358,9.1278,0.0002127,1.0132e+05,27488,1.1965,1,0.037241,0.2578,0.037241,0
5.1139e-22,0,0.7632,0.2368,0,294,9.1276,-0.070292,-8.5217e-12,9.1276,-0.070292,-8.5217e-12,0.00025582,0.00076827,0.002135,9.1279,0.00021381,1.0132e+05,27487,1.1965,1,0.037346,0.2578,0.037346,0
4.365e-22,0,0.7632,0.2368,0,294,9.1277,-0.069998,-8.5808e-12,9.1277,-0.069998,-8.5808e-12,0.00025715,0.0007678,0.0021342,9.1279,0.00021493,1.0132e+05,27487,1.1965,1,0.037451,0.2578,0.037451,0
3.6161e-22,0,0.7632,0.2368,0,294,9.1277,-0.069704,-8.6398e-12,9.1277,-0.069704,-8.6398e-12,0.00025848,0.00076733,0.0021334,9.128,0.00021604,1.0132e+05,27486,1.1965,1,0.037556,0.2578,0.037556,0
2.8671e-22,0,0.7632,0.2368,0,294,9.1278,-0.06941,-8.6988e-12,9.1278,-0.06941,-8.6988e-12,0.00025981,0.00076686,0.0021325,9.1281,0.00021715,1.0132e+05,27485,1.1965,1,0.037662,0.2578,0.037662,0
