"C3H8","EDC<psiChemistryCombustion>:kappa","N2","O2","Qdot","T","U:0","U:1","U:2","Ux","Uy","Uz","alphat","epsilon","k","mag(U)","nut","p","rDeltaT","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.0982e-22,0,0.7632,0.2368,0,294,9.1505,-0.16902,2.3961e-12,9.1505,-0.16902,2.3961e-12,0.00010008,0.00079929,0.0021855,9.1521,8.3646e-05,1.0132e+05,41575,1.1965,1,0.025458,0.1789,0.025458,0
2.5469e-22,0,0.7632,0.2368,0,294,9.1506,-0.16815,2.373e-12,9.1506,-0.16815,2.373e-12,0.00010081,0.00079839,0.002184,9.1522,8.4255e-05,1.0132e+05,41425,1.1965,1,0.025564,0.1789,0.025564,0
1.9955e-22,0,0.7632,0.2368,0,294,9.1507,-0.16727,2.3498e-12,9.1507,-0.16727,2.3498e-12,0.00010154,0.0007975,0.0021824,9.1522,8.4865e-05,1.0132e+05,41276,1.1965,1,0.025669,0.1789,0.025669,0
1.4442e-22,0,0.7632,0.2368,0,294,9.1508,-0.1664,2.3267e-12,9.1508,-0.1664,2.3267e-12,0.00010227,0.0007966,0.0021809,9.1523,8.5474e-05,1.0132e+05,41127,1.1965,1,0.025774,0.1789,0.025774,0
8.9283e-23,0,0.7632,0.2368,0,294,9.1509,-0.16553,2.3035e-12,9.1509,-0.16553,2.3035e-12,0.000103,0.00079571,0.0021793,9.1524,8.6083e-05,1.0132e+05,40977,1.1965,1,0.025879,0.1789,0.025879,0
3.4148e-23,0,0.7632,0.2368,0,294,9.151,-0.16466,2.2804e-12,9.151,-0.16466,2.2804e-12,0.00010372,0.00079481,0.0021777,9.1524,8.6693e-05,1.0132e+05,40828,1.1965,1,0.025984,0.1789,0.025984,0
1.2527e-23,0,0.7632,0.2368,0,294,9.151,-0.16384,2.3026e-12,9.151,-0.16384,2.3026e-12,0.0001045,0.00079401,0.0021763,9.1525,8.7341e-05,1.0132e+05,40684,1.1965,1,0.02609,0.1789,0.02609,0
1.1593e-23,0,0.7632,0.2368,0,294,9.1511,-0.16306,2.3527e-12,9.1511,-0.16306,2.3527e-12,0.0001053,0.00079325,0.002175,9.1526,8.8013e-05,1.0132e+05,40543,1.1965,1,0.026195,0.1789,0.026195,0
1.0658e-23,0,0.7632,0.2368,0,294,9.1512,-0.16228,2.4029e-12,9.1512,-0.16228,2.4029e-12,0.00010611,0.0007925,0.0021737,9.1527,8.8685e-05,1.0132e+05,40402,1.1965,1,0.0263,0.1789,0.0263,0
9.7241e-24,0,0.7632,0.2368,0,294,9.1513,-0.1615,2.453e-12,9.1513,-0.1615,2.453e-12,0.00010691,0.00079174,0.0021724,9.1527,8.9358e-05,1.0132e+05,40261,1.1965,1,0.026405,0.1789,0.026405,0
8.7897e-24,0,0.7632,0.2368,0,294,9.1514,-0.16072,2.5032e-12,9.1514,-0.16072,2.5032e-12,0.00010772,0.00079099,0.0021711,9.1528,9.003e-05,1.0132e+05,40120,1.1965,1,0.02651,0.1789,0.02651,0
7.8554e-24,0,0.7632,0.2368,0,294,9.1515,-0.15994,2.5533e-12,9.1515,-0.15994,2.5533e-12,0.00010852,0.00079024,0.0021698,9.1529,9.0702e-05,1.0132e+05,39979,1.1965,1,0.026616,0.1789,0.026616,0
6.921e-24,0,0.7632,0.2368,0,294,9.1516,-0.15916,2.6035e-12,9.1516,-0.15916,2.6035e-12,0.00010933,0.00078948,0.0021685,9.153,9.1374e-05,1.0132e+05,39838,1.1965,1,0.026721,0.1789,0.026721,0
5.9867e-24,0,0.7632,0.2368,0,294,9.1517,-0.15838,2.6536e-12,9.1517,-0.15838,2.6536e-12,0.00011013,0.00078873,0.0021672,9.1531,9.2046e-05,1.0132e+05,39697,1.1965,1,0.026826,0.1789,0.026826,0
5.0523e-24,0,0.7632,0.2368,0,294,9.1518,-0.1576,2.7038e-12,9.1518,-0.1576,2.7038e-12,0.00011093,0.00078797,0.0021659,9.1531,9.2719e-05,1.0132e+05,39556,1.1965,1,0.026931,0.1789,0.026931,0
4.118e-24,0,0.7632,0.2368,0,294,9.1519,-0.15682,2.754e-12,9.1519,-0.15682,2.754e-12,0.00011174,0.00078722,0.0021646,9.1532,9.3391e-05,1.0132e+05,39415,1.1965,1,0.027036,0.1789,0.027036,0
3.1836e-24,0,0.7632,0.2368,0,294,9.152,-0.15604,2.8041e-12,9.152,-0.15604,2.8041e-12,0.00011254,0.00078647,0.0021633,9.1533,9.4063e-05,1.0132e+05,39274,1.1965,1,0.027142,0.1789,0.027142,0
2.2493e-24,0,0.7632,0.2368,0,294,9.1521,-0.15526,2.8543e-12,9.1521,-0.15526,2.8543e-12,0.00011335,0.00078571,0.002162,9.1534,9.4735e-05,1.0132e+05,39133,1.1965,1,0.027247,0.1789,0.027247,0
1.3149e-24,0,0.7632,0.2368,0,294,9.1522,-0.15448,2.9044e-12,9.1522,-0.15448,2.9044e-12,0.00011415,0.00078496,0.0021607,9.1535,9.5407e-05,1.0132e+05,38992,1.1965,1,0.027352,0.1789,0.027352,0
3.8055e-25,0,0.7632,0.2368,0,294,9.1522,-0.1537,2.9546e-12,9.1522,-0.1537,2.9546e-12,0.00011495,0.0007842,0.0021594,9.1535,9.608e-05,1.0132e+05,38851,1.1965,1,0.027457,0.1789,0.027457,0
2.2494e-25,0,0.7632,0.2368,0,294,9.1523,-0.15299,2.9407e-12,9.1523,-0.15299,2.9407e-12,0.00011579,0.00078355,0.0021583,9.1536,9.6776e-05,1.0132e+05,38716,1.1965,1,0.027562,0.1789,0.027562,0
2.0805e-25,0,0.7632,0.2368,0,294,9.1524,-0.1523,2.9154e-12,9.1524,-0.1523,2.9154e-12,0.00011663,0.00078291,0.0021572,9.1536,9.7476e-05,1.0132e+05,38583,1.1965,1,0.027668,0.1789,0.027668,0
1.9116e-25,0,0.7632,0.2368,0,294,9.1524,-0.15161,2.89e-12,9.1524,-0.15161,2.89e-12,0.00011746,0.00078227,0.002156,9.1537,9.8177e-05,1.0132e+05,38450,1.1965,1,0.027773,0.1789,0.027773,0
1.7427e-25,0,0.7632,0.2368,0,294,9.1525,-0.15092,2.8647e-12,9.1525,-0.15092,2.8647e-12,0.0001183,0.00078163,0.0021549,9.1537,9.8877e-05,1.0132e+05,38317,1.1965,1,0.027878,0.1789,0.027878,0
1.5738e-25,0,0.7632,0.2368,0,294,9.1525,-0.15022,2.8394e-12,9.1525,-0.15022,2.8394e-12,0.00011914,0.00078099,0.0021538,9.1537,9.9577e-05,1.0132e+05,38184,1.1965,1,0.027983,0.1789,0.027983,0
1.4049e-25,0,0.7632,0.2368,0,294,9.1526,-0.14953,2.8141e-12,9.1526,-0.14953,2.8141e-12,0.00011998,0.00078035,0.0021527,9.1538,0.00010028,1.0132e+05,38051,1.1965,1,0.028088,0.1789,0.028088,0
1.236e-25,0,0.7632,0.2368,0,294,9.1526,-0.14884,2.7888e-12,9.1526,-0.14884,2.7888e-12,0.00012082,0.00077972,0.0021516,9.1538,0.00010098,1.0132e+05,37918,1.1965,1,0.028194,0.1789,0.028194,0
1.0671e-25,0,0.7632,0.2368,0,294,9.1527,-0.14815,2.7635e-12,9.1527,-0.14815,2.7635e-12,0.00012165,0.00077908,0.0021505,9.1539,0.00010168,1.0132e+05,37785,1.1965,1,0.028299,0.1789,0.028299,0
8.9821e-26,0,0.7632,0.2368,0,294,9.1527,-0.14745,2.7382e-12,9.1527,-0.14745,2.7382e-12,0.00012249,0.00077844,0.0021493,9.1539,0.00010238,1.0132e+05,37651,1.1965,1,0.028404,0.1789,0.028404,0
7.2931e-26,0,0.7632,0.2368,0,294,9.1528,-0.14676,2.7129e-12,9.1528,-0.14676,2.7129e-12,0.00012333,0.0007778,0.0021482,9.1539,0.00010308,1.0132e+05,37518,1.1965,1,0.028509,0.1789,0.028509,0
5.6042e-26,0,0.7632,0.2368,0,294,9.1528,-0.14607,2.6876e-12,9.1528,-0.14607,2.6876e-12,0.00012417,0.00077716,0.0021471,9.154,0.00010378,1.0132e+05,37385,1.1965,1,0.028614,0.1789,0.028614,0
3.9152e-26,0,0.7632,0.2368,0,294,9.1529,-0.14538,2.6622e-12,9.1529,-0.14538,2.6622e-12,0.00012501,0.00077652,0.002146,9.154,0.00010448,1.0132e+05,37252,1.1965,1,0.02872,0.1789,0.02872,0
2.2263e-26,0,0.7632,0.2368,0,294,9.1529,-0.14468,2.6369e-12,9.1529,-0.14468,2.6369e-12,0.00012584,0.00077588,0.0021449,9.1541,0.00010518,1.0132e+05,37119,1.1965,1,0.028825,0.1789,0.028825,0
5.3733e-27,0,0.7632,0.2368,0,294,9.153,-0.14399,2.6116e-12,9.153,-0.14399,2.6116e-12,0.00012668,0.00077524,0.0021438,9.1541,0.00010588,1.0132e+05,36986,1.1965,1,0.02893,0.1789,0.02893,0
4.3504e-27,0,0.7632,0.2368,0,294,9.153,-0.14336,2.3621e-12,9.153,-0.14336,2.3621e-12,0.00012755,0.00077471,0.0021428,9.1542,0.00010661,1.0132e+05,36860,1.1965,1,0.029035,0.1789,0.029035,0
4.0245e-27,0,0.7632,0.2368,0,294,9.1531,-0.14274,2.1027e-12,9.1531,-0.14274,2.1027e-12,0.00012842,0.00077418,0.0021419,9.1542,0.00010733,1.0132e+05,36734,1.1965,1,0.02914,0.1789,0.02914,0
3.6987e-27,0,0.7632,0.2368,0,294,9.1532,-0.14211,1.8433e-12,9.1532,-0.14211,1.8433e-12,0.00012929,0.00077365,0.002141,9.1543,0.00010806,1.0132e+05,36609,1.1965,1,0.029246,0.1789,0.029246,0
3.3729e-27,0,0.7632,0.2368,0,294,9.1532,-0.14149,1.5839e-12,9.1532,-0.14149,1.5839e-12,0.00013016,0.00077311,0.00214,9.1543,0.00010879,1.0132e+05,36483,1.1965,1,0.029351,0.1789,0.029351,0
3.0471e-27,0,0.7632,0.2368,0,294,9.1533,-0.14086,1.3245e-12,9.1533,-0.14086,1.3245e-12,0.00013103,0.00077258,0.0021391,9.1544,0.00010952,1.0132e+05,36357,1.1965,1,0.029456,0.1789,0.029456,0
2.7212e-27,0,0.7632,0.2368,0,294,9.1533,-0.14024,1.0651e-12,9.1533,-0.14024,1.0651e-12,0.0001319,0.00077205,0.0021382,9.1544,0.00011024,1.0132e+05,36232,1.1965,1,0.029561,0.1789,0.029561,0
2.3954e-27,0,0.7632,0.2368,0,294,9.1534,-0.13961,8.0573e-13,9.1534,-0.13961,8.0573e-13,0.00013277,0.00077152,0.0021372,9.1545,0.00011097,1.0132e+05,36106,1.1965,1,0.029666,0.1789,0.029666,0
2.0696e-27,0,0.7632,0.2368,0,294,9.1535,-0.13899,5.4634e-13,9.1535,-0.13899,5.4634e-13,0.00013364,0.00077099,0.0021363,9.1545,0.0001117,1.0132e+05,35980,1.1965,1,0.029772,0.1789,0.029772,0
1.7438e-27,0,0.7632,0.2368,0,294,9.1535,-0.13836,2.8695e-13,9.1535,-0.13836,2.8695e-13,0.00013451,0.00077046,0.0021354,9.1546,0.00011243,1.0132e+05,35855,1.1965,1,0.029877,0.1789,0.029877,0
1.4179e-27,0,0.7632,0.2368,0,294,9.1536,-0.13774,2.7553e-14,9.1536,-0.13774,2.7553e-14,0.00013538,0.00076993,0.0021344,9.1546,0.00011315,1.0132e+05,35729,1.1965,1,0.029982,0.1789,0.029982,0
1.0921e-27,0,0.7632,0.2368,0,294,9.1536,-0.13711,-2.3184e-13,9.1536,-0.13711,-2.3184e-13,0.00013625,0.0007694,0.0021335,9.1547,0.00011388,1.0132e+05,35603,1.1965,1,0.030087,0.1789,0.030087,0
7.6628e-28,0,0.7632,0.2368,0,294,9.1537,-0.13649,-4.9123e-13,9.1537,-0.13649,-4.9123e-13,0.00013712,0.00076887,0.0021326,9.1547,0.00011461,1.0132e+05,35478,1.1965,1,0.030192,0.1789,0.030192,0
4.4045e-28,0,0.7632,0.2368,0,294,9.1538,-0.13586,-7.5062e-13,9.1538,-0.13586,-7.5062e-13,0.00013799,0.00076833,0.0021316,9.1548,0.00011534,1.0132e+05,35352,1.1965,1,0.030298,0.1789,0.030298,0
1.1462e-28,0,0.7632,0.2368,0,294,9.1538,-0.13524,-1.01e-12,9.1538,-0.13524,-1.01e-12,0.00013886,0.0007678,0.0021307,9.1548,0.00011606,1.0132e+05,35226,1.1965,1,0.030403,0.1789,0.030403,0
9.0271e-29,0,0.7632,0.2368,0,294,9.1539,-0.13467,-1.092e-12,9.1539,-0.13467,-1.092e-12,0.00013974,0.00076735,0.0021299,9.1548,0.0001168,1.0132e+05,35107,1.1965,1,0.030508,0.1789,0.030508,0
8.3589e-29,0,0.7632,0.2368,0,294,9.1539,-0.13411,-1.1635e-12,9.1539,-0.13411,-1.1635e-12,0.00014063,0.00076691,0.0021291,9.1549,0.00011753,1.0132e+05,34989,1.1965,1,0.030613,0.1789,0.030613,0
7.6907e-29,0,0.7632,0.2368,0,294,9.1539,-0.13355,-1.2351e-12,9.1539,-0.13355,-1.2351e-12,0.00014151,0.00076646,0.0021283,9.1549,0.00011827,1.0132e+05,34870,1.1965,1,0.030718,0.1789,0.030718,0
7.0225e-29,0,0.7632,0.2368,0,294,9.154,-0.13299,-1.3067e-12,9.154,-0.13299,-1.3067e-12,0.00014239,0.00076602,0.0021275,9.1549,0.00011901,1.0132e+05,34751,1.1965,1,0.030824,0.1789,0.030824,0
6.3543e-29,0,0.7632,0.2368,0,294,9.154,-0.13243,-1.3782e-12,9.154,-0.13243,-1.3782e-12,0.00014327,0.00076557,0.0021267,9.155,0.00011974,1.0132e+05,34633,1.1965,1,0.030929,0.1789,0.030929,0
5.6861e-29,0,0.7632,0.2368,0,294,9.154,-0.13187,-1.4498e-12,9.154,-0.13187,-1.4498e-12,0.00014415,0.00076512,0.0021259,9.155,0.00012048,1.0132e+05,34514,1.1965,1,0.031034,0.1789,0.031034,0
5.0178e-29,0,0.7632,0.2368,0,294,9.1541,-0.1313,-1.5213e-12,9.1541,-0.1313,-1.5213e-12,0.00014503,0.00076468,0.0021251,9.155,0.00012121,1.0132e+05,34395,1.1965,1,0.031139,0.1789,0.031139,0
4.3496e-29,0,0.7632,0.2368,0,294,9.1541,-0.13074,-1.5929e-12,9.1541,-0.13074,-1.5929e-12,0.00014591,0.00076423,0.0021243,9.1551,0.00012195,1.0132e+05,34277,1.1965,1,0.031244,0.1789,0.031244,0
3.6814e-29,0,0.7632,0.2368,0,294,9.1542,-0.13018,-1.6645e-12,9.1542,-0.13018,-1.6645e-12,0.00014679,0.00076379,0.0021235,9.1551,0.00012269,1.0132e+05,34158,1.1965,1,0.03135,0.1789,0.03135,0
3.0132e-29,0,0.7632,0.2368,0,294,9.1542,-0.12962,-1.736e-12,9.1542,-0.12962,-1.736e-12,0.00014767,0.00076334,0.0021227,9.1551,0.00012342,1.0132e+05,34040,1.1965,1,0.031455,0.1789,0.031455,0
2.345e-29,0,0.7632,0.2368,0,294,9.1542,-0.12906,-1.8076e-12,9.1542,-0.12906,-1.8076e-12,0.00014855,0.0007629,0.0021219,9.1551,0.00012416,1.0132e+05,33921,1.1965,1,0.03156,0.1789,0.03156,0
1.6768e-29,0,0.7632,0.2368,0,294,9.1543,-0.1285,-1.8791e-12,9.1543,-0.1285,-1.8791e-12,0.00014943,0.00076245,0.0021211,9.1552,0.00012489,1.0132e+05,33802,1.1965,1,0.031665,0.1789,0.031665,0
1.0086e-29,0,0.7632,0.2368,0,294,9.1543,-0.12793,-1.9507e-12,9.1543,-0.12793,-1.9507e-12,0.00015031,0.000762,0.0021203,9.1552,0.00012563,1.0132e+05,33684,1.1965,1,0.03177,0.1789,0.03177,0
3.4038e-30,0,0.7632,0.2368,0,294,9.1543,-0.12737,-2.0223e-12,9.1543,-0.12737,-2.0223e-12,0.00015119,0.00076156,0.0021195,9.1552,0.00012637,1.0132e+05,33565,1.1965,1,0.031876,0.1789,0.031876,0
2.0025e-30,0,0.7632,0.2368,0,294,9.1544,-0.12685,-2.0426e-12,9.1544,-0.12685,-2.0426e-12,0.00015207,0.00076117,0.0021188,9.1553,0.0001271,1.0132e+05,33452,1.1965,1,0.031981,0.1789,0.031981,0
1.8573e-30,0,0.7632,0.2368,0,294,9.1544,-0.12634,-2.0508e-12,9.1544,-0.12634,-2.0508e-12,0.00015295,0.00076079,0.0021181,9.1553,0.00012784,1.0132e+05,33340,1.1965,1,0.032086,0.1789,0.032086,0
1.7121e-30,0,0.7632,0.2368,0,294,9.1545,-0.12583,-2.059e-12,9.1545,-0.12583,-2.059e-12,0.00015383,0.00076041,0.0021175,9.1554,0.00012857,1.0132e+05,33228,1.1965,1,0.032191,0.1789,0.032191,0
1.5669e-30,0,0.7632,0.2368,0,294,9.1546,-0.12532,-2.0671e-12,9.1546,-0.12532,-2.0671e-12,0.00015471,0.00076004,0.0021168,9.1554,0.00012931,1.0132e+05,33116,1.1965,1,0.032296,0.1789,0.032296,0
1.4217e-30,0,0.7632,0.2368,0,294,9.1546,-0.12481,-2.0753e-12,9.1546,-0.12481,-2.0753e-12,0.0001556,0.00075966,0.0021161,9.1555,0.00013005,1.0132e+05,33004,1.1965,1,0.032402,0.1789,0.032402,0
1.2765e-30,0,0.7632,0.2368,0,294,9.1547,-0.1243,-2.0835e-12,9.1547,-0.1243,-2.0835e-12,0.00015648,0.00075928,0.0021154,9.1555,0.00013078,1.0132e+05,32892,1.1965,1,0.032507,0.1789,0.032507,0
1.1313e-30,0,0.7632,0.2368,0,294,9.1547,-0.12379,-2.0917e-12,9.1547,-0.12379,-2.0917e-12,0.00015736,0.0007589,0.0021148,9.1556,0.00013152,1.0132e+05,32780,1.1965,1,0.032612,0.1789,0.032612,0
9.8612e-31,0,0.7632,0.2368,0,294,9.1548,-0.12328,-2.0999e-12,9.1548,-0.12328,-2.0999e-12,0.00015824,0.00075853,0.0021141,9.1556,0.00013225,1.0132e+05,32668,1.1965,1,0.032717,0.1789,0.032717,0
8.4092e-31,0,0.7632,0.2368,0,294,9.1548,-0.12276,-2.108e-12,9.1548,-0.12276,-2.108e-12,0.00015912,0.00075815,0.0021134,9.1556,0.00013299,1.0132e+05,32556,1.1965,1,0.032822,0.1789,0.032822,0
6.9572e-31,0,0.7632,0.2368,0,294,9.1549,-0.12225,-2.1162e-12,9.1549,-0.12225,-2.1162e-12,0.00016,0.00075777,0.0021127,9.1557,0.00013373,1.0132e+05,32444,1.1965,1,0.032928,0.1789,0.032928,0
5.5051e-31,0,0.7632,0.2368,0,294,9.1549,-0.12174,-2.1244e-12,9.1549,-0.12174,-2.1244e-12,0.00016088,0.0007574,0.002112,9.1557,0.00013446,1.0132e+05,32332,1.1965,1,0.033033,0.1789,0.033033,0
4.0531e-31,0,0.7632,0.2368,0,294,9.155,-0.12123,-2.1326e-12,9.155,-0.12123,-2.1326e-12,0.00016176,0.00075702,0.0021114,9.1558,0.0001352,1.0132e+05,32220,1.1965,1,0.033138,0.1789,0.033138,0
2.601e-31,0,0.7632,0.2368,0,294,9.155,-0.12072,-2.1407e-12,9.155,-0.12072,-2.1407e-12,0.00016264,0.00075664,0.0021107,9.1558,0.00013593,1.0132e+05,32108,1.1965,1,0.033243,0.1789,0.033243,0
1.149e-31,0,0.7632,0.2368,0,294,9.1551,-0.12021,-2.1489e-12,9.1551,-0.12021,-2.1489e-12,0.00016352,0.00075626,0.00211,9.1559,0.00013667,1.0132e+05,31996,1.1965,1,0.033348,0.1789,0.033348,0
4.7227e-32,0,0.7632,0.2368,0,294,9.1551,-0.11972,-2.1948e-12,9.1551,-0.11972,-2.1948e-12,0.00016441,0.00075592,0.0021094,9.1559,0.00013741,1.0132e+05,31887,1.1965,1,0.033454,0.1789,0.033454,0
4.3901e-32,0,0.7632,0.2368,0,294,9.1552,-0.11926,-2.272e-12,9.1552,-0.11926,-2.272e-12,0.00016531,0.00075559,0.0021088,9.156,0.00013817,1.0132e+05,31782,1.1965,1,0.033559,0.1789,0.033559,0
4.0575e-32,0,0.7632,0.2368,0,294,9.1552,-0.11879,-2.3492e-12,9.1552,-0.11879,-2.3492e-12,0.00016621,0.00075527,0.0021082,9.156,0.00013892,1.0132e+05,31676,1.1965,1,0.033664,0.1789,0.033664,0
3.7248e-32,0,0.7632,0.2368,0,294,9.1553,-0.11832,-2.4264e-12,9.1553,-0.11832,-2.4264e-12,0.00016712,0.00075494,0.0021076,9.156,0.00013968,1.0132e+05,31571,1.1965,1,0.033769,0.1789,0.033769,0
3.3922e-32,0,0.7632,0.2368,0,294,9.1553,-0.11786,-2.5036e-12,9.1553,-0.11786,-2.5036e-12,0.00016802,0.00075461,0.002107,9.1561,0.00014043,1.0132e+05,31465,1.1965,1,0.033874,0.1789,0.033874,0
3.0596e-32,0,0.7632,0.2368,0,294,9.1554,-0.11739,-2.5808e-12,9.1554,-0.11739,-2.5808e-12,0.00016892,0.00075429,0.0021064,9.1561,0.00014118,1.0132e+05,31360,1.1965,1,0.03398,0.1789,0.03398,0
2.7269e-32,0,0.7632,0.2368,0,294,9.1554,-0.11692,-2.658e-12,9.1554,-0.11692,-2.658e-12,0.00016982,0.00075396,0.0021058,9.1562,0.00014194,1.0132e+05,31254,1.1965,1,0.034085,0.1789,0.034085,0
2.3943e-32,0,0.7632,0.2368,0,294,9.1555,-0.11646,-2.7352e-12,9.1555,-0.11646,-2.7352e-12,0.00017072,0.00075364,0.0021052,9.1562,0.00014269,1.0132e+05,31149,1.1965,1,0.03419,0.1789,0.03419,0
2.0617e-32,0,0.7632,0.2368,0,294,9.1555,-0.11599,-2.8124e-12,9.1555,-0.11599,-2.8124e-12,0.00017162,0.00075331,0.0021046,9.1563,0.00014344,1.0132e+05,31043,1.1965,1,0.034295,0.1789,0.034295,0
1.7291e-32,0,0.7632,0.2368,0,294,9.1556,-0.11552,-2.8896e-12,9.1556,-0.11552,-2.8896e-12,0.00017253,0.00075299,0.0021041,9.1563,0.0001442,1.0132e+05,30938,1.1965,1,0.0344,0.1789,0.0344,0
1.3964e-32,0,0.7632,0.2368,0,294,9.1556,-0.11506,-2.9668e-12,9.1556,-0.11506,-2.9668e-12,0.00017343,0.00075266,0.0021035,9.1563,0.00014495,1.0132e+05,30832,1.1965,1,0.034506,0.1789,0.034506,0
1.0638e-32,0,0.7632,0.2368,0,294,9.1557,-0.11459,-3.0441e-12,9.1557,-0.11459,-3.0441e-12,0.00017433,0.00075234,0.0021029,9.1564,0.0001457,1.0132e+05,30727,1.1965,1,0.034611,0.1789,0.034611,0
7.3117e-33,0,0.7632,0.2368,0,294,9.1557,-0.11412,-3.1213e-12,9.1557,-0.11412,-3.1213e-12,0.00017523,0.00075201,0.0021023,9.1564,0.00014646,1.0132e+05,30621,1.1965,1,0.034716,0.1789,0.034716,0
3.9853e-33,0,0.7632,0.2368,0,294,9.1558,-0.11366,-3.1985e-12,9.1558,-0.11366,-3.1985e-12,0.00017613,0.00075168,0.0021017,9.1565,0.00014721,1.0132e+05,30516,1.1965,1,0.034821,0.1789,0.034821,0
1.1767e-33,0,0.7632,0.2368,0,294,9.1558,-0.1132,-3.2548e-12,9.1558,-0.1132,-3.2548e-12,0.00017703,0.00075137,0.0021011,9.1565,0.00014796,1.0132e+05,30419,1.1965,1,0.034926,0.1789,0.034926,0
1.0969e-33,0,0.7632,0.2368,0,294,9.1559,-0.11277,-3.2011e-12,9.1559,-0.11277,-3.2011e-12,0.00017792,0.00075108,0.0021006,9.1566,0.00014871,1.0132e+05,30367,1.1965,1,0.035032,0.1789,0.035032,0
1.017e-33,0,0.7632,0.2368,0,294,9.1559,-0.11235,-3.1474e-12,9.1559,-0.11235,-3.1474e-12,0.00017881,0.00075079,0.0021001,9.1566,0.00014945,1.0132e+05,30316,1.1965,1,0.035137,0.1789,0.035137,0
9.371e-34,0,0.7632,0.2368,0,294,9.156,-0.11192,-3.0937e-12,9.156,-0.11192,-3.0937e-12,0.00017971,0.00075051,0.0020996,9.1567,0.0001502,1.0132e+05,30264,1.1965,1,0.035242,0.1789,0.035242,0
8.5722e-34,0,0.7632,0.2368,0,294,9.1561,-0.11149,-3.04e-12,9.1561,-0.11149,-3.04e-12,0.0001806,0.00075022,0.002099,9.1567,0.00015094,1.0132e+05,30213,1.1965,1,0.035347,0.1789,0.035347,0
7.7734e-34,0,0.7632,0.2368,0,294,9.1561,-0.11107,-2.9863e-12,9.1561,-0.11107,-2.9863e-12,0.00018149,0.00074993,0.0020985,9.1568,0.00015169,1.0132e+05,30161,1.1965,1,0.035452,0.1789,0.035452,0
6.9746e-34,0,0.7632,0.2368,0,294,9.1562,-0.11064,-2.9326e-12,9.1562,-0.11064,-2.9326e-12,0.00018238,0.00074965,0.002098,9.1568,0.00015243,1.0132e+05,30110,1.1965,1,0.035558,0.1789,0.035558,0
6.1758e-34,0,0.7632,0.2368,0,294,9.1562,-0.11022,-2.8789e-12,9.1562,-0.11022,-2.8789e-12,0.00018327,0.00074936,0.0020975,9.1569,0.00015318,1.0132e+05,30058,1.1965,1,0.035663,0.1789,0.035663,0
5.3771e-34,0,0.7632,0.2368,0,294,9.1563,-0.10979,-2.8252e-12,9.1563,-0.10979,-2.8252e-12,0.00018416,0.00074907,0.002097,9.157,0.00015392,1.0132e+05,30007,1.1965,1,0.035768,0.1789,0.035768,0
4.5783e-34,0,0.7632,0.2368,0,294,9.1564,-0.10937,-2.7715e-12,9.1564,-0.10937,-2.7715e-12,0.00018505,0.00074879,0.0020964,9.157,0.00015467,1.0132e+05,29955,1.1965,1,0.035873,0.1789,0.035873,0
3.7795e-34,0,0.7632,0.2368,0,294,9.1564,-0.10894,-2.7178e-12,9.1564,-0.10894,-2.7178e-12,0.00018594,0.0007485,0.0020959,9.1571,0.00015541,1.0132e+05,29904,1.1965,1,0.035978,0.1789,0.035978,0
2.9807e-34,0,0.7632,0.2368,0,294,9.1565,-0.10851,-2.6641e-12,9.1565,-0.10851,-2.6641e-12,0.00018684,0.00074821,0.0020954,9.1571,0.00015616,1.0132e+05,29852,1.1965,1,0.036084,0.1789,0.036084,0
2.1819e-34,0,0.7632,0.2368,0,294,9.1566,-0.10809,-2.6104e-12,9.1566,-0.10809,-2.6104e-12,0.00018773,0.00074793,0.0020949,9.1572,0.0001569,1.0132e+05,29801,1.1965,1,0.036189,0.1789,0.036189,0
1.3831e-34,0,0.7632,0.2368,0,294,9.1566,-0.10766,-2.5567e-12,9.1566,-0.10766,-2.5567e-12,0.00018862,0.00074764,0.0020944,9.1573,0.00015765,1.0132e+05,29749,1.1965,1,0.036294,0.1789,0.036294,0
5.8434e-35,0,0.7632,0.2368,0,294,9.1567,-0.10724,-2.503e-12,9.1567,-0.10724,-2.503e-12,0.00018951,0.00074735,0.0020938,9.1573,0.00015839,1.0132e+05,29698,1.1965,1,0.036399,0.1789,0.036399,0
2.8835e-35,0,0.7632,0.2368,0,294,9.1567,-0.10683,-2.4541e-12,9.1567,-0.10683,-2.4541e-12,0.00019043,0.00074709,0.0020934,9.1574,0.00015916,1.0132e+05,29679,1.1965,1,0.036504,0.1789,0.036504,0
2.6832e-35,0,0.7632,0.2368,0,294,9.1568,-0.10644,-2.4077e-12,9.1568,-0.10644,-2.4077e-12,0.00019137,0.00074683,0.0020929,9.1574,0.00015995,1.0132e+05,29678,1.1965,1,0.03661,0.1789,0.03661,0
2.4828e-35,0,0.7632,0.2368,0,294,9.1568,-0.10604,-2.3613e-12,9.1568,-0.10604,-2.3613e-12,0.00019231,0.00074658,0.0020924,9.1575,0.00016074,1.0132e+05,29677,1.1965,1,0.036715,0.1789,0.036715,0
2.2825e-35,0,0.7632,0.2368,0,294,9.1569,-0.10565,-2.3149e-12,9.1569,-0.10565,-2.3149e-12,0.00019325,0.00074632,0.002092,9.1575,0.00016152,1.0132e+05,29676,1.1965,1,0.03682,0.1789,0.03682,0
