"C3H8","EDC<psiChemistryCombustion>:kappa","N2","O2","Qdot","T","U:0","U:1","U:2","Ux","Uy","Uz","alphat","epsilon","k","mag(U)","nut","p","rDeltaT","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0.7632,0.2368,0,294,9.206,-0.041585,-2.959e-13,9.206,-0.041585,-2.959e-13,0.00042039,0.00071497,0.0020308,9.206,0.00035137,1.0132e+05,32235,1.1964,1,0.052074,0.1,0.052074,0
0,0,0.7632,0.2368,0,294,9.2059,-0.04146,-4.2304e-13,9.2059,-0.04146,-4.2304e-13,0.00042185,0.00071495,0.0020307,9.206,0.00035259,1.0132e+05,32141,1.1964,1,0.052179,0.1,0.052179,0
0,0,0.7632,0.2368,0,294,9.2058,-0.041335,-5.5018e-13,9.2058,-0.041335,-5.5018e-13,0.00042331,0.00071493,0.0020307,9.2059,0.00035381,1.0132e+05,32047,1.1964,1,0.052284,0.1,0.052284,0
0,0,0.7632,0.2368,0,294,9.2057,-0.04121,-6.7732e-13,9.2057,-0.04121,-6.7732e-13,0.00042477,0.00071491,0.0020307,9.2058,0.00035503,1.0132e+05,31953,1.1964,1,0.05239,0.1,0.05239,0
0,0,0.7632,0.2368,0,294,9.2057,-0.041087,-7.9315e-13,9.2057,-0.041087,-7.9315e-13,0.00042623,0.00071489,0.0020306,9.2058,0.00035624,1.0132e+05,31873,1.1964,1,0.052495,0.1,0.052495,0
0,0,0.7632,0.2368,0,294,9.2056,-0.04097,-8.8036e-13,9.2056,-0.04097,-8.8036e-13,0.00042768,0.00071488,0.0020306,9.2057,0.00035746,1.0132e+05,31831,1.1964,1,0.0526,0.1,0.0526,0
0,0,0.7632,0.2368,0,294,9.2055,-0.040852,-9.6756e-13,9.2055,-0.040852,-9.6756e-13,0.00042913,0.00071486,0.0020305,9.2056,0.00035867,1.0132e+05,31788,1.1964,1,0.052705,0.1,0.052705,0
0,0,0.7632,0.2368,0,294,9.2055,-0.040735,-1.0548e-12,9.2055,-0.040735,-1.0548e-12,0.00043058,0.00071485,0.0020305,9.2056,0.00035988,1.0132e+05,31746,1.1964,1,0.05281,0.1,0.05281,0
0,0,0.7632,0.2368,0,294,9.2054,-0.040618,-1.142e-12,9.2054,-0.040618,-1.142e-12,0.00043203,0.00071483,0.0020305,9.2055,0.0003611,1.0132e+05,31703,1.1964,1,0.052916,0.1,0.052916,0
0,0,0.7632,0.2368,0,294,9.2053,-0.040501,-1.2292e-12,9.2053,-0.040501,-1.2292e-12,0.00043349,0.00071481,0.0020304,9.2054,0.00036231,1.0132e+05,31661,1.1964,1,0.053021,0.1,0.053021,0
0,0,0.7632,0.2368,0,294,9.2053,-0.040383,-1.3164e-12,9.2053,-0.040383,-1.3164e-12,0.00043494,0.0007148,0.0020304,9.2054,0.00036353,1.0132e+05,31618,1.1964,1,0.053126,0.1,0.053126,0
0,0,0.7632,0.2368,0,294,9.2052,-0.040266,-1.4036e-12,9.2052,-0.040266,-1.4036e-12,0.00043639,0.00071478,0.0020304,9.2053,0.00036474,1.0132e+05,31576,1.1964,1,0.053231,0.1,0.053231,0
0,0,0.7632,0.2368,0,294,9.2051,-0.040149,-1.4908e-12,9.2051,-0.040149,-1.4908e-12,0.00043784,0.00071477,0.0020303,9.2052,0.00036595,1.0132e+05,31533,1.1964,1,0.053336,0.1,0.053336,0
0,0,0.7632,0.2368,0,294,9.2051,-0.040032,-1.578e-12,9.2051,-0.040032,-1.578e-12,0.0004393,0.00071475,0.0020303,9.2052,0.00036717,1.0132e+05,31490,1.1964,1,0.053442,0.1,0.053442,0
0,0,0.7632,0.2368,0,294,9.205,-0.039914,-1.6652e-12,9.205,-0.039914,-1.6652e-12,0.00044075,0.00071473,0.0020303,9.2051,0.00036838,1.0132e+05,31448,1.1964,1,0.053547,0.1,0.053547,0
0,0,0.7632,0.2368,0,294,9.2049,-0.039797,-1.7524e-12,9.2049,-0.039797,-1.7524e-12,0.0004422,0.00071472,0.0020302,9.205,0.00036959,1.0132e+05,31405,1.1964,1,0.053652,0.1,0.053652,0
0,0,0.7632,0.2368,0,294,9.2049,-0.03968,-1.8396e-12,9.2049,-0.03968,-1.8396e-12,0.00044365,0.0007147,0.0020302,9.205,0.00037081,1.0132e+05,31363,1.1964,1,0.053757,0.1,0.053757,0
0,0,0.7632,0.2368,0,294,9.2048,-0.039563,-1.9268e-12,9.2048,-0.039563,-1.9268e-12,0.0004451,0.00071469,0.0020302,9.2049,0.00037202,1.0132e+05,31320,1.1964,1,0.053862,0.1,0.053862,0
0,0,0.7632,0.2368,0,294,9.2047,-0.039445,-2.014e-12,9.2047,-0.039445,-2.014e-12,0.00044656,0.00071467,0.0020301,9.2048,0.00037324,1.0132e+05,31278,1.1964,1,0.053968,0.1,0.053968,0
0,0,0.7632,0.2368,0,294,9.2047,-0.039328,-2.1012e-12,9.2047,-0.039328,-2.1012e-12,0.00044801,0.00071465,0.0020301,9.2048,0.00037445,1.0132e+05,31235,1.1964,1,0.054073,0.1,0.054073,0
0,0,0.7632,0.2368,0,294,9.2046,-0.039213,-2.1589e-12,9.2046,-0.039213,-2.1589e-12,0.00044946,0.00071464,0.0020301,9.2047,0.00037566,1.0132e+05,31205,1.1964,1,0.054178,0.1,0.054178,0
0,0,0.7632,0.2368,0,294,9.2045,-0.039104,-2.1473e-12,9.2045,-0.039104,-2.1473e-12,0.00045091,0.00071462,0.00203,9.2046,0.00037687,1.0132e+05,31204,1.1964,1,0.054283,0.1,0.054283,0
0,0,0.7632,0.2368,0,294,9.2045,-0.038994,-2.1356e-12,9.2045,-0.038994,-2.1356e-12,0.00045235,0.00071461,0.00203,9.2046,0.00037808,1.0132e+05,31204,1.1964,1,0.054388,0.1,0.054388,0
0,0,0.7632,0.2368,0,294,9.2044,-0.038885,-2.124e-12,9.2044,-0.038885,-2.124e-12,0.0004538,0.0007146,0.00203,9.2045,0.00037929,1.0132e+05,31203,1.1964,1,0.054494,0.1,0.054494,0
0,0,0.7632,0.2368,0,294,9.2044,-0.038776,-2.1124e-12,9.2044,-0.038776,-2.1124e-12,0.00045524,0.00071458,0.00203,9.2044,0.0003805,1.0132e+05,31203,1.1964,1,0.054599,0.1,0.054599,0
0,0,0.7632,0.2368,0,294,9.2043,-0.038666,-2.1007e-12,9.2043,-0.038666,-2.1007e-12,0.00045669,0.00071457,0.0020299,9.2044,0.0003817,1.0132e+05,31202,1.1964,1,0.054704,0.1,0.054704,0
0,0,0.7632,0.2368,0,294,9.2042,-0.038557,-2.0891e-12,9.2042,-0.038557,-2.0891e-12,0.00045813,0.00071455,0.0020299,9.2043,0.00038291,1.0132e+05,31202,1.1964,1,0.054809,0.1,0.054809,0
0,0,0.7632,0.2368,0,294,9.2042,-0.038447,-2.0774e-12,9.2042,-0.038447,-2.0774e-12,0.00045958,0.00071454,0.0020299,9.2043,0.00038412,1.0132e+05,31201,1.1964,1,0.054914,0.1,0.054914,0
0,0,0.7632,0.2368,0,294,9.2041,-0.038338,-2.0658e-12,9.2041,-0.038338,-2.0658e-12,0.00046103,0.00071452,0.0020298,9.2042,0.00038533,1.0132e+05,31201,1.1964,1,0.05502,0.1,0.05502,0
0,0,0.7632,0.2368,0,294,9.2041,-0.038228,-2.0542e-12,9.2041,-0.038228,-2.0542e-12,0.00046247,0.00071451,0.0020298,9.2041,0.00038654,1.0132e+05,31200,1.1964,1,0.055125,0.1,0.055125,0
0,0,0.7632,0.2368,0,294,9.204,-0.038119,-2.0425e-12,9.204,-0.038119,-2.0425e-12,0.00046392,0.0007145,0.0020298,9.2041,0.00038775,1.0132e+05,31200,1.1964,1,0.05523,0.1,0.05523,0
0,0,0.7632,0.2368,0,294,9.2039,-0.03801,-2.0309e-12,9.2039,-0.03801,-2.0309e-12,0.00046536,0.00071448,0.0020297,9.204,0.00038896,1.0132e+05,31199,1.1964,1,0.055335,0.1,0.055335,0
0,0,0.7632,0.2368,0,294,9.2039,-0.0379,-2.0193e-12,9.2039,-0.0379,-2.0193e-12,0.00046681,0.00071447,0.0020297,9.2039,0.00039016,1.0132e+05,31199,1.1964,1,0.05544,0.1,0.05544,0
0,0,0.7632,0.2368,0,294,9.2038,-0.037791,-2.0076e-12,9.2038,-0.037791,-2.0076e-12,0.00046826,0.00071445,0.0020297,9.2039,0.00039137,1.0132e+05,31198,1.1964,1,0.055546,0.1,0.055546,0
0,0,0.7632,0.2368,0,294,9.2037,-0.037681,-1.996e-12,9.2037,-0.037681,-1.996e-12,0.0004697,0.00071444,0.0020296,9.2038,0.00039258,1.0132e+05,31198,1.1964,1,0.055651,0.1,0.055651,0
0,0,0.7632,0.2368,0,294,9.2037,-0.037572,-1.9843e-12,9.2037,-0.037572,-1.9843e-12,0.00047115,0.00071442,0.0020296,9.2038,0.00039379,1.0132e+05,31197,1.1964,1,0.055756,0.1,0.055756,0
0,0,0.7632,0.2368,0,294,9.2036,-0.037464,-1.9553e-12,9.2036,-0.037464,-1.9553e-12,0.00047259,0.00071441,0.0020296,9.2037,0.000395,1.0132e+05,31197,1.1964,1,0.055861,0.1,0.055861,0
0,0,0.7632,0.2368,0,294,9.2036,-0.037361,-1.843e-12,9.2036,-0.037361,-1.843e-12,0.00047404,0.0007144,0.0020296,9.2036,0.00039621,1.0132e+05,31196,1.1964,1,0.055966,0.1,0.055966,0
0,0,0.7632,0.2368,0,294,9.2035,-0.037258,-1.7308e-12,9.2035,-0.037258,-1.7308e-12,0.00047549,0.00071438,0.0020295,9.2036,0.00039742,1.0132e+05,31196,1.1964,1,0.056072,0.1,0.056072,0
0,0,0.7632,0.2368,0,294,9.2035,-0.037155,-1.6186e-12,9.2035,-0.037155,-1.6186e-12,0.00047694,0.00071437,0.0020295,9.2035,0.00039863,1.0132e+05,31195,1.1964,1,0.056177,0.1,0.056177,0
0,0,0.7632,0.2368,0,294,9.2034,-0.037052,-1.5064e-12,9.2034,-0.037052,-1.5064e-12,0.00047838,0.00071436,0.0020295,9.2035,0.00039984,1.0132e+05,31195,1.1964,1,0.056282,0.1,0.056282,0
0,0,0.7632,0.2368,0,294,9.2033,-0.036949,-1.3942e-12,9.2033,-0.036949,-1.3942e-12,0.00047983,0.00071435,0.0020294,9.2034,0.00040105,1.0132e+05,31194,1.1964,1,0.056387,0.1,0.056387,0
0,0,0.7632,0.2368,0,294,9.2033,-0.036847,-1.282e-12,9.2033,-0.036847,-1.282e-12,0.00048128,0.00071433,0.0020294,9.2034,0.00040226,1.0132e+05,31194,1.1964,1,0.056492,0.1,0.056492,0
0,0,0.7632,0.2368,0,294,9.2032,-0.036744,-1.1698e-12,9.2032,-0.036744,-1.1698e-12,0.00048273,0.00071432,0.0020294,9.2033,0.00040347,1.0132e+05,31193,1.1964,1,0.056598,0.1,0.056598,0
0,0,0.7632,0.2368,0,294,9.2032,-0.036641,-1.0575e-12,9.2032,-0.036641,-1.0575e-12,0.00048417,0.00071431,0.0020294,9.2032,0.00040468,1.0132e+05,31193,1.1964,1,0.056703,0.1,0.056703,0
0,0,0.7632,0.2368,0,294,9.2031,-0.036538,-9.4533e-13,9.2031,-0.036538,-9.4533e-13,0.00048562,0.0007143,0.0020293,9.2032,0.00040589,1.0132e+05,31193,1.1964,1,0.056808,0.1,0.056808,0
0,0,0.7632,0.2368,0,294,9.2031,-0.036435,-8.3312e-13,9.2031,-0.036435,-8.3312e-13,0.00048707,0.00071428,0.0020293,9.2031,0.0004071,1.0132e+05,31192,1.1964,1,0.056913,0.1,0.056913,0
0,0,0.7632,0.2368,0,294,9.203,-0.036332,-7.2091e-13,9.203,-0.036332,-7.2091e-13,0.00048852,0.00071427,0.0020293,9.2031,0.00040831,1.0132e+05,31192,1.1964,1,0.057018,0.1,0.057018,0
0,0,0.7632,0.2368,0,294,9.203,-0.03623,-6.0869e-13,9.203,-0.03623,-6.0869e-13,0.00048996,0.00071426,0.0020292,9.203,0.00040952,1.0132e+05,31191,1.1964,1,0.057124,0.1,0.057124,0
0,0,0.7632,0.2368,0,294,9.2029,-0.036127,-4.9648e-13,9.2029,-0.036127,-4.9648e-13,0.00049141,0.00071424,0.0020292,9.203,0.00041073,1.0132e+05,31191,1.1964,1,0.057229,0.1,0.057229,0
0,0,0.7632,0.2368,0,294,9.2028,-0.036024,-3.8426e-13,9.2028,-0.036024,-3.8426e-13,0.00049286,0.00071423,0.0020292,9.2029,0.00041194,1.0132e+05,31190,1.1964,1,0.057334,0.1,0.057334,0
0,0,0.7632,0.2368,0,294,9.2028,-0.035921,-2.7205e-13,9.2028,-0.035921,-2.7205e-13,0.00049431,0.00071422,0.0020292,9.2029,0.00041314,1.0132e+05,31190,1.1964,1,0.057439,0.1,0.057439,0
0,0,0.7632,0.2368,0,294,9.2027,-0.035818,-1.5984e-13,9.2027,-0.035818,-1.5984e-13,0.00049575,0.00071421,0.0020291,9.2028,0.00041435,1.0132e+05,31189,1.1964,1,0.057544,0.1,0.057544,0
0,0,0.7632,0.2368,0,294,9.2027,-0.035721,-8.5318e-14,9.2027,-0.035721,-8.5318e-14,0.00049719,0.0007142,0.0020291,9.2027,0.00041556,1.0132e+05,31189,1.1964,1,0.05765,0.1,0.05765,0
0,0,0.7632,0.2368,0,294,9.2026,-0.035625,-1.4709e-14,9.2026,-0.035625,-1.4709e-14,0.00049863,0.00071418,0.0020291,9.2027,0.00041676,1.0132e+05,31188,1.1964,1,0.057755,0.1,0.057755,0
0,0,0.7632,0.2368,0,294,9.2026,-0.035528,5.59e-14,9.2026,-0.035528,5.59e-14,0.00050007,0.00071417,0.0020291,9.2026,0.00041797,1.0132e+05,31188,1.1964,1,0.05786,0.1,0.05786,0
0,0,0.7632,0.2368,0,294,9.2025,-0.035432,1.2651e-13,9.2025,-0.035432,1.2651e-13,0.00050151,0.00071416,0.002029,9.2026,0.00041917,1.0132e+05,31187,1.1964,1,0.057965,0.1,0.057965,0
0,0,0.7632,0.2368,0,294,9.2025,-0.035335,1.9712e-13,9.2025,-0.035335,1.9712e-13,0.00050295,0.00071415,0.002029,9.2025,0.00042037,1.0132e+05,31187,1.1964,1,0.05807,0.1,0.05807,0
0,0,0.7632,0.2368,0,294,9.2024,-0.035239,2.6773e-13,9.2024,-0.035239,2.6773e-13,0.00050439,0.00071414,0.002029,9.2025,0.00042158,1.0132e+05,31187,1.1964,1,0.058176,0.1,0.058176,0
0,0,0.7632,0.2368,0,294,9.2024,-0.035142,3.3834e-13,9.2024,-0.035142,3.3834e-13,0.00050583,0.00071413,0.002029,9.2024,0.00042278,1.0132e+05,31186,1.1964,1,0.058281,0.1,0.058281,0
0,0,0.7632,0.2368,0,294,9.2023,-0.035046,4.0895e-13,9.2023,-0.035046,4.0895e-13,0.00050727,0.00071412,0.0020289,9.2024,0.00042398,1.0132e+05,31186,1.1964,1,0.058386,0.1,0.058386,0
0,0,0.7632,0.2368,0,294,9.2023,-0.034949,4.7956e-13,9.2023,-0.034949,4.7956e-13,0.00050871,0.00071411,0.0020289,9.2023,0.00042519,1.0132e+05,31185,1.1964,1,0.058491,0.1,0.058491,0
0,0,0.7632,0.2368,0,294,9.2022,-0.034852,5.5017e-13,9.2022,-0.034852,5.5017e-13,0.00051015,0.00071409,0.0020289,9.2023,0.00042639,1.0132e+05,31185,1.1964,1,0.058596,0.1,0.058596,0
0,0,0.7632,0.2368,0,294,9.2022,-0.034756,6.2078e-13,9.2022,-0.034756,6.2078e-13,0.00051159,0.00071408,0.0020289,9.2022,0.00042759,1.0132e+05,31184,1.1964,1,0.058702,0.1,0.058702,0
0,0,0.7632,0.2368,0,294,9.2021,-0.034659,6.9139e-13,9.2021,-0.034659,6.9139e-13,0.00051303,0.00071407,0.0020288,9.2022,0.0004288,1.0132e+05,31184,1.1964,1,0.058807,0.1,0.058807,0
0,0,0.7632,0.2368,0,294,9.2021,-0.034563,7.62e-13,9.2021,-0.034563,7.62e-13,0.00051447,0.00071406,0.0020288,9.2021,0.00043,1.0132e+05,31184,1.1964,1,0.058912,0.1,0.058912,0
0,0,0.7632,0.2368,0,294,9.202,-0.034466,8.3261e-13,9.202,-0.034466,8.3261e-13,0.00051591,0.00071405,0.0020288,9.2021,0.0004312,1.0132e+05,31183,1.1964,1,0.059017,0.1,0.059017,0
0,0,0.7632,0.2368,0,294,9.202,-0.03437,9.0322e-13,9.202,-0.03437,9.0322e-13,0.00051735,0.00071404,0.0020288,9.202,0.00043241,1.0132e+05,31183,1.1964,1,0.059122,0.1,0.059122,0
0,0,0.7632,0.2368,0,294,9.2019,-0.034273,9.7383e-13,9.2019,-0.034273,9.7383e-13,0.00051879,0.00071403,0.0020287,9.202,0.00043361,1.0132e+05,31182,1.1964,1,0.059228,0.1,0.059228,0
0,0,0.7632,0.2368,0,294,9.2018,-0.03418,1.004e-12,9.2018,-0.03418,1.004e-12,0.00052023,0.00071402,0.0020287,9.2019,0.00043481,1.0132e+05,31182,1.1964,1,0.059333,0.1,0.059333,0
0,0,0.7632,0.2368,0,294,9.2018,-0.034089,9.9292e-13,9.2018,-0.034089,9.9292e-13,0.00052166,0.00071401,0.0020287,9.2019,0.00043601,1.0132e+05,31181,1.1964,1,0.059438,0.1,0.059438,0
0,0,0.7632,0.2368,0,294,9.2018,-0.033998,9.8186e-13,9.2018,-0.033998,9.8186e-13,0.00052309,0.000714,0.0020287,9.2018,0.0004372,1.0132e+05,31181,1.1964,1,0.059543,0.1,0.059543,0
0,0,0.7632,0.2368,0,294,9.2017,-0.033907,9.708e-13,9.2017,-0.033907,9.708e-13,0.00052452,0.00071399,0.0020286,9.2018,0.0004384,1.0132e+05,31181,1.1964,1,0.059648,0.1,0.059648,0
0,0,0.7632,0.2368,0,294,9.2017,-0.033816,9.5974e-13,9.2017,-0.033816,9.5974e-13,0.00052595,0.00071398,0.0020286,9.2017,0.0004396,1.0132e+05,31180,1.1964,1,0.059754,0.1,0.059754,0
0,0,0.7632,0.2368,0,294,9.2016,-0.033725,9.4867e-13,9.2016,-0.033725,9.4867e-13,0.00052738,0.00071397,0.0020286,9.2017,0.00044079,1.0132e+05,31180,1.1964,1,0.059859,0.1,0.059859,0
0,0,0.7632,0.2368,0,294,9.2016,-0.033634,9.3761e-13,9.2016,-0.033634,9.3761e-13,0.00052882,0.00071396,0.0020286,9.2016,0.00044199,1.0132e+05,31179,1.1964,1,0.059964,0.1,0.059964,0
0,0,0.7632,0.2368,0,294,9.2015,-0.033543,9.2655e-13,9.2015,-0.033543,9.2655e-13,0.00053025,0.00071395,0.0020285,9.2016,0.00044318,1.0132e+05,31179,1.1964,1,0.060069,0.1,0.060069,0
0,0,0.7632,0.2368,0,294,9.2015,-0.033452,9.1549e-13,9.2015,-0.033452,9.1549e-13,0.00053168,0.00071394,0.0020285,9.2015,0.00044438,1.0132e+05,31179,1.1964,1,0.060174,0.1,0.060174,0
0,0,0.7632,0.2368,0,294,9.2014,-0.033361,9.0442e-13,9.2014,-0.033361,9.0442e-13,0.00053311,0.00071393,0.0020285,9.2015,0.00044558,1.0132e+05,31178,1.1964,1,0.06028,0.1,0.06028,0
0,0,0.7632,0.2368,0,294,9.2014,-0.03327,8.9336e-13,9.2014,-0.03327,8.9336e-13,0.00053454,0.00071392,0.0020285,9.2014,0.00044677,1.0132e+05,31178,1.1964,1,0.060385,0.1,0.060385,0
0,0,0.7632,0.2368,0,294,9.2013,-0.033179,8.823e-13,9.2013,-0.033179,8.823e-13,0.00053597,0.00071391,0.0020284,9.2014,0.00044797,1.0132e+05,31177,1.1964,1,0.06049,0.1,0.06049,0
0,0,0.7632,0.2368,0,294,9.2013,-0.033088,8.7124e-13,9.2013,-0.033088,8.7124e-13,0.0005374,0.0007139,0.0020284,9.2013,0.00044917,1.0132e+05,31177,1.1964,1,0.060595,0.1,0.060595,0
0,0,0.7632,0.2368,0,294,9.2012,-0.032997,8.6018e-13,9.2012,-0.032997,8.6018e-13,0.00053883,0.00071389,0.0020284,9.2013,0.00045036,1.0132e+05,31176,1.1964,1,0.0607,0.1,0.0607,0
0,0,0.7632,0.2368,0,294,9.2012,-0.032906,8.4911e-13,9.2012,-0.032906,8.4911e-13,0.00054027,0.00071388,0.0020284,9.2012,0.00045156,1.0132e+05,31176,1.1964,1,0.060806,0.1,0.060806,0
0,0,0.7632,0.2368,0,294,9.2011,-0.032815,8.3805e-13,9.2011,-0.032815,8.3805e-13,0.0005417,0.00071387,0.0020284,9.2012,0.00045276,1.0132e+05,31176,1.1964,1,0.060911,0.1,0.060911,0
0,0,0.7632,0.2368,0,294,9.2011,-0.032724,8.2699e-13,9.2011,-0.032724,8.2699e-13,0.00054313,0.00071386,0.0020283,9.2011,0.00045395,1.0132e+05,31175,1.1964,1,0.061016,0.1,0.061016,0
0,0,0.7632,0.2368,0,294,9.201,-0.032638,7.9971e-13,9.201,-0.032638,7.9971e-13,0.00054455,0.00071385,0.0020283,9.2011,0.00045514,1.0132e+05,31175,1.1964,1,0.061121,0.1,0.061121,0
0,0,0.7632,0.2368,0,294,9.201,-0.032552,7.7138e-13,9.201,-0.032552,7.7138e-13,0.00054597,0.00071384,0.0020283,9.2011,0.00045632,1.0132e+05,31175,1.1964,1,0.061226,0.1,0.061226,0
0,0,0.7632,0.2368,0,294,9.201,-0.032467,7.4307e-13,9.201,-0.032467,7.4307e-13,0.00054738,0.00071383,0.0020283,9.201,0.00045751,1.0132e+05,31174,1.1964,1,0.061332,0.1,0.061332,0
0,0,0.7632,0.2368,0,294,9.2009,-0.032381,7.1475e-13,9.2009,-0.032381,7.1475e-13,0.0005488,0.00071382,0.0020282,9.201,0.00045869,1.0132e+05,31174,1.1964,1,0.061437,0.1,0.061437,0
0,0,0.7632,0.2368,0,294,9.2009,-0.032295,6.8643e-13,9.2009,-0.032295,6.8643e-13,0.00055022,0.00071381,0.0020282,9.2009,0.00045988,1.0132e+05,31173,1.1964,1,0.061542,0.1,0.061542,0
0,0,0.7632,0.2368,0,294,9.2008,-0.032209,6.5811e-13,9.2008,-0.032209,6.5811e-13,0.00055164,0.0007138,0.0020282,9.2009,0.00046106,1.0132e+05,31173,1.1964,1,0.061647,0.1,0.061647,0
0,0,0.7632,0.2368,0,294,9.2008,-0.032123,6.2978e-13,9.2008,-0.032123,6.2978e-13,0.00055306,0.00071379,0.0020282,9.2008,0.00046225,1.0132e+05,31173,1.1964,1,0.061752,0.1,0.061752,0
0,0,0.7632,0.2368,0,294,9.2007,-0.032038,6.0147e-13,9.2007,-0.032038,6.0147e-13,0.00055447,0.00071378,0.0020282,9.2008,0.00046343,1.0132e+05,31172,1.1964,1,0.061858,0.1,0.061858,0
0,0,0.7632,0.2368,0,294,9.2007,-0.031952,5.7315e-13,9.2007,-0.031952,5.7315e-13,0.00055589,0.00071378,0.0020281,9.2008,0.00046462,1.0132e+05,31172,1.1964,1,0.061963,0.1,0.061963,0
0,0,0.7632,0.2368,0,294,9.2007,-0.031866,5.4483e-13,9.2007,-0.031866,5.4483e-13,0.00055731,0.00071377,0.0020281,9.2007,0.00046581,1.0132e+05,31171,1.1964,1,0.062068,0.1,0.062068,0
0,0,0.7632,0.2368,0,294,9.2006,-0.03178,5.1651e-13,9.2006,-0.03178,5.1651e-13,0.00055873,0.00071376,0.0020281,9.2007,0.00046699,1.0132e+05,31171,1.1964,1,0.062173,0.1,0.062173,0
0,0,0.7632,0.2368,0,294,9.2006,-0.031695,4.8818e-13,9.2006,-0.031695,4.8818e-13,0.00056015,0.00071375,0.0020281,9.2006,0.00046818,1.0132e+05,31171,1.1964,1,0.062278,0.1,0.062278,0
0,0,0.7632,0.2368,0,294,9.2005,-0.031609,4.5987e-13,9.2005,-0.031609,4.5987e-13,0.00056157,0.00071374,0.0020281,9.2006,0.00046936,1.0132e+05,31170,1.1964,1,0.062384,0.1,0.062384,0
0,0,0.7632,0.2368,0,294,9.2005,-0.031523,4.3154e-13,9.2005,-0.031523,4.3154e-13,0.00056298,0.00071373,0.002028,9.2005,0.00047055,1.0132e+05,31170,1.1964,1,0.062489,0.1,0.062489,0
0,0,0.7632,0.2368,0,294,9.2004,-0.031437,4.0323e-13,9.2004,-0.031437,4.0323e-13,0.0005644,0.00071372,0.002028,9.2005,0.00047173,1.0132e+05,31170,1.1964,1,0.062594,0.1,0.062594,0
0,0,0.7632,0.2368,0,294,9.2004,-0.031352,3.7491e-13,9.2004,-0.031352,3.7491e-13,0.00056582,0.00071371,0.002028,9.2004,0.00047292,1.0132e+05,31169,1.1964,1,0.062699,0.1,0.062699,0
0,0,0.7632,0.2368,0,294,9.2004,-0.031267,3.4564e-13,9.2004,-0.031267,3.4564e-13,0.00056723,0.00071371,0.002028,9.2004,0.0004741,1.0132e+05,31169,1.1964,1,0.062804,0.1,0.062804,0
0,0,0.7632,0.2368,0,294,9.2003,-0.031186,3.1338e-13,9.2003,-0.031186,3.1338e-13,0.00056864,0.0007137,0.002028,9.2004,0.00047527,1.0132e+05,31169,1.1964,1,0.06291,0.1,0.06291,0
0,0,0.7632,0.2368,0,294,9.2003,-0.031105,2.8113e-13,9.2003,-0.031105,2.8113e-13,0.00057004,0.00071369,0.0020279,9.2003,0.00047645,1.0132e+05,31168,1.1964,1,0.063015,0.1,0.063015,0
0,0,0.7632,0.2368,0,294,9.2002,-0.031024,2.4887e-13,9.2002,-0.031024,2.4887e-13,0.00057145,0.00071368,0.0020279,9.2003,0.00047762,1.0132e+05,31168,1.1964,1,0.06312,0.1,0.06312,0
0,0,0.7632,0.2368,0,294,9.2002,-0.030943,2.1661e-13,9.2002,-0.030943,2.1661e-13,0.00057285,0.00071367,0.0020279,9.2002,0.00047879,1.0132e+05,31167,1.1964,1,0.063225,0.1,0.063225,0
0,0,0.7632,0.2368,0,294,9.2002,-0.030862,1.8435e-13,9.2002,-0.030862,1.8435e-13,0.00057425,0.00071367,0.0020279,9.2002,0.00047997,1.0132e+05,31167,1.1964,1,0.06333,0.1,0.06333,0
0,0,0.7632,0.2368,0,294,9.2001,-0.030781,1.5209e-13,9.2001,-0.030781,1.5209e-13,0.00057566,0.00071366,0.0020279,9.2002,0.00048114,1.0132e+05,31167,1.1964,1,0.063436,0.1,0.063436,0
0,0,0.7632,0.2368,0,294,9.2001,-0.030699,1.1983e-13,9.2001,-0.030699,1.1983e-13,0.00057706,0.00071365,0.0020278,9.2001,0.00048231,1.0132e+05,31166,1.1964,1,0.063541,0.1,0.063541,0
0,0,0.7632,0.2368,0,294,9.2,-0.030618,8.7566e-14,9.2,-0.030618,8.7566e-14,0.00057846,0.00071364,0.0020278,9.2001,0.00048349,1.0132e+05,31166,1.1964,1,0.063646,0.1,0.063646,0
0,0,0.7632,0.2368,0,294,9.2,-0.030537,5.5308e-14,9.2,-0.030537,5.5308e-14,0.00057987,0.00071363,0.0020278,9.2,0.00048466,1.0132e+05,31166,1.1964,1,0.063751,0.1,0.063751,0
0,0,0.7632,0.2368,0,294,9.2,-0.030456,2.3047e-14,9.2,-0.030456,2.3047e-14,0.00058127,0.00071363,0.0020278,9.2,0.00048583,1.0132e+05,31165,1.1964,1,0.063856,0.1,0.063856,0
0,0,0.7632,0.2368,0,294,9.1999,-0.030375,-9.213e-15,9.1999,-0.030375,-9.213e-15,0.00058267,0.00071362,0.0020278,9.2,0.000487,1.0132e+05,31165,1.1964,1,0.063962,0.1,0.063962,0
0,0,0.7632,0.2368,0,294,9.1999,-0.030294,-4.1471e-14,9.1999,-0.030294,-4.1471e-14,0.00058408,0.00071361,0.0020277,9.1999,0.00048818,1.0132e+05,31165,1.1964,1,0.064067,0.1,0.064067,0
0,0,0.7632,0.2368,0,294,9.1998,-0.030213,-7.3731e-14,9.1998,-0.030213,-7.3731e-14,0.00058548,0.0007136,0.0020277,9.1999,0.00048935,1.0132e+05,31164,1.1964,1,0.064172,0.1,0.064172,0
