x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Turb_Kin_Energy,Omega,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity,Vorticity,Q_Criterion,Orthogonality,Aspect_Ratio,Volume_Ratio
0.0001340622839052,0.0024813304189592,0.0,0.727520227432251,0.0,0.0,0.0,156872.75,1.000000013351432e-10,4583605248.0,62749.1015625,300.4642333984375,0.0,0.9434771537780762,0.0,0.0,0.0,1.848112151492387e-05,0.0006938124424777,0.0054272548295557,0.0,-0.0,0.1322376281023025,1.587222593700306e-20,-100190.6875,-939.150390625,83.52328491210938,75.06544494628906,1.022789478302002
0.0001444871886633,0.0025610218290239,0.0,0.727505087852478,0.0,0.0,0.0,156869.359375,1.000000013351432e-10,4580625920.0,62747.7421875,300.4639587402344,0.0,0.9394624829292296,0.0,0.0,0.0,1.848110878199805e-05,0.0007530848379246,0.0056204763241112,0.0,-0.0,0.1346681118011474,1.5882221574600454e-20,-103839.9296875,-943.9099731445312,83.6125717163086,76.71419525146484,1.022838473320007
0.0001556452189106,0.0026424096431583,0.0,0.7274890542030334,0.0,0.0,0.0,156865.75,1.000000013351432e-10,4577400832.0,62746.30078125,300.46368408203125,0.0,0.9352065324783324,0.0,0.0,0.0,1.8481094230082817e-05,0.0008169146603904,0.0058181351050734,0.0,-0.0,0.1371231973171234,1.589306054868174e-20,-107584.765625,-948.8572387695312,83.71651458740234,78.40142822265625,1.022890567779541
0.0001675850508036,0.002725526690483,0.0,0.7274721264839172,0.0,0.0,0.0,156861.9375,1.000000013351432e-10,4573936640.0,62744.7734375,300.4634094238281,0.0,0.93069726228714,0.0,0.0,0.0,1.8481081497156996e-05,0.0008855851483531,0.0060200560837984,0.0,-0.0,0.1396010518074035,1.5904726703375578e-20,-111423.6875,-954.3160400390624,83.83562469482422,80.12847137451172,1.0229458808898926
0.0001803584455046,0.0028104060329496,0.0,0.7274541258811951,0.0,0.0,0.0,156857.890625,1.000000013351432e-10,4570243072.0,62743.16015625,300.46307373046875,0.0,0.9259220957756042,0.0,0.0,0.0,1.8481066945241764e-05,0.0009593805298209,0.0062259887345135,0.0,-0.0,0.1420991867780685,1.5917186111352158e-20,-115353.9609375,-959.9092407226562,83.97038269042969,81.89674377441406,1.0230045318603516
0.0001940203510457,0.0028970809653401,0.0,0.7274350523948669,0.0,0.0,0.0,156853.625,1.000000013351432e-10,4566332416.0,62741.44921875,300.4627685546875,0.0,0.9208683371543884,0.0,0.0,0.0,1.848105057433713e-05,0.0010385811328887,0.0064355959184467,0.0,-0.0,0.1446143686771392,1.59304016141074e-20,-119371.4375,-964.4380493164062,84.12127685546875,83.707763671875,1.023066520690918
0.0002086290623992,0.002985585713759,0.0,0.7274149060249329,0.0,0.0,0.0,156849.09375,1.000000013351432e-10,4562220032.0,62739.640625,300.4624328613281,0.0,0.9155229926109314,0.0,0.0,0.0,1.84810342034325e-05,0.0011234572157263,0.0066484380513429,0.0,-0.0,0.1471424847841262,1.5944319897265882e-20,-123470.2578125,-965.9409790039062,84.28878784179688,85.5632095336914,1.0231331586837769
0.0002242464543087,0.0030759542714804,0.0,0.727393627166748,0.0,0.0,0.0,156844.3125,1.000000013351432e-10,4557925888.0,62737.7265625,300.4620666503906,0.0,0.9098737239837646,0.0,0.0,0.0,1.848101783252787e-05,0.0012142629129812,0.0068639940582215,0.0,-0.0,0.1496787965297699,1.595887310616799e-20,-127643.234375,-962.8406982421876,84.47333526611328,87.4568099975586,1.0230169296264648
0.0002409349835943,0.0031682047992944,0.0,0.727371096611023,0.0,0.0,0.0,156839.265625,1.000000013351432e-10,4553474048.0,62735.70703125,300.4617004394531,0.0,0.9039081931114196,0.0,0.0,0.0,1.8480999642633836e-05,0.0013112284941598,0.0070816529914736,0.0,-0.0,0.1522179096937179,1.5973982077044154e-20,-131881.65625,-953.713134765625,84.67527770996094,89.37532043457031,1.0227560997009275
0.0002587575872894,0.0032623410224914,0.0,0.7273473739624023,0.0,0.0,0.0,156833.953125,1.000000013351432e-10,4548892672.0,62733.578125,300.4613037109375,0.0,0.897614598274231,0.0,0.0,0.0,1.84809814527398e-05,0.0014145456952974,0.0073006236925721,0.0,-0.0,0.1547528654336929,1.598954825907921e-20,-136173.65625,-936.6788940429688,84.89496612548828,91.32684326171876,1.0228121280670166
0.0002777856134343,0.0033583948388695,0.0,0.7273223400115967,0.0,0.0,0.0,156828.34375,1.000000013351432e-10,4544211456.0,62731.3359375,300.4609069824219,0.0,0.8909825086593628,0.0,0.0,0.0,1.848096326284576e-05,0.0015243699308484,0.0075200414285063,0.0,-0.0,0.1572763174772262,1.6005468254696587e-20,-140506.125,-912.5690307617188,85.13269805908203,93.32656860351562,1.0228712558746338
0.0002980943536385,0.0034563979133963,0.0,0.7272959351539612,0.0,0.0,0.0,156822.421875,1.000000013351432e-10,4539465728.0,62728.97265625,300.4604797363281,0.0,0.8840000033378601,0.0,0.0,0.0,1.8480943253962323e-05,0.001640826347284,0.0077389618381857,0.0,-0.0,0.1597805172204971,1.6021620894861246e-20,-144864.640625,-881.025146484375,85.3887710571289,95.37655639648438,1.0229336023330688
