"x","y","mut"
 7.500000000E-01, 1.029470488E-01, 4.354361910E-03
 7.500000000E-01, 1.040257365E-01, 4.394750576E-03
 7.500000000E-01, 1.051264033E-01, 4.435903393E-03
 7.500000000E-01, 1.062494889E-01, 4.477819894E-03
 7.500000000E-01, 1.073954627E-01, 4.520499147E-03
 7.500000000E-01, 1.085647792E-01, 4.563938826E-03
 7.500000000E-01, 1.097579151E-01, 4.608134273E-03
 7.500000000E-01, 1.109753624E-01, 4.653079901E-03
 7.500000000E-01, 1.122176126E-01, 4.698768724E-03
 7.500000000E-01, 1.134851724E-01, 4.745190963E-03
 7.500000000E-01, 1.147785485E-01, 4.792336375E-03
 7.500000000E-01, 1.160982847E-01, 4.840191919E-03
 7.500000000E-01, 1.174449027E-01, 4.888742231E-03
 7.500000000E-01, 1.188189536E-01, 4.937971011E-03
 7.500000000E-01, 1.202210039E-01, 4.987857770E-03
 7.500000000E-01, 1.216516122E-01, 5.038381554E-03
 7.500000000E-01, 1.231113747E-01, 5.089517683E-03
 7.500000000E-01, 1.246008649E-01, 5.141239613E-03
 7.500000000E-01, 1.261207163E-01, 5.193517543E-03
 7.500000000E-01, 1.276715100E-01, 5.246318877E-03
 7.500000000E-01, 1.292539090E-01, 5.299609154E-03
 7.500000000E-01, 1.308685541E-01, 5.353349261E-03
 7.500000000E-01, 1.325160861E-01, 5.407498218E-03
 7.500000000E-01, 1.341971904E-01, 5.462012254E-03
 7.500000000E-01, 1.359125376E-01, 5.516842939E-03
 7.500000000E-01, 1.376628280E-01, 5.571940448E-03
 7.500000000E-01, 1.394487768E-01, 5.627250299E-03
 7.500000000E-01, 1.412711143E-01, 5.682715680E-03
 7.500000000E-01, 1.431305856E-01, 5.738276057E-03
 7.500000000E-01, 1.450279355E-01, 5.793867633E-03
 7.500000000E-01, 1.469639242E-01, 5.849423353E-03
 7.500000000E-01, 1.489393711E-01, 5.904873833E-03
 7.500000000E-01, 1.509550661E-01, 5.960145965E-03
 7.500000000E-01, 1.530118138E-01, 6.015163381E-03
 7.500000000E-01, 1.551104784E-01, 6.069847383E-03
 7.500000000E-01, 1.572518945E-01, 6.124115549E-03
 7.500000000E-01, 1.594369262E-01, 6.177883130E-03
 7.500000000E-01, 1.616664827E-01, 6.231061649E-03
 7.500000000E-01, 1.639414728E-01, 6.283561233E-03
 7.500000000E-01, 1.662627906E-01, 6.335288286E-03
 7.500000000E-01, 1.686314195E-01, 6.386148278E-03
 7.500000000E-01, 1.710482836E-01, 6.436044350E-03
 7.500000000E-01, 1.735143960E-01, 6.484877318E-03
 7.500000000E-01, 1.760307550E-01, 6.532547530E-03
 7.500000000E-01, 1.785983741E-01, 6.578952540E-03
 7.500000000E-01, 1.812183112E-01, 6.623987574E-03
 7.500000000E-01, 1.838916242E-01, 6.667547394E-03
 7.500000000E-01, 1.866193861E-01, 6.709523965E-03
 7.500000000E-01, 1.894027293E-01, 6.749807857E-03
 7.500000000E-01, 1.922427863E-01, 6.788288243E-03
