"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          31,      -5.302560996,      -2.794543406,      -2.762704723,      0.1805682894,      -3.057175059,       2.669915076,     0.00577536668,     0.02440043159,                 0,                 0,                 0,     0.01231016722,     0.00577536668,     0.02440043159,                 0,       4.224914701
          0,           0,          32,      -5.453839798,      -2.809405621,      -2.914775545,     0.03066880464,      -3.087049463,       2.662714707,    0.005636127261,     0.02442183529,                 0,                 0,                 0,     0.01232171511,    0.005636127261,     0.02442183529,                 0,       4.333087981
          0,           0,          33,      -5.703073836,       -2.82175008,      -3.191096556,     -0.2122568944,      -3.115161306,       2.655260164,    0.005503807828,     0.02444657972,                 0,                 0,                 0,     0.01233385018,    0.005503807828,     0.02444657972,                 0,       4.441757504
          0,           0,          34,      -5.733186917,      -2.838696934,      -3.236674332,     -0.2437591544,      -3.140813272,       2.648169396,    0.005378166838,     0.02447079279,                 0,                 0,                 0,     0.01234498073,    0.005378166838,     0.02447079279,                 0,       4.550024855
          0,           0,          35,      -5.592816711,      -2.859784263,      -3.066590491,     -0.1090741269,      -3.162412919,       2.641946992,    0.005258889502,     0.02449376659,                 0,                 0,                 0,     0.01235531845,    0.005258889502,     0.02449376659,                 0,       4.657592935
          0,           0,          36,      -5.542812322,      -2.879494672,      -3.006602632,     -0.0600451039,      -3.179702413,       2.637362352,    0.005145557781,     0.02451531452,                 0,                 0,                 0,      0.0123652947,    0.005145557781,     0.02451531452,                 0,       4.764364829
          0,           0,          37,      -5.570751771,      -2.894658831,      -3.032998028,    -0.08712351731,      -3.191223355,       2.633215269,    0.005037621908,     0.02453399214,                 0,                 0,                 0,     0.01237420176,    0.005037621908,     0.02453399214,                 0,       4.870153533
          0,           0,          38,      -5.656835908,      -2.907528536,      -3.123552015,     -0.1710963597,      -3.195274654,       2.628825683,    0.004934738853,      0.0245496146,                 0,                 0,                 0,     0.01238170772,    0.004934738853,      0.0245496146,                 0,        4.97485588
          0,           0,          39,      -5.793328487,      -2.921967342,      -3.271147655,     -0.3043254315,      -3.189821226,       2.625561923,    0.004836624017,     0.02456301012,                 0,                 0,                 0,     0.01238801521,    0.004836624017,     0.02456301012,                 0,       5.078544464
          0,           0,          40,       -5.98242549,      -2.939306849,       -3.47963752,     -0.4886095968,       -3.17399351,       2.623397061,     0.00474281996,     0.02457445426,                 0,                 0,                 0,     0.01239295845,     0.00474281996,     0.02457445426,                 0,       5.181401459
          0,           0,          41,      -6.172924967,       -2.95800683,      -3.679422007,     -0.6741735884,      -3.147018406,        2.62119546,    0.004652950754,     0.02458210656,                 0,                 0,                 0,     0.01239533506,    0.004652950754,     0.02458210656,                 0,       5.283122015
          0,           0,          42,      -6.128287523,       -2.97584097,      -3.594093166,     -0.6367004074,      -3.109564184,       2.618646954,    0.004566884083,     0.02458516876,                 0,                 0,                 0,     0.01239486128,    0.004566884083,     0.02458516876,                 0,       5.383357299
          0,           0,          43,      -6.014952626,      -2.991806322,      -3.470171436,     -0.5277979719,      -3.065127282,       2.616267251,    0.004484501779,      0.0245847195,                 0,                 0,                 0,     0.01239235448,    0.004484501779,      0.0245847195,                 0,       5.482151799
          0,           0,          44,      -5.992381656,      -3.006221545,      -3.446910246,     -0.5064202679,      -3.014775119,       2.614208005,    0.004405649759,     0.02458248833,                 0,                 0,                 0,     0.01238897198,    0.004405649759,     0.02458248833,                 0,       5.579764547
          0,           0,          45,      -6.069797637,       -3.01979744,      -3.525010447,     -0.5839665809,      -2.961547774,        2.61263483,    0.004330161655,     0.02458001202,                 0,                 0,                 0,     0.01238565921,    0.004330161655,     0.02458001202,                 0,       5.676465218
          0,           0,          46,      -6.247583318,      -3.032816481,      -3.706094267,     -0.7603277145,      -2.909266516,       2.611916557,    0.004257859124,     0.02457896519,                 0,                 0,                 0,     0.01238332278,    0.004257859124,     0.02457896519,                 0,       5.772611182
          0,           0,          47,      -6.427286865,      -3.045254922,      -3.893849956,     -0.9355171037,      -2.859916309,       2.612064875,    0.004188573899,     0.02458082292,                 0,                 0,                 0,     0.01238277708,    0.004188573899,     0.02458082292,                 0,       5.868542256
          0,           0,          48,      -6.347298267,      -3.056934531,      -3.804433134,     -0.8571626076,      -2.815788109,        2.61256266,    0.004122230501,     0.02458572127,                 0,                 0,                 0,     0.01238406573,    0.004122230501,     0.02458572127,                 0,       5.964179164
          0,           0,          49,      -6.255467809,      -3.067647855,      -3.702468405,     -0.7669389113,      -2.778899994,        2.61367235,    0.004058709002,     0.02459392667,                 0,                 0,                 0,     0.01238715296,    0.004058709002,     0.02459392667,                 0,       6.059544217
          0,           0,          50,       -6.26493589,      -3.077192225,       -3.70057121,     -0.7754626525,      -2.749195933,       2.616056359,    0.003997894889,     0.02460503824,                 0,                 0,                 0,     0.01239176071,    0.003997894889,     0.02460503824,                 0,       6.154498536
          0,           0,          51,      -6.369235536,       -3.08547357,       -3.78263344,     -0.8750914965,      -2.726904847,       2.619248484,    0.003939718511,     0.02461777316,                 0,                 0,                 0,     0.01239728157,    0.003939718511,     0.02461777316,                 0,       6.248612202
          0,           0,          52,      -6.500535921,      -3.092642511,      -3.879519632,     -0.9970619102,       -2.71195348,       2.623051511,    0.003884179301,     0.02463070132,                 0,                 0,                 0,     0.01240305917,    0.003884179301,     0.02463070132,                 0,       6.341288444
          0,           0,          53,      -6.462697192,      -3.098868893,      -3.855181224,     -0.9626638976,      -2.703423886,       2.627348459,    0.003831375396,      0.0246427363,                 0,                 0,                 0,     0.01240859065,    0.003831375396,      0.0246427363,                 0,       6.431825062
          0,           0,          54,      -6.359154025,      -3.104166336,       -3.77664391,     -0.8655822773,      -2.699238754,       2.632424655,    0.003781385341,     0.02465366745,                 0,                 0,                 0,     0.01241379061,    0.003781385341,     0.02465366745,                 0,        6.51974481
