"x","cf"
 1.003441572E+00, 1.147820847E-03
 1.006805539E+00, 1.154556288E-03
 1.010162354E+00, 1.162659843E-03
 1.013512015E+00, 1.172359800E-03
 1.016854167E+00, 1.183226937E-03
 1.020188808E+00, 1.195050078E-03
 1.023515701E+00, 1.208201516E-03
 1.026834726E+00, 1.222627121E-03
 1.030145645E+00, 1.237791264E-03
 1.033448219E+00, 1.253996859E-03
 1.036742330E+00, 1.271428657E-03
 1.040027857E+00, 1.289443462E-03
 1.043304682E+00, 1.308354782E-03
 1.046572447E+00, 1.328229322E-03
 1.049831152E+00, 1.348616788E-03
 1.053080559E+00, 1.369863166E-03
 1.056320548E+00, 1.391659258E-03
 1.059551001E+00, 1.413991908E-03
 1.062771678E+00, 1.437030267E-03
 1.065982580E+00, 1.460404601E-03
 1.069183350E+00, 1.484294422E-03
 1.072374105E+00, 1.508537331E-03
 1.075554609E+00, 1.533092000E-03
 1.078724742E+00, 1.557969139E-03
 1.081884384E+00, 1.583039411E-03
 1.085033417E+00, 1.608333201E-03
 1.088171721E+00, 1.633723266E-03
 1.091299176E+00, 1.659231028E-03
 1.094415784E+00, 1.684743562E-03
 1.097521424E+00, 1.710266923E-03
 1.100615978E+00, 1.735719386E-03
 1.103699327E+00, 1.761032850E-03
 1.106771350E+00, 1.786344801E-03
 1.109832168E+00, 1.811331720E-03
 1.112881541E+00, 1.836106996E-03
 1.115919352E+00, 1.860646997E-03
 1.118945718E+00, 1.884785364E-03
 1.121960521E+00, 1.908735605E-03
 1.124963522E+00, 1.932192128E-03
 1.127954960E+00, 1.955179498E-03
 1.130934477E+00, 1.977882348E-03
 1.133902311E+00, 2.000023611E-03
 1.136858106E+00, 2.021587221E-03
 1.139802098E+00, 2.042720560E-03
 1.142734051E+00, 2.063325839E-03
 1.145654082E+00, 2.083289204E-03
 1.148561954E+00, 2.102649072E-03
 1.151457787E+00, 2.121464815E-03
 1.154341459E+00, 2.139689168E-03
 1.157212973E+00, 2.157248789E-03
 1.160072327E+00, 2.174162073E-03
 1.162919402E+00, 2.190450672E-03
 1.165754199E+00, 2.206112957E-03
 1.168576717E+00, 2.221158473E-03
 1.171386957E+00, 2.235567663E-03
 1.174184799E+00, 2.249341924E-03
 1.176970243E+00, 2.262502909E-03
 1.179743290E+00, 2.275065286E-03
 1.182503939E+00, 2.287043026E-03
 1.185252070E+00, 2.298453823E-03
 1.187987685E+00, 2.309318632E-03
 1.190710902E+00, 2.319661900E-03
 1.193421602E+00, 2.329512266E-03
 1.196119666E+00, 2.338902559E-03
 1.198805213E+00, 2.347871894E-03
 1.201478243E+00, 2.356465440E-03
 1.204138756E+00, 2.364723012E-03
 1.206786513E+00, 2.372670220E-03
 1.209421754E+00, 2.380324062E-03
 1.212044358E+00, 2.387699671E-03
 1.214654326E+00, 2.394811949E-03
 1.217251658E+00, 2.401674632E-03
 1.219836354E+00, 2.408300526E-03
 1.222408414E+00, 2.414701041E-03
 1.224967718E+00, 2.420887118E-03
 1.227514505E+00, 2.426868770E-03
 1.230048537E+00, 2.432655543E-03
 1.232569814E+00, 2.438256051E-03
 1.235078573E+00, 2.443678677E-03
 1.237574458E+00, 2.448930871E-03
 1.240057826E+00, 2.454020083E-03
 1.242528439E+00, 2.458953066E-03
 1.244986415E+00, 2.463736339E-03
 1.247431755E+00, 2.468376188E-03
 1.249864459E+00, 2.472877968E-03
 1.252284408E+00, 2.477247501E-03
 1.254691720E+00, 2.481489675E-03
 1.257086396E+00, 2.485609613E-03
 1.259468317E+00, 2.489611972E-03
 1.261837721E+00, 2.493500942E-03
 1.264194489E+00, 2.497281181E-03
 1.266538620E+00, 2.500956180E-03
 1.268870234E+00, 2.504530130E-03
 1.271189094E+00, 2.508006524E-03
 1.273495436E+00, 2.511388855E-03
 1.275789261E+00, 2.514680615E-03
 1.278070450E+00, 2.517884597E-03
 1.280339241E+00, 2.521004295E-03
 1.282595396E+00, 2.524042502E-03
 1.284839034E+00, 2.527001780E-03
 1.287070274E+00, 2.529884921E-03
 1.289288998E+00, 2.532694489E-03
 1.291495204E+00, 2.535432810E-03
 1.293689013E+00, 2.538102446E-03
 1.295870543E+00, 2.540705726E-03
 1.298039556E+00, 2.543244511E-03
 1.300196171E+00, 2.545720898E-03
 1.302340508E+00, 2.548137214E-03
 1.304472566E+00, 2.550495090E-03
 1.306592226E+00, 2.552796388E-03
 1.308699608E+00, 2.555042971E-03
 1.310794830E+00, 2.557236701E-03
 1.312877774E+00, 2.559378976E-03
 1.314948559E+00, 2.561471425E-03
 1.317007184E+00, 2.563515678E-03
 1.319053650E+00, 2.565513132E-03
 1.321087956E+00, 2.567465184E-03
 1.323110223E+00, 2.569373464E-03
 1.325120449E+00, 2.571239136E-03
 1.327118635E+00, 2.573063131E-03
 1.329104900E+00, 2.574847313E-03
 1.331079125E+00, 2.576592378E-03
 1.333041430E+00, 2.578299958E-03
 1.334991932E+00, 2.579970518E-03
 1.336930394E+00, 2.581605688E-03
 1.338857174E+00, 2.583206398E-03
 1.340772152E+00, 2.584773581E-03
 1.342675328E+00, 2.586308401E-03
 1.344566703E+00, 2.587811323E-03
 1.346446514E+00, 2.589283744E-03
 1.348314643E+00, 2.590726595E-03
 1.350171089E+00, 2.592140343E-03
 1.352015972E+00, 2.593525918E-03
 1.353849292E+00, 2.594884485E-03
 1.355671167E+00, 2.596216509E-03
 1.357481599E+00, 2.597522922E-03
 1.359280586E+00, 2.598804422E-03
 1.361068130E+00, 2.600061474E-03
 1.362844348E+00, 2.601295244E-03
 1.364609241E+00, 2.602505963E-03
 1.366362810E+00, 2.603694797E-03
 1.368105292E+00, 2.604861977E-03
 1.369836450E+00, 2.606008202E-03
 1.371556520E+00, 2.607134171E-03
 1.373265505E+00, 2.608240349E-03
 1.374963284E+00, 2.609327668E-03
 1.376650214E+00, 2.610396128E-03
 1.378326058E+00, 2.611446893E-03
 1.379991055E+00, 2.612480195E-03
 1.381645083E+00, 2.613496268E-03
 1.383288264E+00, 2.614496276E-03
 1.384920597E+00, 2.615480218E-03
 1.386542201E+00, 2.616448794E-03
 1.388153076E+00, 2.617402235E-03
 1.389753342E+00, 2.618341474E-03
 1.391342878E+00, 2.619266510E-03
 1.392921805E+00, 2.620178042E-03
 1.394490242E+00, 2.621076535E-03
 1.396048188E+00, 2.621962223E-03
 1.397595763E+00, 2.622835571E-03
 1.399132848E+00, 2.623697277E-03
 1.400659561E+00, 2.624547342E-03
 1.402175903E+00, 2.625386231E-03
 1.403681993E+00, 2.626214642E-03
 1.405177951E+00, 2.627032809E-03
 1.406663656E+00, 2.627840964E-03
 1.408139229E+00, 2.628639806E-03
 1.409604788E+00, 2.629429335E-03
