"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
44, 7.500000000000000e-01, 5.000000000000000e-02, 7.781132728494862e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.686755544065755e+05, 0.000000000000000e+00, 2.938407073128315e+08, 6.747022176263019e+04, 3.020644801436549e+02, 0.000000000000000e+00, -6.254129187851638e-01, 1.855668509051467e-05, 5.880780844388108e-03, 0.000000000000000e+00, -2.840031537001650e+01, 1.288002760999866e+00, 0.000000000000000e+00
45, 8.095791518250000e-01, 4.582757497010000e-02, 7.796200115094282e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.689267109092929e+05, 0.000000000000000e+00, 2.926862634402906e+08, 6.757068436371714e+04, 3.019295951374516e+02, 0.000000000000000e+00, -5.731658779699265e-01, 1.855032328647013e-05, 4.169125680355949e-03, -5.202812053268953e-04, -1.430282118592351e+01, 1.091024600196992e+00, 0.000000000000000e+00
46, 8.678024761640000e-01, 3.529897657490000e-02, 7.845679241032686e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.701966283931117e+05, 0.000000000000000e+00, 2.898703482116879e+08, 6.807865135724467e+04, 3.022809235202400e+02, 0.000000000000000e+00, -3.089902349298354e-01, 1.856689067190322e-05, 2.790749028700749e-03, -5.634756268821177e-04, -6.168405531895340e+00, 9.020716706039903e-01, 0.000000000000000e+00
47, 9.244338586320000e-01, 2.263744670960000e-02, 7.909176257548078e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.715626342755060e+05, 0.000000000000000e+00, 2.860736072547381e+08, 6.862505371020238e+04, 3.022607730035219e+02, 0.000000000000000e+00, -2.482572268697730e-02, 1.856594069982686e-05, 1.468353639129996e-03, -3.097540867672717e-04, -1.574706959067337e+00, 6.592704612921466e-01, 0.000000000000000e+00
48, 9.797102929860000e-01, 1.169165019380000e-02, 7.935349663838842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.721591307397625e+05, 0.000000000000000e+00, 2.839138410799060e+08, 6.886365229590498e+04, 3.023112642637985e+02, 0.000000000000000e+00, 9.926095146623855e-02, 1.856832099179981e-05, 1.197405463198020e-03, -1.986940742512203e-04, -1.172719171477447e+00, 5.951228113417146e-01, 0.000000000000000e+00
49, 1.033448190040000e+00, 4.547917034850000e-03, 7.946206770938609e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.723886566248155e+05, 0.000000000000000e+00, 2.827075787342398e+08, 6.895546264992618e+04, 3.023007051269107e+02, 0.000000000000000e+00, 1.470082650128524e-01, 1.856782322210907e-05, 1.363282354027541e-03, -1.362652430552369e-04, -1.511110698712727e+00, 6.336349285957419e-01, 0.000000000000000e+00
50, 1.085033369630000e+00, 1.164209127890000e-03, 7.946560271093859e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.724019071938346e+05, 0.000000000000000e+00, 2.823190273622452e+08, 6.896076287753382e+04, 3.023104925389924e+02, 0.000000000000000e+00, 1.497647256773234e-01, 1.856828461210431e-05, 1.667567907816355e-03, -7.322622472848154e-05, -2.285902930823256e+00, 6.998592500135733e-01, 0.000000000000000e+00
51, 1.133902265980000e+00, 1.367786906810000e-04, 7.941182375858548e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.722777203835779e+05, 0.000000000000000e+00, 2.823838899689495e+08, 6.891108815343113e+04, 3.022973102761606e+02, 0.000000000000000e+00, 1.239306609646996e-01, 1.856766318319201e-05, 1.997633133301521e-03, -2.452929230337304e-05, -3.352003421868957e+00, 7.655803812002029e-01, 0.000000000000000e+00
52, 1.179743271240000e+00, 1.249412271020000e-06, 7.936066568629986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.721240383523517e+05, 0.000000000000000e+00, 2.824946049379684e+08, 6.884961534094067e+04, 3.022223383363120e+02, 0.000000000000000e+00, 9.196082832581699e-02, 1.856412865762665e-05, 2.157702089346197e-03, -3.334545539540861e-06, -3.338197651592507e+00, 7.955492524165957e-01, 0.000000000000000e+00
53, 1.222408379680000e+00, 1.117002926240000e-65, 7.931058394942385e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.720120778948969e+05, 0.000000000000000e+00, 2.826649692837980e+08, 6.880483115795876e+04, 3.022164718748928e+02, 0.000000000000000e+00, 6.867016084541215e-02, 1.856385206733859e-05, 2.398211302749745e-03, -3.649885870710358e-08, -4.577608743381110e+00, 8.384637513572865e-01, 0.000000000000000e+00
54, 1.261837745870000e+00, 1.103565401830000e-65, 7.927983461017495e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.719521651580951e+05, 0.000000000000000e+00, 2.827864801530880e+08, 6.878086606323803e+04, 3.022283845732798e+02, 0.000000000000000e+00, 5.620676383530408e-02, 1.856441372118184e-05, 2.520814113173290e-03, 0.000000000000000e+00, -5.076230887402322e+00, 8.594361782365221e-01, 0.000000000000000e+00
55, 1.298039529020000e+00, 1.091227837420000e-65, 7.925786779312601e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.719079388584038e+05, 0.000000000000000e+00, 2.828689865554470e+08, 6.876317554336149e+04, 3.022343940315175e+02, 0.000000000000000e+00, 4.700655097965014e-02, 1.856469704796409e-05, 2.576870679455528e-03, 0.000000000000000e+00, -5.304299784602685e+00, 8.688058314602506e-01, 0.000000000000000e+00
56, 1.331079135800000e+00, 1.079967942430000e-65, 7.924198619435987e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718750356172672e+05, 0.000000000000000e+00, 2.829275079498488e+08, 6.875001424690684e+04, 3.022371081780576e+02, 0.000000000000000e+00, 4.016182681754707e-02, 1.856482501041297e-05, 2.612789695674090e-03, 0.000000000000000e+00, -5.453118905294631e+00, 8.747463356240123e-01, 0.000000000000000e+00
57, 1.361068099750000e+00, 1.069747706250000e-65, 7.922993101620333e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718497039289088e+05, 0.000000000000000e+00, 2.829715050295285e+08, 6.873988157156350e+04, 3.022385430730472e+02, 0.000000000000000e+00, 3.489218123299024e-02, 1.856489266043087e-05, 2.636950330200808e-03, 0.000000000000000e+00, -5.554384645053186e+00, 8.787113957050326e-01, 0.000000000000000e+00
58, 1.388153096680000e+00, 1.060517141760000e-65, 7.922047920750772e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718296432014221e+05, 0.000000000000000e+00, 2.830057675425785e+08, 6.873185728056882e+04, 3.022393174384383e+02, 0.000000000000000e+00, 3.071903167707081e-02, 1.856492916884407e-05, 2.652949748086289e-03, 0.000000000000000e+00, -5.621966362038443e+00, 8.813188011417175e-01, 0.000000000000000e+00
59, 1.412505704700000e+00, 1.052217775160000e-65, 7.921294893449580e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718131634881714e+05, 0.000000000000000e+00, 2.830324524936209e+08, 6.872526539526854e+04, 3.022390597091315e+02, 0.000000000000000e+00, 2.729082559235062e-02, 1.856491701788251e-05, 2.662450921470618e-03, 0.000000000000000e+00, -5.662308614010944e+00, 8.828541663160112e-01, 0.000000000000000e+00
60, 1.434313306710000e+00, 1.044785746380000e-65, 7.920706692231040e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717989805691374e+05, 0.000000000000000e+00, 2.830516637973819e+08, 6.871959222765497e+04, 3.022365531117364e+02, 0.000000000000000e+00, 2.434041203894075e-02, 1.856479884103672e-05, 2.663656228554123e-03, 0.000000000000000e+00, -5.667452307495537e+00, 8.830268146485954e-01, 0.000000000000000e+00
61, 1.453771346780000e+00, 1.038154448090000e-65, 7.920270151226585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717861170950367e+05, 0.000000000000000e+00, 2.830630261000777e+08, 6.871444683801464e+04, 3.022305802098328e+02, 0.000000000000000e+00, 2.166447711748974e-02, 1.856451723875853e-05, 2.646491086111834e-03, 0.000000000000000e+00, -5.594500483684357e+00, 8.801661093694395e-01, 0.000000000000000e+00
62, 1.471077001520000e+00, 1.032256682530000e-65, 7.919879086349709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717741050893134e+05, 0.000000000000000e+00, 2.830726938331533e+08, 6.870964203572534e+04, 3.022243693671373e+02, 0.000000000000000e+00, 1.916566961497244e-02, 1.856422441549171e-05, 2.582676813080208e-03, 0.000000000000000e+00, -5.324862818635679e+00, 8.694819775216150e-01, 0.000000000000000e+00
63, 1.486424218260000e+00, 1.027026352460000e-65, 7.919003482755359e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717637525132131e+05, 0.000000000000000e+00, 2.831152130958342e+08, 6.870550100528523e+04, 3.022395696537102e+02, 0.000000000000000e+00, 1.701206634290362e-02, 1.856494105983487e-05, 2.495532672513766e-03, 0.000000000000000e+00, -5.744124225723615e+00, 8.546069280391201e-01, 0.000000000000000e+00
64, 1.500000000000000e+00, 1.022399727270000e-65, 7.913637088292461e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.717513669490597e+05, 0.000000000000000e+00, 2.834281782020218e+08, 6.870054677962387e+04, 3.024227155968154e+02, 0.000000000000000e+00, 1.443554903659633e-02, 1.857357441695767e-05, 4.179971138442288e-03, 0.000000000000000e+00, -1.862430867182298e+01, 1.105152736193814e+00, 0.000000000000000e+00
