"x","cf"
 8.242905140E-01, 3.812730080E-03
 8.279526830E-01, 3.691723803E-03
 8.316084146E-01, 3.571902402E-03
 8.352575898E-01, 3.453572048E-03
 8.389002085E-01, 3.336999333E-03
 8.425360918E-01, 3.222432686E-03
 8.461654186E-01, 3.110102378E-03
 8.497880697E-01, 3.000223543E-03
 8.534040451E-01, 2.892991761E-03
 8.570134640E-01, 2.788581653E-03
 8.606162667E-01, 2.687149914E-03
 8.642125726E-01, 2.588837873E-03
 8.678025007E-01, 2.493766835E-03
 8.713859916E-01, 2.402040409E-03
 8.749632239E-01, 2.313746605E-03
 8.785342574E-01, 2.228972502E-03
 8.820991516E-01, 2.147864085E-03
 8.856580257E-01, 2.070759656E-03
 8.892109394E-01, 1.998364227E-03
 8.927580714E-01, 1.931185718E-03
 8.962994814E-01, 1.865397790E-03
 8.998351693E-01, 1.796502154E-03
 9.033653736E-01, 1.730599906E-03
 9.068900347E-01, 1.674591680E-03
 9.104093313E-01, 1.624760684E-03
 9.139232635E-01, 1.577107469E-03
 9.174320102E-01, 1.531886403E-03
 9.209355116E-01, 1.489571412E-03
 9.244338870E-01, 1.450320357E-03
 9.279271364E-01, 1.414134284E-03
 9.314152598E-01, 1.380936359E-03
 9.348984361E-01, 1.350640785E-03
 9.383764863E-01, 1.323142322E-03
 9.418495297E-01, 1.298392308E-03
 9.453175068E-01, 1.276341849E-03
 9.487804770E-01, 1.256841817E-03
 9.522383213E-01, 1.239775214E-03
 9.556910396E-01, 1.225045067E-03
 9.591385126E-01, 1.212524949E-03
 9.625808001E-01, 1.202191343E-03
 9.660176635E-01, 1.194033655E-03
 9.694492221E-01, 1.187902293E-03
 9.728752375E-01, 1.183668151E-03
 9.762956500E-01, 1.181210042E-03
 9.797102809E-01, 1.180515857E-03
 9.831191301E-01, 1.181622967E-03
 9.865219593E-01, 1.184384804E-03
 9.899187088E-01, 1.188639668E-03
 9.933091998E-01, 1.194337150E-03
 9.966932535E-01, 1.201528008E-03
 1.000070810E+00, 1.210163115E-03
 1.003441572E+00, 1.220046426E-03
 1.006805539E+00, 1.231136615E-03
 1.010162354E+00, 1.243512728E-03
 1.013512015E+00, 1.257067779E-03
 1.016854167E+00, 1.271635992E-03
 1.020188808E+00, 1.287255203E-03
 1.023515701E+00, 1.303946483E-03
 1.026834726E+00, 1.321508433E-03
 1.030145645E+00, 1.339947805E-03
 1.033448219E+00, 1.359312446E-03
 1.036742330E+00, 1.379395369E-03
 1.040027857E+00, 1.400232548E-03
 1.043304682E+00, 1.421790337E-03
 1.046572447E+00, 1.443930669E-03
 1.049831152E+00, 1.466730726E-03
 1.053080559E+00, 1.490008202E-03
 1.056320548E+00, 1.513774856E-03
 1.059551001E+00, 1.538031152E-03
 1.062771678E+00, 1.562625053E-03
 1.065982580E+00, 1.587609644E-03
 1.069183350E+00, 1.612847089E-03
 1.072374105E+00, 1.638329006E-03
 1.075554609E+00, 1.664005802E-03
 1.078724742E+00, 1.689807279E-03
 1.081884384E+00, 1.715725055E-03
 1.085033417E+00, 1.741654472E-03
 1.088171721E+00, 1.767557696E-03
 1.091299176E+00, 1.793269999E-03
 1.094415784E+00, 1.818765071E-03
 1.097521424E+00, 1.843954669E-03
 1.100615978E+00, 1.868856954E-03
 1.103699327E+00, 1.893565059E-03
 1.106771350E+00, 1.917832415E-03
 1.109832168E+00, 1.941827126E-03
 1.112881541E+00, 1.965429168E-03
 1.115919352E+00, 1.988569275E-03
 1.118945718E+00, 2.011431847E-03
 1.121960521E+00, 2.033679280E-03
 1.124963522E+00, 2.055466874E-03
 1.127954960E+00, 2.076893812E-03
 1.130934477E+00, 2.097645774E-03
 1.133902311E+00, 2.117835218E-03
 1.136858106E+00, 2.137562260E-03
 1.139802098E+00, 2.156676492E-03
 1.142734051E+00, 2.175146248E-03
 1.145654082E+00, 2.193018328E-03
 1.148561954E+00, 2.210281556E-03
 1.151457787E+00, 2.226924291E-03
 1.154341459E+00, 2.242960501E-03
 1.157212973E+00, 2.258379478E-03
 1.160072327E+00, 2.273157937E-03
 1.162919402E+00, 2.287289128E-03
 1.165754199E+00, 2.300825668E-03
 1.168576717E+00, 2.313839039E-03
 1.171386957E+00, 2.326293150E-03
 1.174184799E+00, 2.338125138E-03
 1.176970243E+00, 2.349358052E-03
 1.179743290E+00, 2.360021928E-03
 1.182503939E+00, 2.370127011E-03
 1.185252070E+00, 2.379690297E-03
 1.187987685E+00, 2.388735767E-03
 1.190710902E+00, 2.397292061E-03
 1.193421602E+00, 2.405386651E-03
 1.196119666E+00, 2.413036069E-03
 1.198805213E+00, 2.420259174E-03
 1.201478243E+00, 2.427126979E-03
 1.204138756E+00, 2.433746355E-03
 1.206786513E+00, 2.440163866E-03
 1.209421754E+00, 2.446369035E-03
 1.212044358E+00, 2.452351619E-03
 1.214654326E+00, 2.458113013E-03
 1.217251658E+00, 2.463660901E-03
 1.219836354E+00, 2.469004830E-03
 1.222408414E+00, 2.474154579E-03
 1.224967718E+00, 2.479120158E-03
 1.227514505E+00, 2.483910415E-03
 1.230048537E+00, 2.488533733E-03
 1.232569814E+00, 2.492998261E-03
 1.235078573E+00, 2.497310983E-03
 1.237574458E+00, 2.501479117E-03
 1.240057826E+00, 2.505508717E-03
 1.242528439E+00, 2.509406302E-03
 1.244986415E+00, 2.513177227E-03
 1.247431755E+00, 2.516827080E-03
 1.249864459E+00, 2.520360285E-03
 1.252284408E+00, 2.523782197E-03
 1.254691720E+00, 2.527097240E-03
 1.257086396E+00, 2.530309604E-03
 1.259468317E+00, 2.533423482E-03
 1.261837721E+00, 2.536443295E-03
 1.264194489E+00, 2.539372304E-03
 1.266538620E+00, 2.542214468E-03
 1.268870234E+00, 2.544972580E-03
 1.271189094E+00, 2.547649667E-03
 1.273495436E+00, 2.550249221E-03
 1.275789261E+00, 2.552774269E-03
 1.278070450E+00, 2.555227373E-03
 1.280339241E+00, 2.557611326E-03
 1.282595396E+00, 2.559928922E-03
 1.284839034E+00, 2.562182257E-03
 1.287070274E+00, 2.564373426E-03
 1.289288998E+00, 2.566504991E-03
 1.291495204E+00, 2.568578813E-03
 1.293689013E+00, 2.570596524E-03
 1.295870543E+00, 2.572560683E-03
 1.298039556E+00, 2.574472688E-03
 1.300196171E+00, 2.576334868E-03
 1.302340508E+00, 2.578148618E-03
 1.304472566E+00, 2.579915803E-03
 1.306592226E+00, 2.581638051E-03
 1.308699608E+00, 2.583316760E-03
 1.310794830E+00, 2.584953560E-03
 1.312877774E+00, 2.586549381E-03
 1.314948559E+00, 2.588106086E-03
 1.317007184E+00, 2.589624608E-03
 1.319053650E+00, 2.591106575E-03
 1.321087956E+00, 2.592552686E-03
 1.323110223E+00, 2.593964571E-03
 1.325120449E+00, 2.595343161E-03
 1.327118635E+00, 2.596689388E-03
 1.329104900E+00, 2.598004416E-03
 1.331079125E+00, 2.599289175E-03
 1.333041430E+00, 2.600544831E-03
 1.334991932E+00, 2.601771848E-03
 1.336930394E+00, 2.602971857E-03
 1.338857174E+00, 2.604144858E-03
 1.340772152E+00, 2.605292248E-03
 1.342675328E+00, 2.606414258E-03
 1.344566703E+00, 2.607512055E-03
 1.346446514E+00, 2.608586336E-03
 1.348314643E+00, 2.609637799E-03
 1.350171089E+00, 2.610667143E-03
 1.352015972E+00, 2.611675533E-03
 1.353849292E+00, 2.612663433E-03
 1.355671167E+00, 2.613631310E-03
 1.357481599E+00, 2.614579862E-03
 1.359280586E+00, 2.615509788E-03
 1.361068130E+00, 2.616421552E-03
 1.362844348E+00, 2.617315855E-03
 1.364609241E+00, 2.618193161E-03
 1.366362810E+00, 2.619054168E-03
 1.368105292E+00, 2.619899111E-03
 1.369836450E+00, 2.620728686E-03
 1.371556520E+00, 2.621543594E-03
 1.373265505E+00, 2.622343833E-03
 1.374963284E+00, 2.623130335E-03
 1.376650214E+00, 2.623903332E-03
 1.378326058E+00, 2.624663291E-03
 1.379991055E+00, 2.625410445E-03
 1.381645083E+00, 2.626145724E-03
 1.383288264E+00, 2.626869129E-03
 1.384920597E+00, 2.627581125E-03
 1.386542201E+00, 2.628282178E-03
 1.388153076E+00, 2.628972754E-03
 1.389753342E+00, 2.629653318E-03
 1.391342878E+00, 2.630323870E-03
 1.392921805E+00, 2.630985109E-03
 1.394490242E+00, 2.631637268E-03
 1.396048188E+00, 2.632280812E-03
 1.397595763E+00, 2.632915741E-03
 1.399132848E+00, 2.633542754E-03
 1.400659561E+00, 2.634161850E-03
 1.402175903E+00, 2.634773497E-03
 1.403681993E+00, 2.635378158E-03
 1.405177951E+00, 2.635976067E-03
 1.406663656E+00, 2.636567689E-03
 1.408139229E+00, 2.637153026E-03
 1.409604788E+00, 2.637732541E-03
 1.411060214E+00, 2.638306702E-03
 1.412505746E+00, 2.638875507E-03
 1.413941264E+00, 2.639439423E-03
 1.415366888E+00, 2.639998682E-03
 1.416782618E+00, 2.640553517E-03
 1.418188691E+00, 2.641104395E-03
 1.419584870E+00, 2.641651547E-03
 1.420971394E+00, 2.642195206E-03
 1.422348261E+00, 2.642735606E-03
 1.423715472E+00, 2.643272979E-03
 1.425073266E+00, 2.643807791E-03
 1.426421404E+00, 2.644340275E-03
 1.427760124E+00, 2.644870430E-03
 1.429089427E+00, 2.645399189E-03
 1.430409312E+00, 2.645926317E-03
 1.431719899E+00, 2.646452514E-03
 1.433021188E+00, 2.646977780E-03
 1.434313297E+00, 2.647502581E-03
 1.435596228E+00, 2.648027148E-03
 1.436869979E+00, 2.648552181E-03
 1.438134670E+00, 2.649077447E-03
 1.439390421E+00, 2.649603644E-03
 1.440637112E+00, 2.650131006E-03
 1.441874743E+00, 2.650659997E-03
 1.443103671E+00, 2.651190618E-03
 1.444323659E+00, 2.651723800E-03
 1.445534945E+00, 2.652259544E-03
 1.446737409E+00, 2.652798314E-03
 1.447931170E+00, 2.653340809E-03
 1.449116349E+00, 2.653887030E-03
 1.450292826E+00, 2.654437907E-03
 1.451460838E+00, 2.654993441E-03
 1.452620268E+00, 2.655554796E-03
 1.453771353E+00, 2.656121738E-03
 1.454913974E+00, 2.656695433E-03
 1.456048250E+00, 2.657276345E-03
 1.457174182E+00, 2.657865174E-03
 1.458291888E+00, 2.658462385E-03
 1.459401369E+00, 2.659068909E-03
 1.460502625E+00, 2.659685677E-03
 1.461595893E+00, 2.660313388E-03
 1.462680936E+00, 2.660952974E-03
 1.463758111E+00, 2.661605366E-03
 1.464827180E+00, 2.662272193E-03
 1.465888381E+00, 2.662953921E-03
 1.466941714E+00, 2.663652645E-03
 1.467987180E+00, 2.664369065E-03
 1.469024777E+00, 2.665105509E-03
 1.470054746E+00, 2.665863372E-03
 1.471076965E+00, 2.666644752E-03
 1.472091556E+00, 2.667451976E-03
 1.473098636E+00, 2.668287605E-03
 1.474098086E+00, 2.669154201E-03
 1.475089908E+00, 2.670055255E-03
 1.476074457E+00, 2.670994261E-03
 1.477051497E+00, 2.671975642E-03
 1.478021145E+00, 2.673003823E-03
 1.478983521E+00, 2.674084390E-03
 1.479938626E+00, 2.675224096E-03
 1.480886459E+00, 2.676430158E-03
 1.481827140E+00, 2.677711658E-03
 1.482760668E+00, 2.679078840E-03
 1.483687043E+00, 2.680544741E-03
 1.484606385E+00, 2.682124963E-03
 1.485518813E+00, 2.683837898E-03
 1.486424208E+00, 2.685704501E-03
 1.487322688E+00, 2.687746892E-03
 1.488214374E+00, 2.689990913E-03
 1.489099145E+00, 2.692472190E-03
 1.489977121E+00, 2.695261501E-03
 1.490848422E+00, 2.698507160E-03
 1.491712928E+00, 2.702482045E-03
 1.492570877E+00, 2.707568929E-03
 1.493422151E+00, 2.714044182E-03
 1.494266987E+00, 2.721453551E-03
 1.495105147E+00, 2.727419138E-03
 1.495936871E+00, 2.725959057E-03
 1.496762276E+00, 2.706055995E-03
 1.497581124E+00, 2.651104238E-03
 1.498393774E+00, 2.543518553E-03
 1.499199986E+00, 3.134202212E-03
 1.500000000E+00, 3.799415193E-03
