"x","y","m","v","k","o"
0.75, 0.0529600881974, 0.001367315003563783, 80.73774565501195, 14.95325039298472, 7594.439996675532
0.75, 0.053020396059, 0.00138338134729592, 80.88471711330668, 14.70511846870319, 7392.946892897085
0.75, 0.0530819325303, 0.001398876874339258, 81.03020070051276, 14.46111358302439, 7200.226113869924
0.75, 0.0531447226427, 0.001413742281151325, 81.17428770035131, 14.22104547001456, 7015.964432363031
0.75, 0.0532087919372, 0.001427918182471111, 81.31706979203778, 13.9847123839841, 6839.853964236263
0.75, 0.0532741664754, 0.001441345127356564, 81.45863886944332, 13.75190182372663, 6671.592840489365
0.75, 0.0533408728498, 0.001453963591403379, 81.59908689583273, 13.52239115212937, 6510.885735007831
0.75, 0.0534089381946, 0.001465713947597067, 81.73850579503069, 13.29594810551049, 6357.444255392494
0.75, 0.0534783901969, 0.001476536417290173, 81.87698737648482, 13.07233119289413, 6210.987208310833
0.75, 0.0535492571076, 0.001486370998062829, 82.01462329084409, 12.85128998745311, 6071.240751633933
0.75, 0.0536215677534, 0.001495157361347189, 82.15150501780782, 12.63256530453174, 5937.938440019258
0.75, 0.0536953515483, 0.001502834722506974, 82.28772388286855, 12.41588926945913, 5810.821176018133
0.75, 0.0537706385052, 0.001509341692346536, 82.42337110323338, 12.20098527093356, 5689.637073269574
0.75, 0.0538474592487, 0.001514616114440763, 82.55853786357044, 11.98756779467192, 5574.141237518953
0.75, 0.0539258450274, 0.001518594889827481, 82.69331541734968, 11.77534213851678, 5464.09547400389
0.75, 0.0540058277262, 0.001521213789828027, 82.82779521425284, 11.56400400184836, 5359.267923959583
0.75, 0.0540874398798, 0.001522407258666501, 82.96206905539118, 11.35323893862132, 5259.432630654801
0.75, 0.0541707146857, 0.00152210820907055, 83.09622927338866, 11.14272166840951, 5164.369036928892
0.75, 0.0542556860177, 0.001520247814948138, 83.2303689392762, 10.93211523003805, 5073.861410212732
0.75, 0.0543423884396, 0.001516755307331225, 83.3645820958207, 10.72106996312919, 4987.698190450288
0.75, 0.0544308572195, 0.001511557781434714, 83.49896401789363, 10.50922229855283, 4905.671253133677
0.75, 0.0545211283439, 0.001504580026590943, 83.6336114981348, 10.29619333919576, 4827.575078241068
0.75, 0.0546132385325, 0.001495744393831564, 83.76862315782927, 10.08158720725607, 4753.205812020618
0.75, 0.054707225253, 0.001484970701132415, 83.90409977902029, 9.86498913746323, 4682.360207947392
0.75, 0.0548031267366, 0.001472176185238414, 84.04014465776064, 9.645963294264744, 4614.834430915628
0.75, 0.0549009819932, 0.001457275544088701, 84.17686397221905, 9.424050306151594, 4550.422712811017
0.75, 0.0550008308274, 0.001440181123135499, 84.31436715669427, 9.198764533685015, 4488.915855943926
0.75, 0.055102713855, 0.001420803321841427, 84.45276726374458, 8.969591146265278, 4430.099603434054
0.75, 0.0552066725189, 0.001399051353653708, 84.59218128373682, 8.735983186192092, 4373.752934852801
0.75, 0.0553127491065, 0.001374834590243692, 84.7327303743811, 8.497358961689825, 4319.64639448671
0.75, 0.0554209867667, 0.001348064864200795, 84.87453990931078, 8.253100385618863, 4267.540624877563
0.75, 0.0555314295275, 0.001318660265882856, 85.01773919577391, 8.002553253244116, 4217.185345965573
0.75, 0.0556441223138, 0.001286551130002088, 85.16246061341577, 7.745030948387949, 4168.319074459191
0.75, 0.0557591109658, 0.001251689027108887, 85.30883778665672, 7.479823611950011, 4120.669870581091
0.75, 0.0558764422574, 0.00121405957602665, 85.45700220505795, 7.206215263669893, 4073.957255233783
0.75, 0.0559961639158, 0.001173699679418088, 85.60707744804573, 6.923511469274066, 4027.895053437373
0.75, 0.0561183246401, 0.0011307193929317, 85.7591698393804, 6.631079574652921, 3982.194208227092
0.75, 0.0562429741219, 0.001085328674371154, 85.91335394502403, 6.328402077190457, 3936.563630416078
0.75, 0.0563701630649, 0.001037872334011584, 86.06965061899804, 6.01514224145536, 3890.70643395747
0.75, 0.0564999432059, 0.0009888904481666612, 86.22799337567257, 5.691223009737714, 3844.309446269097
0.75, 0.0566323673357, 0.0009392715382581858, 86.38817222747137, 5.356938753274495, 3797.028868127662
0.75, 0.0567674893207, 0.0008907115052024863, 86.5497201927653, 5.015243654824538, 3749.535012250461
0.75, 0.0569053641246, 0.0008451324810189018, 86.71178833889498, 4.670257566068907, 3702.248983503039
0.75, 0.0570460478307, 0.0008037581507521995, 86.87313605872451, 4.32442712212209, 3654.494726839812
0.75, 0.0571895976653, 0.0007672307870337672, 87.03222597616144, 3.979838404405282, 3605.410211153984
0.75, 0.0573360720201, 0.0007356013290843402, 87.18736640108665, 3.638416587595358, 3554.144967811658
0.75, 0.0574855304769, 0.0007077682044477311, 87.33694097150561, 3.302250570473844, 3500.106614114905
0.75, 0.0576380338308, 0.0006779848232513853, 87.47994162592504, 2.972789639968843, 3442.92810558176
0.75, 0.0577936441158, 0.0006157377293015271, 87.61788139340673, 2.644400019299304, 3380.765109842207
0.75, 0.0579524246298, 0.0005496656825248501, 87.75200235213748, 2.311326596871809, 3310.376284801582
0.75, 0.0581144399601, 0.0004816822959144003, 87.88079659634363, 1.975187464008578, 3228.444726588624
0.75, 0.0582797560098, 0.0004123344209707056, 88.00198074962522, 1.639360903820274, 3130.41215202939
0.75, 0.0584484400246, 0.0003424869703997092, 88.11241676824933, 1.308981855845929, 3009.513970699932
0.75, 0.0586205606204, 0.0002734595470791201, 88.20780021765822, 0.9914935551858721, 2855.175400222053
0.75, 0.0587961878108, 0.0002072356524645583, 88.2823597831403, 0.6974095940266998, 2650.250060401967
0.75, 0.0589753930359, 0.0001467092699907473, 88.3290308873667, 0.4409360673415292, 2367.04282035328
0.75, 0.0591582491912, 9.567433349273677e-05, 88.34160598041963, 0.2390184017045665, 1967.635401317989
0.75, 0.0593448306573, 5.755890714418534e-05, 88.3209193780994, 0.1050587525898121, 1437.621558037305
0.75, 0.0595352133302, 3.260363410611621e-05, 88.27981947918532, 0.03604245735494868, 870.7347948844998
0.75, 0.0597294746519, 1.698254642596789e-05, 88.23381739522289, 0.009573397435283836, 444.0297215019528
0.75, 0.0599276936424, 6.305776194133487e-06, 88.18948917616713, 0.001917088732643607, 239.4769109238103
0.75, 0.0601299509314, 1.340579544623888e-06, 88.1479935195911, 0.0003104866533834465, 182.4407976342306
0.75, 0.0603363287914, 2.393665484531286e-07, 88.10868268603116, 5.214455641621477e-05, 171.6046977349398
0.75, 0.0605469111708, 7.633070463090805e-08, 88.06980870617443, 1.642353152263078e-05, 169.4974833087832
0.75, 0.0607617837286, 5.538123793029294e-08, 88.03043970742199, 1.184774920822542e-05, 168.5317453498226
0.75, 0.0609810338686, 5.305596834320687e-08, 87.99039823330506, 1.125136113189739e-05, 167.0675498159089
0.75, 0.0612047507755, 5.299801893057038e-08, 87.94967034643405, 1.113220386159619e-05, 165.4839089743047
0.75, 0.0614330254508, 5.319365476378859e-08, 87.90824781324888, 1.106804937181407e-05, 163.9300986368594
0.75, 0.06166595075, 5.341048205748643e-08, 87.8661210138437, 1.101095999266494e-05, 162.4274902986863
0.75, 0.0619036214204, 5.362348050206384e-08, 87.82328064660344, 1.09558773085312e-05, 160.9780390060056
0.75, 0.0621461341397, 5.383054416046995e-08, 87.77971743683749, 1.090236378888606e-05, 159.5806458211975
0.75, 0.0623935875549, 5.403204532952562e-08, 87.73542190136746, 1.085043017610854e-05, 158.2333200961662
0.75, 0.0626460823228, 5.422872303633914e-08, 87.69038459130628, 1.080010781916226e-05, 156.9334079137177
0.75, 0.0629037211512, 5.442132855329232e-08, 87.64459704932487, 1.075141106222571e-05, 155.6781102396012
0.75, 0.06316660884, 5.461060962009085e-08, 87.59804955593289, 1.070433634498774e-05, 154.4645099856809
0.75, 0.0634348523244, 5.479738777754606e-08, 87.55073268442524, 1.065886362397825e-05, 153.2893699074285
0.75, 0.0637085607179, 5.498245873447222e-08, 87.50263715046383, 1.061495899855866e-05, 152.1494519052046
0.75, 0.0639878453573, 5.516658953419544e-08, 87.45375368748572, 1.057257594612221e-05, 151.0415330980191
0.75, 0.0642728198474, 5.535054534646089e-08, 87.40407305282761, 1.053164822182387e-05, 149.9622234546375
0.75, 0.0645636001077, 5.553498542642696e-08, 87.35358603839279, 1.049211597832488e-05, 148.9086134902252
0.75, 0.0648603044192, 5.572047873637363e-08, 87.30228347713381, 1.045391817917275e-05, 147.8781041229597
0.75, 0.0651630534725, 5.590767368766343e-08, 87.25015624885648, 1.041696023239383e-05, 146.8674886365113
0.75, 0.0654719704172, 5.609713471658998e-08, 87.19719528810606, 1.038115136944917e-05, 145.873918492704
0.75, 0.0657871809119, 5.628938329381853e-08, 87.14339159225521, 1.034639673264463e-05, 144.8946725800311
0.75, 0.066108813175, 5.648488429169839e-08, 87.08873622951243, 1.0312598020066e-05, 143.9271947696925
0.75, 0.0664369980371, 5.668405822114621e-08, 87.0332202992765, 1.027965487488082e-05, 142.9690749422588
0.75, 0.0667718689945, 5.688730668014994e-08, 86.97683483818346, 1.024746643679469e-05, 142.018001332939
0.75, 0.067113562263, 5.709498271093432e-08, 86.91957151958347, 1.021593327297162e-05, 141.0718581142295
0.75, 0.0674622168334, 5.730738348686695e-08, 86.861421824659, 1.01849591334756e-05, 140.1287611017409
0.75, 0.0678179745283, 5.752477802750453e-08, 86.80237713649899, 1.015445271225177e-05, 139.1870073363782
0.75, 0.0681809800598, 5.774741003669725e-08, 86.74242910210955, 1.012432912062841e-05, 138.2450841087484
0.75, 0.0685513810879, 5.797548106990411e-08, 86.68156951861141, 1.009451148538429e-05, 137.3017262495731
0.75, 0.0689293282811, 5.8209161252742e-08, 86.61979032139277, 1.00649318010064e-05, 136.355895619196
0.75, 0.0693149753773, 5.8448593394062e-08, 86.55708359636894, 1.003553138616617e-05, 135.4067718239205
0.75, 0.0697084792466, 5.869390039524467e-08, 86.49344159034838, 1.000626069825627e-05, 134.4537270975808
0.75, 0.0701099999551, 5.894519393505084e-08, 86.42885672188164, 9.977078606915108e-06, 133.4962921110151
0.75, 0.0705197008297, 5.920258086985229e-08, 86.3633215920626, 9.947951333707006e-06, 132.5341238999438
0.75, 0.0709377485249, 5.946617057094872e-08, 86.29682899578142, 9.918851112551024e-06, 131.5669692530512
0.75, 0.0713643130903, 5.97360798273984e-08, 86.22937193312798, 9.889754876155123e-06, 130.5946352810638
0.75, 0.0717995680402, 6.001243558249883e-08, 86.16094362075543, 9.860643116745788e-06, 129.6169681157059
0.75, 0.0722436904237, 6.029537618495782e-08, 86.09153750339277, 9.831499006304354e-06, 128.6338389570328
0.75, 0.0726968608967, 6.058505129778797e-08, 86.02114726576221, 9.802307819154388e-06, 127.6451373631106
0.75, 0.0731592637962, 6.08816208629939e-08, 85.94976684421601, 9.77305662334551e-06, 126.650770152351
0.75, 0.073631087214, 6.118525358493687e-08, 85.87739043942115, 9.743734159462508e-06, 125.6506636315946
0.75, 0.0741125230744, 6.149612472530688e-08, 85.80401252971801, 9.71433081529425e-06, 124.6447682229866
0.75, 0.0746037672115, 6.181441285381547e-08, 85.72962785803021, 9.68483861911526e-06, 123.6330650392562
0.75, 0.0751050194492, 6.214030953197746e-08, 85.65423137706281, 9.655251172203633e-06, 122.6155456108506
0.75, 0.0756164836824, 6.247400179131946e-08, 85.57781877238097, 9.625563576699934e-06, 121.5922460587716
0.75, 0.0761383679601, 6.281567289743225e-08, 85.50038560421463, 9.59577236840231e-06, 120.5632433871899
0.75, 0.0766708845695, 6.316551729146737e-08, 85.42192791617674, 9.565875278632245e-06, 119.5286229265513
0.75, 0.0772142501231, 6.35237277203373e-08, 85.34244212200142, 9.535871157822989e-06, 118.4885021375064
0.75, 0.0777686856462, 6.389049813131454e-08, 85.26192500232655, 9.505759832592134e-06, 117.4430225260207
0.75, 0.0783344166673, 6.426602388294215e-08, 85.18037372055042, 9.475541984069996e-06, 116.3923471739911
0.75, 0.0789116733091, 6.465050171714486e-08, 85.09778583675084, 9.445219033168322e-06, 115.336658833195
0.75, 0.0795006903832, 6.50441296586243e-08, 85.01415932146051, 9.414793034187165e-06, 114.2761582623259
0.75, 0.0801017074846, 6.544710686446398e-08, 84.92949256992729, 9.384266581028994e-06, 113.211062802995
0.75, 0.0807149690896, 6.585963346671748e-08, 84.84378441617743, 9.353642730542937e-06, 112.1416051627805
0.75, 0.0813407246553, 6.628191043449475e-08, 84.7570341471121, 9.322924943606352e-06, 111.0680323604464
0.75, 0.081979228721, 6.671413944507633e-08, 84.66924151655601, 9.29211703978679e-06, 109.9906047980461
0.75, 0.0826307410117, 6.715652273259084e-08, 84.58040675916433, 9.26122315906359e-06, 108.9095954308284
0.75, 0.0832955265437, 6.760926288133442e-08, 84.49053060445529, 9.230247725519204e-06, 107.8252890221766
0.75, 0.0839738557325, 6.807256255521202e-08, 84.3996142904714, 9.199195411233266e-06, 106.7379814676322
0.75, 0.0846660045029, 6.854662417210809e-08, 84.30765957763334, 9.168071101513033e-06, 105.6479791771496
0.75, 0.0853722544008, 6.903164953070558e-08, 84.21466876256159, 9.136879862493717e-06, 104.5555985086893
0.75, 0.0860928927084, 6.952783938837096e-08, 84.12064469161125, 9.105626911142688e-06, 103.4611652482131
0.75, 0.0868282125605, 7.003539298699823e-08, 84.0255907744733, 9.074317586765093e-06, 102.3650141231198
0.75, 0.0875785130638, 7.0554507530302e-08, 83.92951099746922, 9.042957324071252e-06, 101.2674883386291
0.75, 0.088344099419, 7.108537769700697e-08, 83.83240993657898, 9.0115516247395e-06, 100.1689389781317
0.75, 0.0891252830444, 7.162821609398347e-08, 83.73429277014644, 8.98010474741726e-06, 99.06968124516965
0.75, 0.0899223817029, 7.218325336666155e-08, 83.63516529128742, 8.948619789309773e-06, 97.96999739394161
0.75, 0.0907357196312, 7.275052605546874e-08, 83.53503392021241, 8.917111247076876e-06, 96.87055779881001
0.75, 0.0915656276715, 7.333029351687685e-08, 83.43390571578166, 8.885579790426914e-06, 95.77157423243072
0.75, 0.0924124434066, 7.39227300267769e-08, 83.33178838706418, 8.854030956339148e-06, 94.67342783323618
0.75, 0.0932765112965, 7.452800184183887e-08, 83.22869030454721, 8.82247036104522e-06, 93.576508063068
0.75, 0.094158182819, 7.514626783669312e-08, 83.12462051089574, 8.790903585884037e-06, 92.48120912575297
0.75, 0.0950578166127, 7.577767842709469e-08, 83.01958873046999, 8.759336155290207e-06, 91.38792961139984
0.75, 0.0959757786224, 7.64223748373571e-08, 82.91360536807247, 8.727773516457077e-06, 90.29707165132336
0.75, 0.0969124422487, 7.70804882706066e-08, 82.80668154537081, 8.696221017399743e-06, 89.20904012715178
0.75, 0.0978681884991, 7.77521374748403e-08, 82.69882912070344, 8.66468388829653e-06, 88.12424368378336
0.75, 0.0988434061435, 7.843742828306874e-08, 82.59006061622893, 8.633167229395006e-06, 87.04309334877861
0.75, 0.0998384918724, 7.913645307328753e-08, 82.48038930062711, 8.601675990775923e-06, 85.96600117960614
0.75, 0.100853850458, 7.984928860690575e-08, 82.36982917489473, 8.570214965551945e-06, 84.89338078890498
0.75, 0.101889894918, 8.057599502404522e-08, 82.25839497706623, 8.538788779598702e-06, 83.8256464309033
0.75, 0.102947046686, 8.131661451100947e-08, 82.14610218753008, 8.507401882655997e-06, 82.76321240792939
0.75, 0.104025735781, 8.207116990404517e-08, 82.03296703347185, 8.476058537595591e-06, 81.70649246023646
0.75, 0.105126400982, 8.283966319696284e-08, 81.91900649245343, 8.444762806132146e-06, 80.65589915695564
0.75, 0.106249490008, 8.362207393041907e-08, 81.80423829493344, 8.413518529201838e-06, 79.61184329178562
0.75, 0.107395459699, 8.44183574474874e-08, 81.68868092620745, 8.382329301626498e-06, 78.57473329112779
0.75, 0.108564776202, 8.52284430288817e-08, 81.57235362718038, 8.351198442676019e-06, 77.54497463415083
0.75, 0.109757915162, 8.6052231959908e-08, 81.4552763943102, 8.320128966687244e-06, 76.52296927479361
0.75, 0.110975361913, 8.688959560794872e-08, 81.3374699786423, 8.289123559683421e-06, 75.50911505511795
0.75, 0.112217611676, 8.774037359520621e-08, 81.21895588373538, 8.258184566956038e-06, 74.50380509423125
0.75, 0.113485169764, 8.860437209990206e-08, 81.09975636215466, 8.227313992287963e-06, 73.50742715055624
0.75, 0.114778551782, 8.948136224706025e-08, 80.979894411771, 8.196513503513347e-06, 72.52036296407705
0.75, 0.116098283841, 9.03710784832339e-08, 80.85939377003055, 8.16578443452547e-06, 71.54298759397818
0.75, 0.117444902769, 9.127321681261676e-08, 80.73827890789322, 8.135127773908198e-06, 70.57566877023118
0.75, 0.118818956332, 9.218743282950648e-08, 80.61657502203559, 8.10454413620149e-06, 69.61876627309935
0.75, 0.120221003455, 9.311333957768414e-08, 80.49430802629416, 8.074033719823558e-06, 68.67263134582751
0.75, 0.121651614451, 9.40505053541307e-08, 80.37150454160263, 8.04359626135612e-06, 67.73760613407585
0.75, 0.12311137125, 9.499845160915938e-08, 80.24819188499279, 8.01323099652659e-06, 66.81402313659157
0.75, 0.12460086764, 9.595665106289795e-08, 80.12439805695865, 7.98293663392794e-06, 65.90220465101953
0.75, 0.126120709504, 9.69245260860039e-08, 80.00015172804842, 7.95271134171472e-06, 65.0024622097353
0.75, 0.127671515071, 9.790144731981484e-08, 79.87548222386435, 7.922552742352993e-06, 64.11509600924241
0.75, 0.129253915162, 9.888673245376954e-08, 79.750419509224, 7.89245790782964e-06, 63.24039434881301
0.75, 0.130868553453, 9.987964506151143e-08, 79.62499417048765, 7.862423348269359e-06, 62.37863310054249
0.75, 0.132516086732, 1.008793934375092e-07, 79.49923739714141, 7.832444989843114e-06, 61.53007522172429
0.75, 0.134197185167, 1.018851294374809e-07, 79.37318096187991, 7.802518142288924e-06, 60.69497031312291
0.75, 0.135912532581, 1.028959473829538e-07, 79.24685719920664, 7.772637459187369e-06, 59.87355421459821
0.75, 0.137662826728, 1.039108831089936e-07, 79.12029898321198, 7.742796894154944e-06, 59.06604862265222
0.75, 0.139448779576, 1.049289132147144e-07, 78.99353970396717, 7.712989654476607e-06, 58.27266071819154
0.75, 0.1412711176, 1.059489545690037e-07, 78.86661324241332, 7.68320815405504e-06, 57.49358280258269
0.75, 0.143130582073, 1.069698641723154e-07, 78.73955394443817, 7.653443972493055e-06, 56.72899195257202
0.75, 0.145027929373, 1.07990439548543e-07, 78.61239659316495, 7.623687832976794e-06, 55.97904971307085
0.75, 0.146963931284, 1.090094198295769e-07, 78.48517638070877, 7.593929609531145e-06, 55.24390184310796
0.75, 0.148939375318, 1.100254874987356e-07, 78.3579288781488, 7.564158358524499e-06, 54.52367811924587
0.75, 0.150955065026, 1.1103727043339e-07, 78.23069000522601, 7.534362345733699e-06, 53.81849218473103
0.75, 0.153011820334, 1.120433436792836e-07, 78.10349599805934, 7.504529028383819e-06, 53.1284414269826
0.75, 0.15511047787, 1.13042230576681e-07, 77.9763833764385, 7.474644968809567e-06, 52.45360687184048
0.75, 0.157251891308, 1.140324034754456e-07, 77.84938890958257, 7.444695700878725e-06, 51.79405309583625
0.75, 0.159436931711, 1.15012284898248e-07, 77.72254958118994, 7.414665611085604e-06, 51.14982817459715
0.75, 0.161666487892, 1.15980250044215e-07, 77.59590255323702, 7.384537893181257e-06, 50.52096368781732
0.75, 0.163941466769, 1.169346307238705e-07, 77.46948512951892, 7.354294577925043e-06, 49.90747478860665
0.75, 0.166262793738, 1.178737197116871e-07, 77.3433347180405, 7.323916568212017e-06, 49.30936032488147
0.75, 0.168631413048, 1.187957740520884e-07, 77.21748879263146, 7.293383587451184e-06, 48.72660299106276
0.75, 0.171048288184, 1.196990165205958e-07, 77.09198485385434, 7.262673998958178e-06, 48.15916949496098
0.75, 0.173514402261, 1.205816357067204e-07, 76.96686038895945, 7.231764536831088e-06, 47.60701074498814
0.75, 0.176030758424, 1.214417860819498e-07, 76.84215283147272, 7.20063004096569e-06, 47.0700620790909
0.75, 0.178598380252, 1.222775892847599e-07, 76.71789952060891, 7.169243272696227e-06, 46.54824355252926
0.75, 0.181218312181, 1.230871367924584e-07, 76.59413765986038, 7.137574816713603e-06, 46.04146028197548
0.75, 0.183891619922, 1.238684929082622e-07, 76.47090427561879, 7.105593000430938e-06, 45.54960282420664
0.75, 0.1866193909, 1.246196964656109e-07, 76.34823617502283, 7.073263738081183e-06, 45.07254756971436
0.75, 0.189402734694, 1.253387602216789e-07, 76.22616990370204, 7.040550249270607e-06, 44.61015715015953
0.75, 0.192242783487, 1.260236680118864e-07, 76.10474170355606, 7.007412669728186e-06, 44.1622808772299
0.75, 0.195140692528, 1.266723702647188e-07, 75.98398747050128, 6.973807599397171e-06, 43.72875522911157
0.75, 0.198097640604, 1.27282777944269e-07, 75.86394271231076, 6.939687597106013e-06, 43.30940438040469
0.75, 0.201114830515, 1.278527540631507e-07, 75.74464250674967, 6.905000577175334e-06, 42.90404075419551
0.75, 0.204193489567, 1.283801014971969e-07, 75.62612145952284, 6.869689044554126e-06, 42.51246557968978
0.75, 0.207334870069, 1.288625458018417e-07, 75.50841366272975, 6.83368911036352e-06, 42.13446945926021
0.75, 0.210540249843, 1.292977112525564e-07, 75.39155265379911, 6.79692920989911e-06, 41.76983296179872
0.75, 0.213810932747, 1.296830872748382e-07, 75.27557137500095, 6.759328392667511e-06, 41.41832724942331
0.75, 0.217148249198, 1.300159815399973e-07, 75.16050213380296, 6.720794011488124e-06, 41.07971472343171
0.75, 0.22055355672, 1.30293455456068e-07, 75.04637656347907, 6.681218616945995e-06, 40.75374966931618
0.75, 0.224028240495, 1.305122359531861e-07, 74.93322558463794, 6.640475781401234e-06, 40.44017889764399
0.75, 0.227573713923, 1.30668590314561e-07, 74.82107936787231, 6.598414230661991e-06, 40.13874239536775
0.75, 0.2311914192, 1.30758130880712e-07, 74.7099672973315, 6.554848692246624e-06, 39.84917399820922
0.75, 0.234882827903, 1.307754698018458e-07, 74.59991793545376, 6.509543623624697e-06, 39.57120207318011
0.75, 0.238649441592, 1.30713540352224e-07, 74.49095898876676, 6.462181047911205e-06, 39.30455018970977
0.75, 0.242492792415, 1.305621426966565e-07, 74.38311727506336, 6.412291447142918e-06, 39.04893777256461
0.75, 0.246414443736, 1.303043632627645e-07, 74.27641869178169, 6.359083299321275e-06, 38.80408075065791
0.75, 0.25041599077, 1.299045612817587e-07, 74.17088818620212, 6.300869425863154e-06, 38.56969221386119
0.75, 0.254499061231, 1.292008788894306e-07, 74.06654972598649, 6.229908907843964e-06, 38.34548306096211
0.75, 0.258665315992, 1.282934044386611e-07, 73.96342627273707, 6.151186091496251e-06, 38.13116262484346
0.75, 0.262916449767, 1.27423429756293e-07, 73.86153975918307, 6.076292788454625e-06, 37.92643929060908
0.75, 0.267254191793, 1.265946518966898e-07, 73.7609110651716, 6.00529661229516e-06, 37.73102109528577
0.75, 0.271680306538, 1.25805666214441e-07, 73.66155999284028, 5.938024825523306e-06, 37.5446163066184
0.75, 0.276196594418, 1.250550654211611e-07, 73.5635052493384, 5.874309988412893e-06, 37.36693399146488
0.75, 0.280804892528, 1.243414617337514e-07, 73.46676442909016, 5.813990775653627e-06, 37.19768455498203
0.75, 0.28550707539, 1.236634883956071e-07, 73.37135399797069, 5.756911808655538e-06, 37.03658025032321
0.75, 0.290305055716, 1.230198010757217e-07, 73.27728927978926, 5.702923490610209e-06, 36.88333567875445
0.75, 0.295200785186, 1.224090791952905e-07, 73.18458444488876, 5.651881845882659e-06, 36.73766827145167
0.75, 0.300196255241, 1.218300271034877e-07, 73.09325250082185, 5.603648357556107e-06, 36.59929873292209
0.75, 0.305293497893, 1.212813751119317e-07, 73.00330528515585, 5.558089804435504e-06, 36.46795144797569
0.75, 0.310494586554, 1.207618804725517e-07, 72.91475346046289, 5.515078104853796e-06, 36.3433548723927
0.75, 0.315801636876, 1.202703283057835e-07, 72.82760651167231, 5.474490167822894e-06, 36.22524190797058
0.75, 0.321216807612, 1.198055323978944e-07, 72.74187274549736, 5.436207744729912e-06, 36.11335024104947
0.75, 0.326742301499, 1.19366335848456e-07, 72.65755929203777, 5.400117280122501e-06, 36.00742263967413
0.75, 0.332380366147, 1.189516116488072e-07, 72.57467210869979, 5.366109768282785e-06, 35.90720722935696
0.75, 0.338133294957, 1.185602632173604e-07, 72.49321598618577, 5.334080617466069e-06, 35.81245775331582
0.75, 0.344003428055, 1.181912248243727e-07, 72.41319455671884, 5.303929515956475e-06, 35.72293379988509
0.75, 0.349993153241, 1.178434618818504e-07, 72.33461030438826, 5.275560297730941e-06, 35.63840099077344
0.75, 0.356104906962, 1.175159711658647e-07, 72.25746457753309, 5.24888081307802e-06, 35.55863114740487
0.75, 0.362341175302, 1.172077809855273e-07, 72.18175760321846, 5.223802804923749e-06, 35.48340243853114
0.75, 0.368704494995, 1.169179512402888e-07, 72.10748850368033, 5.200241785672883e-06, 35.41249949411348
0.75, 0.375197454456, 1.166455733718631e-07, 72.03465531471741, 5.1781169147955e-06, 35.34571348744996
0.75, 0.381822694831, 1.163897702918986e-07, 71.96325500596039, 5.157350883470122e-06, 35.28284220671127
0.75, 0.388582911078, 1.161496962720359e-07, 71.89328350284327, 5.137869804649406e-06, 35.22369011207288
0.75, 0.395480853057, 1.159245367106989e-07, 71.82473571040266, 5.119603101050123e-06, 35.16806835612302
0.75, 0.402519326651, 1.157135077982272e-07, 71.75760553862746, 5.102483392513113e-06, 35.11579477356584
0.75, 0.409701194907, 1.155158561714525e-07, 71.69188592938603, 5.086446389832959e-06, 35.06669386436431
0.75, 0.417029379202, 1.15330858531406e-07, 71.62756888474269, 5.071430792370489e-06, 35.02059676320432
0.75, 0.424506860429, 1.151578211541712e-07, 71.56464549666579, 5.057378183266062e-06, 34.97734117694097
0.75, 0.43213668021, 1.149960793652504e-07, 71.50310597793438, 5.044232927735924e-06, 34.93677130932907
0.75, 0.439921942137, 1.148449970280405e-07, 71.44293969417704, 5.031942078194162e-06, 34.89873778666987
0.75, 0.447865813028, 1.14703965972011e-07, 71.38413519698148, 5.020455279556385e-06, 34.86309756401648
0.75, 0.455971524219, 1.145724053234871e-07, 71.3266802578388, 5.009724671314889e-06, 34.82971380217634
0.75, 0.464242372881, 1.144497608389527e-07, 71.27056190288431, 4.999704794379734e-06, 34.7984557431832
0.75, 0.472681723354, 1.143355042548585e-07, 71.21576644839921, 4.990352503423553e-06, 34.76919858786981
0.75, 0.481293008523, 1.142291325565939e-07, 71.16227953679157, 4.981626876241592e-06, 34.74182334857809
0.75, 0.490079731208, 1.141301672153225e-07, 71.11008617307526, 4.973489123960865e-06, 34.71621669105149
0.75, 0.499045465595, 1.140381534694873e-07, 71.05917076161332, 4.965902508244928e-06, 34.69227078727376
0.75, 0.508193858685, 1.139526595923287e-07, 71.00951714316474, 4.958832260182916e-06, 34.66988316225554
0.75, 0.517528631779, 1.138732760854512e-07, 70.9611086320244, 4.952245495551237e-06, 34.64895651776379
0.75, 0.527053581994, 1.137996148907082e-07, 70.91392805313372, 4.946111134083676e-06, 34.62939856002285
0.75, 0.536772583802, 1.137313086571581e-07, 70.86795777906346, 4.940399825577648e-06, 34.61112184179725
0.75, 0.546689590614, 1.136680099494439e-07, 70.82317976682175, 4.93508387287197e-06, 34.5940435853061
0.75, 0.55680863638, 1.13609390438671e-07, 70.77957559442316, 4.930137155073023e-06, 34.57808549846572
0.75, 0.567133837235, 1.135551401592816e-07, 70.73712649696809, 4.925535058037222e-06, 34.56317360953777
0.75, 0.577669393173, 1.135049667617675e-07, 70.69581340220243, 4.921254405782007e-06, 34.54923809848122
0.75, 0.588419589753, 1.134585947205198e-07, 70.65561696555856, 4.917273389123017e-06, 34.53621311250204
0.75, 0.599388799843, 1.134157645850858e-07, 70.61651760456749, 4.91357149922138e-06, 34.52403659386314
0.75, 0.610581485401, 1.133762323017041e-07, 70.57849553252, 4.910129468236329e-06, 34.51265012821791
